arm,seed,encounter,probe_engagement,probe_correct,reserve
human,20008,29,0.1318985787789925,1,1.0
human,20009,0,0.22019926949447058,1,1.0
human,20009,1,0.1318985787789925,1,1.0
human,20009,2,0.17523560314980935,1,1.0
human,20009,3,0.4023145018057454,1,1.0
human,20009,4,0.1318985787789925,1,1.0
human,20009,5,0.05506303073048477,1,1.0
human,20009,6,0.1318985787789925,1,1.0
human,20009,7,0.620816968172322,1,1.0
human,20009,8,0.3116769436237786,1,1.0
human,20009,9,0.17523560314980935,1,1.0
human,20009,10,0.05506303073048477,1,1.0
human,20009,11,0.09138232232875061,1,1.0
human,20009,12,0.1318985787789925,1,1.0
human,20009,13,0.09138232232875061,1,1.0
human,20009,14,0.17523560314980935,1,1.0
human,20009,15,0.05506303073048477,1,1.0
human,20009,16,0.05506303073048477,1,1.0
human,20009,17,0.09138232232875061,1,1.0
human,20009,18,0.05506303073048477,1,1.0
human,20009,19,0.22019926949447058,1,1.0
human,20009,20,0.09138232232875061,1,1.0
human,20009,21,0.09138232232875061,1,1.0
human,20009,22,0.09138232232875061,1,1.0
human,20009,23,0.09138232232875061,1,1.0
human,20009,24,0.5778990237153778,1,1.0
human,20009,25,0.09138232232875061,1,1.0
human,20009,26,0.09138232232875061,1,1.0
human,20009,27,0.1318985787789925,1,1.0
human,20009,28,0.1318985787789925,1,1.0
human,20009,29,0.05506303073048477,1,1.0
human,20010,0,0.1318985787789925,1,1.0
human,20010,1,0.09138232232875061,1,1.0
human,20010,2,0.1318985787789925,1,1.0
human,20010,3,0.05506303073048477,1,1.0
human,20010,4,0.1318985787789925,1,1.0
human,20010,5,0.05506303073048477,1,1.0
human,20010,6,0.17523560314980935,1,1.0
human,20010,7,0.1318985787789925,1,1.0
human,20010,8,0.4023145018057454,1,1.0
human,20010,9,0.1318985787789925,1,1.0
human,20010,10,0.09138232232875061,1,1.0
human,20010,11,0.44690963778673937,1,1.0
human,20010,12,0.09138232232875061,1,1.0
human,20010,13,0.05506303073048477,1,1.0
human,20010,14,0.17523560314980935,1,1.0
human,20010,15,0.05506303073048477,1,1.0
human,20010,16,0.05506303073048477,1,1.0
human,20010,17,0.3116769436237786,1,1.0
human,20010,18,0.05506303073048477,1,1.0
human,20010,19,0.05506303073048477,1,1.0
human,20010,20,0.09138232232875061,1,1.0
human,20010,21,0.09138232232875061,1,1.0
human,20010,22,0.09138232232875061,1,1.0
human,20010,23,0.17523560314980935,1,1.0
human,20010,24,0.2658834274812747,1,1.0
human,20010,25,0.1318985787789925,1,1.0
human,20010,26,0.05506303073048477,1,1.0
human,20010,27,0.1318985787789925,1,1.0
human,20010,28,0.05506303073048477,1,1.0
human,20010,29,0.2658834274812747,1,1.0
human,20011,0,0.05506303073048477,1,1.0
human,20011,1,0.09138232232875061,1,1.0
human,20011,2,0.1318985787789925,1,1.0
human,20011,3,0.05506303073048477,1,1.0
human,20011,4,0.09138232232875061,1,1.0
human,20011,5,0.1318985787789925,1,1.0
human,20011,6,0.05506303073048477,1,1.0
human,20011,7,0.4910068950189542,1,1.0
human,20011,8,0.1318985787789925,1,1.0
human,20011,9,0.05506303073048477,1,1.0
human,20011,10,0.09138232232875061,1,1.0
human,20011,11,0.09138232232875061,1,1.0
human,20011,12,0.09138232232875061,1,1.0
human,20011,13,0.1318985787789925,1,1.0
human,20011,14,0.09138232232875061,1,1.0
human,20011,15,0.17523560314980935,1,1.0
human,20011,16,0.05506303073048477,1,1.0
human,20011,17,0.09138232232875061,1,1.0
human,20011,18,0.09138232232875061,1,1.0
human,20011,19,0.17523560314980935,1,1.0
human,20011,20,0.05506303073048477,1,1.0
human,20011,21,0.05506303073048477,1,1.0
human,20011,22,0.05506303073048477,1,1.0
human,20011,23,0.09138232232875061,1,1.0
human,20011,24,0.2658834274812747,1,1.0
human,20011,25,0.09138232232875061,1,1.0
human,20011,26,0.09138232232875061,1,1.0
human,20011,27,0.1318985787789925,1,1.0
human,20011,28,0.09138232232875061,1,1.0
human,20011,29,0.09138232232875061,1,1.0
human,20012,0,0.1318985787789925,1,1.0
human,20012,1,0.09138232232875061,1,1.0
human,20012,2,0.1318985787789925,1,1.0
human,20012,3,0.05506303073048477,1,1.0
human,20012,4,0.1318985787789925,1,1.0
human,20012,5,0.09138232232875061,1,1.0
human,20012,6,0.1318985787789925,1,1.0
human,20012,7,0.3116769436237786,1,1.0
human,20012,8,0.05506303073048477,1,1.0
human,20012,9,0.1318985787789925,1,1.0
human,20012,10,0.05506303073048477,1,1.0
human,20012,11,0.05506303073048477,1,1.0
human,20012,12,0.05506303073048477,1,1.0
human,20012,13,0.05506303073048477,1,1.0
human,20012,14,0.09138232232875061,1,1.0
human,20012,15,0.09138232232875061,1,1.0
human,20012,16,0.05506303073048477,1,1.0
human,20012,17,0.09138232232875061,1,1.0
human,20012,18,0.1318985787789925,1,1.0
human,20012,19,0.05506303073048477,1,1.0
human,20012,20,0.09138232232875061,1,1.0
human,20012,21,0.1318985787789925,1,1.0
human,20012,22,0.05506303073048477,1,1.0
human,20012,23,0.09138232232875061,1,1.0
human,20012,24,0.44690963778673937,1,1.0
human,20012,25,0.05506303073048477,1,1.0
human,20012,26,0.05506303073048477,1,1.0
human,20012,27,0.5778990237153778,1,1.0
human,20012,28,0.1318985787789925,1,1.0
human,20012,29,0.09138232232875061,1,1.0
human,20013,0,0.05506303073048477,1,1.0
human,20013,1,0.05506303073048477,1,1.0
human,20013,2,0.1318985787789925,1,1.0
human,20013,3,0.05506303073048477,1,1.0
human,20013,4,0.44690963778673937,1,1.0
human,20013,5,0.05506303073048477,1,1.0
human,20013,6,0.05506303073048477,1,1.0
human,20013,7,0.05506303073048477,1,1.0
human,20013,8,0.17523560314980935,1,1.0
human,20013,9,0.09138232232875061,1,1.0
human,20013,10,0.05506303073048477,1,1.0
human,20013,11,0.09138232232875061,1,1.0
human,20013,12,0.09138232232875061,1,1.0
human,20013,13,0.09138232232875061,1,1.0
human,20013,14,0.09138232232875061,1,1.0
human,20013,15,0.1318985787789925,1,1.0
human,20013,16,0.1318985787789925,1,1.0
human,20013,17,0.05506303073048477,1,1.0
human,20013,18,0.09138232232875061,1,1.0
human,20013,19,0.09138232232875061,1,1.0
human,20013,20,0.05506303073048477,1,1.0
human,20013,21,0.05506303073048477,1,1.0
human,20013,22,0.05506303073048477,1,1.0
human,20013,23,0.1318985787789925,1,1.0
human,20013,24,0.3116769436237786,1,1.0
human,20013,25,0.09138232232875061,1,1.0
human,20013,26,0.05506303073048477,1,1.0
human,20013,27,0.09138232232875061,1,1.0
human,20013,28,0.09138232232875061,1,1.0
human,20013,29,0.09138232232875061,1,1.0
human,20014,0,0.17523560314980935,1,1.0
human,20014,1,0.1318985787789925,1,1.0
human,20014,2,0.05506303073048477,1,1.0
human,20014,3,0.05506303073048477,1,1.0
human,20014,4,0.1318985787789925,1,1.0
human,20014,5,0.05506303073048477,1,1.0
human,20014,6,0.05506303073048477,1,1.0
human,20014,7,0.7058913886613924,1,1.0
human,20014,8,0.1318985787789925,1,1.0
human,20014,9,0.05506303073048477,1,1.0
human,20014,10,0.05506303073048477,1,1.0
human,20014,11,0.1318985787789925,1,1.0
human,20014,12,0.09138232232875061,1,1.0
human,20014,13,0.09138232232875061,1,1.0
human,20014,14,0.09138232232875061,1,1.0
human,20014,15,0.05506303073048477,1,1.0
human,20014,16,0.1318985787789925,1,1.0
human,20014,17,0.17523560314980935,1,1.0
human,20014,18,0.1318985787789925,1,1.0
human,20014,19,0.05506303073048477,1,1.0
human,20014,20,0.2658834274812747,1,1.0
human,20014,21,0.1318985787789925,1,1.0
human,20014,22,0.05506303073048477,1,1.0
human,20014,23,0.05506303073048477,1,1.0
human,20014,24,0.17523560314980935,1,1.0
human,20014,25,0.05506303073048477,1,1.0
human,20014,26,0.1318985787789925,1,1.0
human,20014,27,0.1318985787789925,1,1.0
human,20014,28,0.05506303073048477,1,1.0
human,20014,29,0.09138232232875061,1,1.0
human,20015,0,0.1318985787789925,1,1.0
human,20015,1,0.22019926949447058,1,1.0
human,20015,2,0.1318985787789925,1,1.0
human,20015,3,0.1318985787789925,1,1.0
human,20015,4,0.05506303073048477,1,1.0
human,20015,5,0.05506303073048477,1,1.0
human,20015,6,0.1318985787789925,1,1.0
human,20015,7,0.4910068950189542,1,1.0
human,20015,8,0.1318985787789925,1,1.0
human,20015,9,0.09138232232875061,1,1.0
human,20015,10,0.05506303073048477,1,1.0
human,20015,11,0.1318985787789925,1,1.0
human,20015,12,0.09138232232875061,1,1.0
human,20015,13,0.09138232232875061,1,1.0
human,20015,14,0.1318985787789925,1,1.0
human,20015,15,0.05506303073048477,1,1.0
human,20015,16,0.05506303073048477,1,1.0
human,20015,17,0.05506303073048477,1,1.0
human,20015,18,0.05506303073048477,1,1.0
human,20015,19,0.05506303073048477,1,1.0
human,20015,20,0.05506303073048477,1,1.0
human,20015,21,0.17523560314980935,1,1.0
human,20015,22,0.05506303073048477,1,1.0
human,20015,23,0.1318985787789925,1,1.0
human,20015,24,0.17523560314980935,1,1.0
human,20015,25,0.09138232232875061,1,1.0
human,20015,26,0.09138232232875061,1,1.0
human,20015,27,0.05506303073048477,1,1.0
human,20015,28,0.05506303073048477,1,1.0
human,20015,29,0.1318985787789925,1,1.0
human,20016,0,0.22019926949447058,1,1.0
human,20016,1,0.05506303073048477,1,1.0
human,20016,2,0.17523560314980935,1,1.0
human,20016,3,0.05506303073048477,1,1.0
human,20016,4,0.05506303073048477,1,1.0
human,20016,5,0.05506303073048477,1,1.0
human,20016,6,0.05506303073048477,1,1.0
human,20016,7,0.17523560314980935,1,1.0
human,20016,8,0.1318985787789925,1,1.0
human,20016,9,0.05506303073048477,1,1.0
human,20016,10,0.4910068950189542,1,1.0
human,20016,11,0.05506303073048477,1,1.0
human,20016,12,0.09138232232875061,1,1.0
human,20016,13,0.05506303073048477,1,1.0
human,20016,14,0.09138232232875061,1,1.0
human,20016,15,0.05506303073048477,1,1.0
human,20016,16,0.05506303073048477,1,1.0
human,20016,17,0.09138232232875061,1,1.0
human,20016,18,0.09138232232875061,1,1.0
human,20016,19,0.05506303073048477,1,1.0
human,20016,20,0.1318985787789925,1,1.0
human,20016,21,0.09138232232875061,1,1.0
human,20016,22,0.05506303073048477,1,1.0
human,20016,23,0.17523560314980935,1,1.0
human,20016,24,0.3572152975584125,1,1.0
human,20016,25,0.09138232232875061,1,1.0
human,20016,26,0.17523560314980935,1,1.0
human,20016,27,0.09138232232875061,1,1.0
human,20016,28,0.05506303073048477,1,1.0
human,20016,29,0.09138232232875061,1,1.0
human,20017,0,0.05506303073048477,1,1.0
human,20017,1,0.09138232232875061,1,1.0
human,20017,2,0.1318985787789925,1,1.0
human,20017,3,0.09138232232875061,1,1.0
human,20017,4,0.05506303073048477,1,1.0
human,20017,5,0.05506303073048477,1,1.0
human,20017,6,0.05506303073048477,1,1.0
human,20017,7,0.620816968172322,1,1.0
human,20017,8,0.1318985787789925,1,1.0
human,20017,9,0.44690963778673937,1,1.0
human,20017,10,0.05506303073048477,1,1.0
human,20017,11,0.09138232232875061,1,1.0
human,20017,12,0.05506303073048477,1,1.0
human,20017,13,0.09138232232875061,1,1.0
human,20017,14,0.09138232232875061,1,1.0
human,20017,15,0.1318985787789925,1,1.0
human,20017,16,0.09138232232875061,1,1.0
human,20017,17,0.05506303073048477,1,1.0
human,20017,18,0.05506303073048477,1,1.0
human,20017,19,0.09138232232875061,1,1.0
human,20017,20,0.09138232232875061,1,1.0
human,20017,21,0.17523560314980935,1,1.0
human,20017,22,0.05506303073048477,1,1.0
human,20017,23,0.09138232232875061,1,1.0
human,20017,24,0.17523560314980935,1,1.0
human,20017,25,0.09138232232875061,1,1.0
human,20017,26,0.05506303073048477,1,1.0
human,20017,27,0.1318985787789925,1,1.0
human,20017,28,0.09138232232875061,1,1.0
human,20017,29,0.17523560314980935,1,1.0
human,20018,0,0.09138232232875061,1,1.0
human,20018,1,0.1318985787789925,1,1.0
human,20018,2,0.4023145018057454,1,1.0
human,20018,3,0.05506303073048477,1,1.0
human,20018,4,0.17523560314980935,1,1.0
human,20018,5,0.09138232232875061,1,1.0
human,20018,6,0.1318985787789925,1,1.0
human,20018,7,0.4910068950189542,1,1.0
human,20018,8,0.17523560314980935,1,1.0
human,20018,9,0.09138232232875061,1,1.0
human,20018,10,0.05506303073048477,1,1.0
human,20018,11,0.1318985787789925,1,1.0
human,20018,12,0.09138232232875061,1,1.0
human,20018,13,0.05506303073048477,1,1.0
human,20018,14,0.09138232232875061,1,1.0
human,20018,15,0.05506303073048477,1,1.0
human,20018,16,0.09138232232875061,1,1.0
human,20018,17,0.05506303073048477,1,1.0
human,20018,18,0.05506303073048477,1,1.0
human,20018,19,0.05506303073048477,1,1.0
human,20018,20,0.05506303073048477,1,1.0
human,20018,21,0.1318985787789925,1,1.0
human,20018,22,0.05506303073048477,1,1.0
human,20018,23,0.05506303073048477,1,1.0
human,20018,24,0.17523560314980935,1,1.0
human,20018,25,0.44690963778673937,1,1.0
human,20018,26,0.09138232232875061,1,1.0
human,20018,27,0.09138232232875061,1,1.0
human,20018,28,0.1318985787789925,1,1.0
human,20018,29,0.2658834274812747,1,1.0
human,20019,0,0.22019926949447058,1,1.0
human,20019,1,0.05506303073048477,1,1.0
human,20019,2,0.05506303073048477,1,1.0
human,20019,3,0.05506303073048477,1,1.0
human,20019,4,0.05506303073048477,1,1.0
human,20019,5,0.05506303073048477,1,1.0
human,20019,6,0.17523560314980935,1,1.0
human,20019,7,0.5346500642542064,1,1.0
human,20019,8,0.5346500642542064,1,1.0
human,20019,9,0.1318985787789925,1,1.0
human,20019,10,0.05506303073048477,1,1.0
human,20019,11,0.05506303073048477,1,1.0
human,20019,12,0.09138232232875061,1,1.0
human,20019,13,0.05506303073048477,1,1.0
human,20019,14,0.05506303073048477,1,1.0
human,20019,15,0.05506303073048477,1,1.0
human,20019,16,0.17523560314980935,1,1.0
human,20019,17,0.1318985787789925,1,1.0
human,20019,18,0.09138232232875061,1,1.0
human,20019,19,0.09138232232875061,0,1.0
human,20019,20,0.05506303073048477,1,1.0
human,20019,21,0.09138232232875061,1,1.0
human,20019,22,0.1318985787789925,1,1.0
human,20019,23,0.09138232232875061,1,1.0
human,20019,24,0.2658834274812747,1,1.0
human,20019,25,0.17523560314980935,1,1.0
human,20019,26,0.05506303073048477,1,1.0
human,20019,27,0.09138232232875061,1,1.0
human,20019,28,0.05506303073048477,1,1.0
human,20019,29,0.1318985787789925,1,1.0
human,20020,0,0.1318985787789925,1,1.0
human,20020,1,0.05506303073048477,1,1.0
human,20020,2,0.4910068950189542,1,1.0
human,20020,3,0.09138232232875061,1,1.0
human,20020,4,0.1318985787789925,1,1.0
human,20020,5,0.05506303073048477,1,1.0
human,20020,6,0.1318985787789925,1,1.0
human,20020,7,0.620816968172322,1,1.0
human,20020,8,0.1318985787789925,1,1.0
human,20020,9,0.09138232232875061,1,1.0
human,20020,10,0.09138232232875061,1,1.0
human,20020,11,0.05506303073048477,1,1.0
human,20020,12,0.09138232232875061,1,1.0
human,20020,13,0.05506303073048477,1,1.0
human,20020,14,0.09138232232875061,1,1.0
human,20020,15,0.1318985787789925,1,1.0
human,20020,16,0.09138232232875061,1,1.0
human,20020,17,0.05506303073048477,1,1.0
human,20020,18,0.1318985787789925,1,1.0
human,20020,19,0.4023145018057454,1,1.0
human,20020,20,0.22019926949447058,1,1.0
human,20020,21,0.1318985787789925,1,1.0
human,20020,22,0.09138232232875061,1,1.0
human,20020,23,0.09138232232875061,1,1.0
human,20020,24,0.3116769436237786,1,1.0
human,20020,25,0.1318985787789925,1,1.0
human,20020,26,0.09138232232875061,1,1.0
human,20020,27,0.1318985787789925,1,1.0
human,20020,28,0.17523560314980935,0,1.0
human,20020,29,0.09138232232875061,1,1.0
human,20021,0,0.05506303073048477,1,1.0
human,20021,1,0.1318985787789925,1,1.0
human,20021,2,0.22019926949447058,1,1.0
human,20021,3,0.05506303073048477,1,1.0
human,20021,4,0.09138232232875061,1,1.0
human,20021,5,0.05506303073048477,1,1.0
human,20021,6,0.1318985787789925,1,1.0
human,20021,7,0.44690963778673937,1,1.0
human,20021,8,0.22019926949447058,1,1.0
human,20021,9,0.05506303073048477,1,1.0
human,20021,10,0.09138232232875061,1,1.0
human,20021,11,0.09138232232875061,1,1.0
human,20021,12,0.09138232232875061,1,1.0
human,20021,13,0.09138232232875061,1,1.0
human,20021,14,0.09138232232875061,1,1.0
human,20021,15,0.1318985787789925,1,1.0
human,20021,16,0.05506303073048477,1,1.0
human,20021,17,0.1318985787789925,1,1.0
human,20021,18,0.09138232232875061,1,1.0
human,20021,19,0.17523560314980935,1,1.0
human,20021,20,0.09138232232875061,1,1.0
human,20021,21,0.1318985787789925,1,1.0
human,20021,22,0.05506303073048477,1,1.0
human,20021,23,0.09138232232875061,1,1.0
human,20021,24,0.09138232232875061,1,1.0
human,20021,25,0.09138232232875061,1,1.0
human,20021,26,0.09138232232875061,1,1.0
human,20021,27,0.09138232232875061,1,1.0
human,20021,28,0.1318985787789925,1,1.0
human,20021,29,0.17523560314980935,1,1.0
human,20022,0,0.09138232232875061,1,1.0
human,20022,1,0.2658834274812747,1,1.0
human,20022,2,0.1318985787789925,1,1.0
human,20022,3,0.05506303073048477,1,1.0
human,20022,4,0.05506303073048477,1,1.0
human,20022,5,0.05506303073048477,1,1.0
human,20022,6,0.05506303073048477,1,1.0
human,20022,7,0.4910068950189542,1,1.0
human,20022,8,0.17523560314980935,1,1.0
human,20022,9,0.1318985787789925,1,1.0
human,20022,10,0.09138232232875061,1,1.0
human,20022,11,0.05506303073048477,1,1.0
human,20022,12,0.05506303073048477,1,1.0
human,20022,13,0.05506303073048477,1,1.0
human,20022,14,0.09138232232875061,1,1.0
human,20022,15,0.09138232232875061,1,1.0
human,20022,16,0.05506303073048477,1,1.0
human,20022,17,0.09138232232875061,1,1.0
human,20022,18,0.05506303073048477,1,1.0
human,20022,19,0.05506303073048477,1,1.0
human,20022,20,0.05506303073048477,1,1.0
human,20022,21,0.09138232232875061,1,1.0
human,20022,22,0.09138232232875061,1,1.0
human,20022,23,0.05506303073048477,1,1.0
human,20022,24,0.1318985787789925,1,1.0
human,20022,25,0.05506303073048477,1,1.0
human,20022,26,0.09138232232875061,1,1.0
human,20022,27,0.09138232232875061,1,1.0
human,20022,28,0.05506303073048477,1,1.0
human,20022,29,0.05506303073048477,1,1.0
human,20023,0,0.1318985787789925,1,1.0
human,20023,1,0.05506303073048477,1,1.0
human,20023,2,0.1318985787789925,1,1.0
human,20023,3,0.05506303073048477,1,1.0
human,20023,4,0.1318985787789925,1,1.0
human,20023,5,0.05506303073048477,1,1.0
human,20023,6,0.09138232232875061,1,1.0
human,20023,7,0.4023145018057454,1,1.0
human,20023,8,0.1318985787789925,1,1.0
human,20023,9,0.05506303073048477,1,1.0
human,20023,10,0.44690963778673937,1,1.0
human,20023,11,0.05506303073048477,1,1.0
human,20023,12,0.1318985787789925,1,1.0
human,20023,13,0.09138232232875061,1,1.0
human,20023,14,0.09138232232875061,1,1.0
human,20023,15,0.05506303073048477,1,1.0
human,20023,16,0.17523560314980935,1,1.0
human,20023,17,0.09138232232875061,1,1.0
human,20023,18,0.09138232232875061,1,1.0
human,20023,19,0.05506303073048477,1,1.0
human,20023,20,0.05506303073048477,1,1.0
human,20023,21,0.4910068950189542,1,1.0
human,20023,22,0.09138232232875061,1,1.0
human,20023,23,0.09138232232875061,1,1.0
human,20023,24,0.5346500642542064,1,1.0
human,20023,25,0.1318985787789925,1,1.0
human,20023,26,0.1318985787789925,1,1.0
human,20023,27,0.1318985787789925,1,1.0
human,20023,28,0.44690963778673937,1,1.0
human,20023,29,0.05506303073048477,1,1.0
mixed,20000,0,0.3116769436237786,1,1.0
mixed,20000,1,0.09138232232875061,1,1.0
mixed,20000,2,0.09138232232875061,1,1.0
mixed,20000,3,0.1318985787789925,1,1.0
mixed,20000,4,0.05506303073048477,1,1.0
mixed,20000,5,0.09138232232875061,1,1.0
mixed,20000,6,0.05506303073048477,1,1.0
mixed,20000,7,0.151646504905225,1,0.9213770150014226
mixed,20000,8,0.11624025429840154,1,0.9413770150014226
mixed,20000,9,0.08292834821427211,1,0.9613770150014226
mixed,20000,10,0.05216200429789443,1,0.9813770150014226
mixed,20000,11,0.05506303073048477,1,1.0
mixed,20000,12,0.09138232232875061,1,1.0
mixed,20000,13,0.07240515529653734,1,0.9216228217284407
mixed,20000,14,0.0779257174267681,1,0.9416228217284407
mixed,20000,15,0.16855609777575223,1,0.862752673944703
mixed,20000,16,0.06054560457431945,1,0.882752673944703
mixed,20000,17,0.10262503133793002,1,0.902752673944703
mixed,20000,18,0.04160322069830319,1,0.9227526739447031
mixed,20000,19,0.02553818344274846,1,0.8435795912239473
mixed,20000,20,0.16904289965715769,1,0.8635795912239473
mixed,20000,21,0.028858767956650617,1,0.7840520354101902
mixed,20000,22,0.018087541786382784,1,0.8040520354101902
mixed,20000,23,0.01716378238801211,1,0.7987152202717884
mixed,20000,24,0.09871639953992312,1,0.8187152202706377
mixed,20000,25,0.01743045062810374,1,0.7393770763475428
mixed,20000,26,0.02215881319611549,1,0.7593770763475428
mixed,20000,27,0.05611727533632242,1,0.7501506929174717
mixed,20000,28,0.012646156777881185,1,0.7701506929174717
mixed,20000,29,0.016239703793955743,1,0.6920803228178564
mixed,20001,0,0.44690963778673937,1,1.0
mixed,20001,1,0.05506303073048477,1,1.0
mixed,20001,2,0.17523560314980935,1,1.0
mixed,20001,3,0.07220691204866633,1,0.9209327971303635
mixed,20001,4,0.0450853236655604,1,0.9409327784276408
mixed,20001,5,0.08559191883220593,1,0.862151278414464
mixed,20001,6,0.09429421008780221,1,0.8821512783990876
mixed,20001,7,0.017935647683591797,1,0.8031835534530556
mixed,20001,8,0.06748556315857547,1,0.8231835534530556
mixed,20001,9,0.009437881894643271,1,0.7459495153614157
mixed,20001,10,0.012047031265339271,1,0.7659495153614158
mixed,20001,11,0.008230374512068806,1,0.6865555244671703
mixed,20001,12,0.011159212433383655,1,0.7065555244671703
mixed,20001,13,0.007294046083695942,1,0.7265555244671703
mixed,20001,14,0.00951098452334627,1,0.7465555244671703
mixed,20001,15,0.024014957654025334,1,0.7665555244671703
mixed,20001,16,0.029585899335960168,1,0.7865555244671704
mixed,20001,17,0.011463989053964342,1,0.7084091236082011
mixed,20001,18,0.015127067894379875,1,0.7284091236082011
mixed,20001,19,0.01948282283329044,1,0.7484091236082011
mixed,20001,20,0.29812198566532117,1,0.7684091236082011
mixed,20001,21,0.021774372372877052,1,0.7578496561461764
mixed,20001,22,0.027092550924271392,1,0.7778496561461764
mixed,20001,23,0.009987001459912624,1,0.6990708883429664
mixed,20001,24,0.5418636391306046,1,0.7190708883429664
mixed,20001,25,0.0017577489919183898,0,0.6397869425658103
mixed,20001,26,0.005260328367004556,1,0.6597869291865374
mixed,20001,27,0.0004985296076708215,1,0.5805680700360125
mixed,20001,28,0.0007860580455368856,1,0.6005662227078185
mixed,20001,29,0.0012180171985651713,1,0.5222152777313112
mixed,20002,0,0.09138232232875061,1,1.0
mixed,20002,1,0.4023145018057454,1,1.0
mixed,20002,2,0.17523560314980935,1,1.0
mixed,20002,3,0.041598516461399886,1,0.922728641340615
mixed,20002,4,0.07821781415003459,1,0.9427286386670028
mixed,20002,5,0.0447773017459304,1,0.9392892878708148
mixed,20002,6,0.12164049611664238,1,0.9592892878376413
mixed,20002,7,0.5674794070706338,1,0.8801965190741236
mixed,20002,8,0.14283737053929482,1,0.9001965116722236
mixed,20002,9,0.17006681838287432,1,0.8653326452869008
mixed,20002,10,0.13595963388053986,1,0.8853326452869008
mixed,20002,11,0.5709401239540655,1,0.9053326452869008
mixed,20002,12,0.07346235026388494,1,0.9253326452869008
mixed,20002,13,0.04832442275592724,1,0.845518831082328
mixed,20002,14,0.054943061601207994,1,0.865518831082328
mixed,20002,15,0.0340937243895609,1,0.885518831082328
mixed,20002,16,0.038173893897496446,1,0.9055188310766908
mixed,20002,17,0.042143027417697695,1,0.9255188310766909
mixed,20002,18,0.04593710866208435,1,0.9455188310766909
mixed,20002,19,0.05511492139097912,1,0.8660415884686528
mixed,20002,20,0.27907596010598185,1,0.8860415884686528
mixed,20002,21,0.06781163236206415,1,0.9060415884686528
mixed,20002,22,0.07366270465170231,1,0.9260415884686528
mixed,20002,23,0.15971635135996656,1,0.8483961718648404
mixed,20002,24,0.5654591648708184,1,0.8683961718648404
mixed,20002,25,0.030303085952945324,1,0.7889988424584383
mixed,20002,26,0.036420576308566786,1,0.8089988424584383
mixed,20002,27,0.007573813955057827,1,0.7292926021874158
mixed,20002,28,0.08424749345934528,1,0.7492926021874158
mixed,20002,29,0.14697660202804871,1,0.6699980465871209
mixed,20003,0,0.22019926949447058,1,1.0
mixed,20003,1,0.09042038798957834,1,0.9951740914177858
mixed,20003,2,0.3572152975584125,1,1.0
mixed,20003,3,0.07223545840773847,1,0.9210320513999152
mixed,20003,4,0.0777690904027793,1,0.9410320513999152
mixed,20003,5,0.08284493671079406,1,0.9610320513999152
mixed,20003,6,0.17069912783602026,1,0.9810320513999152
mixed,20003,7,0.4023145018057454,1,1.0
mixed,20003,8,0.22019926949447058,1,1.0
mixed,20003,9,0.07266251490917244,1,0.9225212237968968
mixed,20003,10,0.44001302503588935,1,0.9425212237877741
mixed,20003,11,0.029587842280154823,1,0.8635986052784427
mixed,20003,12,0.06081191377617369,1,0.8835842515061303
mixed,20003,13,0.034977153961657674,1,0.8043945377859927
mixed,20003,14,0.041363215234330654,1,0.8243945377859927
mixed,20003,15,0.009311518590999298,1,0.744894609784695
mixed,20003,16,0.023578358477469256,1,0.764894609784695
mixed,20003,17,0.003987203959430453,1,0.6862596007248911
mixed,20003,18,0.005444824050119031,1,0.7062595997925158
mixed,20003,19,0.11667862398985528,1,0.6278920353956103
mixed,20003,20,0.0020480644538377517,1,0.6478920353956104
mixed,20003,21,0.000794249189037374,1,0.5693019238359831
mixed,20003,22,0.0023623793175872694,1,0.5893019238359831
mixed,20003,23,0.000867475419360032,1,0.5108506894362392
mixed,20003,24,0.0009334800810129281,1,0.5308506894362393
mixed,20003,25,9.688371182157436e-06,1,0.45130864869752035
mixed,20003,26,2.0552976952605805e-05,1,0.47130855794389803
mixed,20003,27,6.766322123891386e-07,1,0.39238979860568013
mixed,20003,28,2.0697469350580884e-05,1,0.41238979860568015
mixed,20003,29,1.7377148621964375e-05,1,0.43238979860568016
mixed,20004,0,0.1318985787789925,1,1.0
mixed,20004,1,0.15225170270677474,1,0.9229413328131233
mixed,20004,2,0.11673469953268531,1,0.9429413328131233
mixed,20004,3,0.08330482566937407,1,0.9629413328131233
mixed,20004,4,0.1279240226685492,1,0.9829413328131233
mixed,20004,5,0.06709430488292051,1,0.9036774115148304
mixed,20004,6,0.07299243766059912,1,0.9236773173633207
mixed,20004,7,0.025719201939165555,1,0.8444879039169393
mixed,20004,8,0.1253581460136808,1,0.8644879039169393
mixed,20004,9,0.01490458627691032,1,0.7850224998169636
mixed,20004,10,0.01825797801409322,1,0.8050224998169636
mixed,20004,11,0.007470467646961777,1,0.7282899246678523
mixed,20004,12,0.03410212360967841,1,0.7482899246678523
mixed,20004,13,0.012378640165707938,1,0.7682899246678523
mixed,20004,14,0.05112998236940122,1,0.7882899246678523
mixed,20004,15,0.03619714059855392,1,0.8082899246678523
mixed,20004,16,0.022546601904873037,1,0.8282899246678523
mixed,20004,17,0.021992365976707805,1,0.8253873292096082
mixed,20004,18,0.048280802916439616,1,0.8453873292096082
mixed,20004,19,0.04183985531529414,1,0.767282223632883
mixed,20004,20,0.07890544811282518,1,0.787282223632883
mixed,20004,21,0.011622826903425202,1,0.7093614113120765
mixed,20004,22,0.007580942623133382,1,0.7293614113120765
