sweep,n_artifacts,m_observers,averaging,seed_rep,generation,kl_payload,creator_col_kl,eff_sample_count,mi_genuine,mean_deep_genuine
N,300,5,False,2,4,0.08875964062764137,0.5875976127376141,139.89258010504676,0.8082435258545726,1.8673333333333335
N,300,5,False,2,5,0.0765832394512208,0.6689332542086291,153.34899857294468,0.6594251189911683,2.046666666666667
N,300,5,False,2,6,0.07974728666723659,0.5869818990895048,155.88084746429323,0.7045231839592745,2.080666666666667
N,300,5,False,2,7,0.06027801620072891,0.9446898926986806,167.6856481691117,0.6688867291043556,2.238
N,1000,5,True,0,0,0.06048857713127319,0.3651956616642709,470.15224082218845,0.8611226818433453,1.8828
N,1000,5,True,0,1,0.1426889620886398,0.5862521141210483,491.5474421000555,0.7370236579830113,1.9682
N,1000,5,True,0,2,0.09877709671966403,0.5666012980435351,560.8566477696746,0.6590057545828977,2.2451999999999996
N,1000,5,True,0,3,0.08944793319794025,0.5784612518849667,570.1638302498774,0.6386377309360064,2.2824
N,1000,5,True,0,4,0.1027331392089312,0.5148744723413353,581.4705444939466,0.6102531931842983,2.3276
N,1000,5,True,0,5,0.1562366634621121,0.5881541592215761,609.2841269626239,0.542860248764109,2.439
N,1000,5,True,0,6,0.12416642251032584,0.5792120974546248,624.9876404545302,0.5364191202253552,2.5016
N,1000,5,True,0,7,0.15366710228054148,0.6231477445385865,643.0017168650882,0.5206580454797056,2.5736
N,1000,5,True,1,0,0.07550800467025974,0.42207091674785124,489.456890529122,0.8347263071954408,1.9602
N,1000,5,True,1,1,0.07770361795601141,0.5657099083849424,587.3334457468363,0.6347311562573132,2.3514
N,1000,5,True,1,2,0.12574196129705817,0.5779242728852692,598.658457425505,0.594112949340899,2.3961999999999994
N,1000,5,True,1,3,0.11369253335887122,0.5671275464573275,651.3100955770278,0.526295404249548,2.6068
N,1000,5,True,1,4,0.11595997997788901,0.6877404293843022,660.0396493454895,0.47440102184104377,2.6424
N,1000,5,True,1,5,0.137384998041805,0.781472073093781,663.5657833784546,0.462276425221871,2.6559999999999997
N,1000,5,True,1,6,0.10099058481743065,0.7521412473203918,649.5521527867741,0.43873834610417894,2.5996
N,1000,5,True,1,7,0.1260263379299069,0.6320685199153571,651.4210616434331,0.4835699349642516,2.6082
N,1000,5,True,2,0,0.04996738647023813,0.4008607709860354,483.07176536185705,0.8641345666855009,1.934
N,1000,5,True,2,1,0.08795176472474367,0.484311810621204,483.03095838966874,0.8111040090476351,1.934
N,1000,5,True,2,2,0.05702372619084932,0.5794671527532236,574.479905434323,0.6415002687876905,2.3
N,1000,5,True,2,3,0.12110919126176255,0.6462398576921338,590.4778837714802,0.607140268484462,2.3635999999999995
N,1000,5,True,2,4,0.05823850672180772,0.6010430141835654,630.5201266899073,0.5294980440755934,2.5236
N,1000,5,True,2,5,0.09797911643724239,0.7294716652448971,603.5793110868057,0.525948010313336,2.416
N,1000,5,True,2,6,0.09335087382294346,0.6887710673687144,629.7081160106194,0.5087550186698568,2.5204
N,1000,5,True,2,7,0.16338574751843188,0.6944768418147067,637.7015098096306,0.5134533905352759,2.5526
N,1000,5,False,0,0,0.06048857713127319,0.42999574145882724,470.15224082218845,0.8611226818433453,1.8828
N,1000,5,False,0,1,0.13186754464736472,0.5068040112218184,511.2067956531616,0.7268820576256456,2.0468
N,1000,5,False,0,2,0.10439308342900624,0.4853873429353406,538.1672606377331,0.6718727923801758,2.1544
N,1000,5,False,0,3,0.07774505849616464,0.7454606711114349,580.6774852420064,0.6260522223205128,2.3244
N,1000,5,False,0,4,0.1039350208712208,0.513149197402956,660.5734471840967,0.5149410581218147,2.644
N,1000,5,False,0,5,0.1307915849320413,0.5354246072466974,629.868207230018,0.5821026039077088,2.5212000000000003
N,1000,5,False,0,6,0.11437074660946363,0.735287093078173,642.7632514249692,0.5647201407466427,2.5728
N,1000,5,False,0,7,0.14346141641245186,0.7465652353085311,635.0112541349179,0.5251875362992195,2.5418
N,1000,5,False,1,0,0.07550800467025974,0.5513338300989122,489.456890529122,0.8347263071954408,1.9602
N,1000,5,False,1,1,0.09575602884094359,1.0254483640129424,596.772632776079,0.642673374756211,2.3891999999999998
N,1000,5,False,1,2,0.10593593272369667,0.9342023361765452,588.950289885552,0.5579849810351403,2.3576000000000006
N,1000,5,False,1,3,0.09668600065458424,0.9083984715513873,575.6949237932272,0.5340696898971297,2.3044
N,1000,5,False,1,4,0.14704280970222658,1.246056803815553,536.1085144062898,0.5145384244813122,2.1468
N,1000,5,False,1,5,0.12229765901788517,1.1182193041203923,678.9942635257769,0.4380248922273789,2.7176
N,1000,5,False,1,6,0.11290605467040976,0.9102723803263695,653.8749309721401,0.3945539927268259,2.6168
N,1000,5,False,1,7,0.11872886166860716,0.8017785113458689,659.4266285838339,0.4217030153859206,2.6398
N,1000,5,False,2,0,0.04996738647023813,0.42523914351434167,483.07176536185705,0.8641345666855009,1.934
N,1000,5,False,2,1,0.09354175532496782,0.47950617924184535,463.37658381248275,0.8202469292174708,1.8554000000000002
N,1000,5,False,2,2,0.059738692362767354,0.9033236848637294,562.1350514473199,0.7078600546095446,2.2506
N,1000,5,False,2,3,0.12115251127716807,0.9815074401529904,573.2774158847171,0.616285942038672,2.2950000000000004
