process_uptake,goal_uptake,value_uptake,final_gate,mean_gate,process_ungated,goal_ungated,stance,depth,observer,engaged
0.18093740010552753,0.21832029087667057,3.1777717543209105,0.7363278608833117,0.616672445240357,0.258746176085104,1.0189062469581842,adversarial,2,20,0.625
0.02257247478235509,0.29757876216810475,2.7734707399757723,0.7363239216161594,0.6018808091274663,0.055091812580343236,1.6479062621111624,adversarial,2,21,0.6875
0.02074968677002898,0.1975805655666505,2.15699139550458,0.7354544101322313,0.5808749975063477,0.03332367584273466,1.1232904897106255,adversarial,2,22,0.5
-0.05464498797087342,0.23903315327553004,3.0551871744992605,0.7363085107362117,0.6828676781738929,-0.07479811393143976,1.0668075212080412,adversarial,2,23,0.5
0.08354998984210116,0.28254784931742116,3.431716520251082,0.7192905944082466,0.5869224770726917,0.14140138660835322,1.4584335134286637,adversarial,2,24,0.5
0.036780021186790995,0.30453355638293855,3.3767589598996595,0.7363322963053496,0.6708664760035137,0.055628485169263664,1.6827920608025673,adversarial,2,25,0.75
0.09628534512875911,0.25159461581563775,2.782408608018317,0.7362552181409843,0.6595791046678301,0.14372961449897992,1.4347364500270106,adversarial,2,26,0.5
0.088436743627686,0.23592952540410014,2.8711361639051596,0.7363227042740225,0.6795945718503678,0.1199525034272142,1.1144231917480116,adversarial,2,27,0.5625
-0.11503688423228564,0.2563845492409318,2.4066067246011054,0.7362202596258276,0.6524197100412323,-0.15374967338285872,1.533983281020836,adversarial,2,28,0.5
0.16102312267917224,0.24033813474677954,2.510125878279443,0.7361167293885349,0.5902950458190863,0.25561454107358017,1.3725377332324027,adversarial,2,29,0.5625
0.14614703233630286,0.23306168474160513,2.4844578950731533,0.7362845601422211,0.6662742956954624,0.20580760628115047,1.2385565551050197,adversarial,2,30,0.5
0.16376282314915852,0.28415014776985525,2.316828728476362,0.7363310230236232,0.6691144170866422,0.24903638963983843,1.5329345919997293,adversarial,2,31,0.625
0.12419819692947928,0.33926972318232973,3.5955068969666697,0.7363315573010585,0.6222048516720381,0.1990209931718223,1.544076359210747,adversarial,2,32,0.75
0.12000534173072386,0.24795919806415678,2.5285991878909386,0.7359204954765011,0.6833793621631875,0.18481652394151138,1.1146228938459624,adversarial,2,33,0.5
0.03528828834601895,0.24593841228187388,3.0218546982523202,0.734857887794402,0.6195267896942587,0.07387011217955397,1.0953847580483866,adversarial,2,34,0.5
0.15833478201465095,0.2548993928442888,3.2036636271214407,0.7357470529276349,0.6407770091175894,0.23337695352898735,1.2471812955957224,adversarial,2,35,0.5
-0.007818800038172466,0.23295065034192625,2.992113599435335,0.7363323060953756,0.6811093581385612,-0.010823543312153516,1.0497870987424687,adversarial,2,36,0.75
0.08807924476803261,0.2772401845547723,2.6473149616450344,0.7362304921859305,0.6609681345609979,0.11952042484758985,1.5239323649428198,adversarial,2,37,0.5
-0.003958393209533312,0.2718284532240503,3.055336051922503,0.7363297374852588,0.672950744759401,-0.0012042682418547113,1.421270826541925,adversarial,2,38,0.625
0.03710642234411306,0.30122220638079694,3.9839144741072063,0.7353104919459927,0.5745051060177061,0.09609460932310232,1.3198274409883595,adversarial,2,39,0.5
0.14052455576373665,0.2858516141163162,3.4970593368420717,0.7363307820530428,0.6181730199025959,0.2025372234895928,1.4847985938435806,adversarial,3,0,0.5625
0.1524372784081787,0.23135737334294293,3.044475752384156,0.736331243924519,0.5851215290093849,0.24929063193089118,1.5526523705999524,adversarial,3,1,0.75
-0.034411382057072046,0.3056610436666049,3.424273469388667,0.7363317071025438,0.6627007962745826,-0.04753364277197103,0.9748674237384435,adversarial,3,2,0.625
0.3064852506120954,0.26436124486040946,2.761592109853132,0.7358140374386439,0.6565027593331878,0.45962971293053445,1.2728308394472279,adversarial,3,3,0.6875
0.09007022516145019,0.28902066436043583,2.9633810379420713,0.7362646417809555,0.6616682147459518,0.1516757895813905,1.6337477689943245,adversarial,3,4,0.5
0.3565905294479762,0.24951154429827369,2.4781108951695767,0.7363321548974896,0.6814683897622814,0.5091234198538588,1.1883814927381129,adversarial,3,5,0.75
-0.044982950051415255,0.29421889431314374,2.8726905230545605,0.7093824915671406,0.5092608665349773,-0.06278793606856126,1.5999775810230614,adversarial,3,6,0.5
0.21407635231943944,0.28098296829806263,3.4134522554487012,0.7361726632769503,0.6413281872601279,0.32744657596059956,1.5566845292832516,adversarial,3,7,0.625
-0.017191765560462896,0.2768247268411048,3.5195009557095913,0.7363224304445083,0.6607574135199556,-0.025706104112659167,1.5221682241218182,adversarial,3,8,0.5625
0.10950847987608442,0.3027088950819562,3.687283789318035,0.7360298361296774,0.6427831793896908,0.17088513641814607,1.6677544654872578,adversarial,3,9,0.5625
0.05475802590560802,0.2627948523684737,3.049846710272786,0.7319055821553386,0.6517703013411045,0.08515306510217013,1.5644930181927086,adversarial,3,10,0.5625
0.12417767046181517,0.2749555598049335,3.4391777822525524,0.734080645340781,0.6770888024279651,0.19518092016864919,1.4124597602461288,adversarial,3,11,0.5
0.3216920020874416,0.3678603013166842,5.274519209431077,0.7363322327540297,0.6048117190610757,0.4586837914732469,1.2436475291680187,adversarial,3,12,0.75
0.011546128683471282,0.26047447547433356,2.7697950074031468,0.7362834298286268,0.6729783859163174,0.010047578108405508,1.3360381520943327,adversarial,3,13,0.5
0.09150554927289223,0.26561145905871575,2.6412123232802758,0.736332303198184,0.6799738505802422,0.12820189177261399,1.3254746620853415,adversarial,3,14,0.75
0.07553606844598229,0.26779647277363444,3.037876521987855,0.7363309563832239,0.6755707353737075,0.09837476269450929,1.3693722119342475,adversarial,3,15,0.625
0.3652184781566912,0.2845051129905025,3.2187205740747644,0.736307654589289,0.6613783840365723,0.5251171414117115,1.5880755773198607,adversarial,3,16,0.625
0.06002115459605911,0.2375875753173812,2.3977091760021287,0.7362610457424641,0.665187612510695,0.08911876362899762,1.2855671867511178,adversarial,3,17,0.5
-0.05526813739787243,0.23697245870235653,2.965106189213037,0.7363255492591508,0.6731440594969318,-0.07525470482068664,1.1507101902700603,adversarial,3,18,0.5625
0.17839364230116866,0.2853663909275456,2.8079521650013226,0.7363316431587456,0.6629988055500295,0.2566966128724075,1.5998410187716277,adversarial,3,19,0.75
0.022506733542955352,0.26206717249194034,2.721192486300574,0.7362364430123473,0.648206825870489,0.02052452403839755,1.5950998260450782,adversarial,3,20,0.5
0.10663638603645131,0.4124871020901778,4.584058824172686,0.6124033066269151,0.49879017824432065,0.20421809855595985,1.1820995955417415,adversarial,3,21,0.5
0.01605523631106852,0.2757587597154529,3.352552164984531,0.7360693844630903,0.6572767951152537,0.01014704273744571,1.6579818634920083,adversarial,3,22,0.5
0.012203160429981678,0.2583812213501239,2.4090881743961328,0.7362722575655543,0.6717340437861692,0.015198666768093672,1.2997870498132733,adversarial,3,23,0.5
0.3573975852769202,0.26908598378012827,3.2714293219473394,0.7363168027888657,0.6784650596092077,0.5118219631716164,1.3691701986163995,adversarial,3,24,0.625
-0.06571857777717438,0.2743673697159328,2.6734895639597553,0.7361828815107572,0.5811929439289303,-0.06706994434040059,1.5489224985689796,adversarial,3,25,0.5625
0.04133548351811136,0.2787834031970098,3.58203818677612,0.7363210308717811,0.6665300086808226,0.06048193495034071,1.510979626786802,adversarial,3,26,0.6875
0.029560570810016437,0.26439063010757435,2.858953260588801,0.7350056561500493,0.5938321859583926,0.03241519867725584,1.4148622119439012,adversarial,3,27,0.5
0.0787635398145768,0.2219396832544994,2.722590837157418,0.7363271158728701,0.65368415458033,0.10484367034758502,1.1736580837184887,adversarial,3,28,0.5625
0.055591356062000226,0.2706558131513414,2.5969510563837455,0.729211260096349,0.5351807338215305,0.133313862200241,1.3493316172673846,adversarial,3,29,0.5
0.06243161071843247,0.2783248657314311,3.287816769858282,0.736307037961616,0.6471417226214484,0.07620379032171942,1.6756903306404072,adversarial,3,30,0.75
-0.15511678001257612,0.255692297418386,3.0309425717199825,0.736275291818944,0.6685256742398229,-0.24732254775821993,1.318752029643054,adversarial,3,31,0.5
0.1067299902463662,0.24831392114982923,2.995364605244919,0.7362839445716477,0.6531230318528359,0.15931840173588196,1.4498075258956993,adversarial,3,32,0.625
-0.05724232504637483,0.2426491631396241,2.5544829002846035,0.7362424602301912,0.6529347567562919,-0.09153492079174308,1.4196107384002148,adversarial,3,33,0.5
0.22285155931086037,0.25935698058814216,3.1872645819129084,0.7363169486950583,0.6835971325188497,0.30590790603111606,1.231772138693867,adversarial,3,34,0.8125
-0.0509290447727288,0.3912094166123683,4.280013659211933,0.7352158714836609,0.6064229928734775,-0.09190605027123167,1.6392021352520487,adversarial,3,35,0.5
0.4234147463235702,0.25682679082924514,3.347153483801611,0.7363259216325521,0.6755296840529648,0.6008736626195397,1.286873100802743,adversarial,3,36,0.6875
0.018236390181558343,0.2794781656128578,3.3164630324609687,0.7354898953940494,0.63757972832114,-0.013816510392041126,1.6056906406410625,adversarial,3,37,0.5
0.10091560508799799,0.28669218190635337,2.6367945741015126,0.7355237413809517,0.5885325137665217,0.1520855560480976,1.393736567259552,adversarial,3,38,0.5
-0.09642706966670671,0.2609758312102636,2.9483707908925885,0.7362267288028299,0.6505109438273292,-0.12097485039044176,1.5712040015218889,adversarial,3,39,0.5
