label,kappa,coupling,values_layer,observer,integration,theta_EC,value_divergence,psi,goal_correct,final_entropy,error_reduction
honest,0.538,1.0,False,2,0.27386992643153774,0.1732665697700981,0.02503586530324271,0.005294577902592529,0,1.3150636686210269,-0.053532096076720936
honest,0.538,1.0,True,2,0.1539045371414633,0.2644195424119934,0.22233667188743161,0.002975352467776786,0,1.3150636686210269,-0.053532096076720936
honest,0.538,0.0,False,3,0.05829219501867864,0.4022790416523028,0.05227904165230285,0.0023532193900780768,0,1.3107403652283711,-0.3573701407147283
honest,0.538,0.0,True,3,0.0010301854302793795,0.9141239059848293,0.5641239059848293,4.158794036032708e-05,0,1.3107403652283711,-0.3573701407147283
honest,0.538,1.0,False,3,0.25906808455914904,0.1858529172433639,0.05227904165230285,0.01045841625520582,0,1.3107403652283711,-0.3573701407147283
honest,0.538,1.0,True,3,0.05008759246344054,0.4223252445649911,0.5641239059848293,0.002022004725495901,0,1.3107403652283711,-0.3573701407147283
honest,0.538,0.0,False,4,0.04963988608756407,0.3917685639462313,0.041768563946231324,0.0016010493236396008,0,1.3547384549982893,-0.5032072398535428
honest,0.538,0.0,True,4,0.0036284968692167057,0.7246754879169508,0.3746754879169508,0.00011703093854889414,0,1.3547384549982893,-0.5032072398535428
honest,0.538,1.0,False,4,0.2199643020853626,0.18099707654315883,0.041768563946231324,0.007094571016085676,0,1.3547384549982893,-0.5032072398535428
honest,0.538,1.0,True,4,0.07611808325164915,0.33480007541763124,0.3746754879169508,0.002455058125875245,0,1.3547384549982893,-0.5032072398535428
honest,0.538,0.0,False,5,0.04905502382774516,0.38444772816198935,0.034447728161989384,0.0013048736690873476,1,1.3670477040749838,-0.18670045922933975
honest,0.538,0.0,True,5,0.0001850356979291902,1.0882306204489547,0.7382306204489548,4.9219874179826455e-06,1,1.3670477040749838,-0.18670045922933975
honest,0.538,1.0,False,5,0.21251184913894153,0.17761485041083908,0.034447728161989384,0.00565285866100483,1,1.3670477040749838,-0.18670045922933975
honest,0.538,1.0,True,5,0.01962689986027483,0.502762546647417,0.7382306204489548,0.000522079551391464,1,1.3670477040749838,-0.18670045922933975
honest,0.538,0.0,False,6,0.05845579701203403,0.3644084212721288,0.014408421272128831,0.0006503817936454993,1,1.3627244222585158,0.16115236252835685
honest,0.538,0.0,True,6,0.002473385405788008,0.7669634929375402,0.41696349293754015,2.7518995870706222e-05,1,1.3627244222585158,0.16115236252835685
honest,0.538,1.0,False,6,0.2295530595747091,0.1683566906277235,0.014408421272128831,0.0025540175355452995,1,1.3627244222585158,0.16115236252835685
honest,0.538,1.0,True,6,0.06305128325349699,0.35433713373714354,0.41696349293754015,0.0007015113776588794,1,1.3627244222585158,0.16115236252835685
honest,0.538,0.0,False,7,0.05804224720904597,0.35442591013441943,0.004425910134419451,0.00019836781125745273,0,1.3778695034590949,0.051975234647196
honest,0.538,0.0,True,7,0.00039337879531787075,0.9861202624769633,0.6361202624769633,1.3444291765832569e-06,0,1.3778695034590949,0.051975234647196
honest,0.538,1.0,False,7,0.2207432769992129,0.16374477048210176,0.004425910134419451,0.0007544222150879608,0,1.3778695034590949,0.051975234647196
honest,0.538,1.0,True,7,0.0266986046674928,0.455587561264357,0.6361202624769633,9.124635978417366e-05,0,1.3778695034590949,0.051975234647196
honest,0.538,0.0,False,8,0.05674485999476649,0.35969122004958465,0.009691220049584691,0.0004246482854493481,0,1.3747260757399302,-0.2152751728041784
honest,0.538,0.0,True,8,0.0005481645424953342,0.94689309662684,0.59689309662684,4.102171247514555e-06,0,1.3747260757399302,-0.2152751728041784
honest,0.538,1.0,False,8,0.22051620458028726,0.1661773436629081,0.009691220049584691,0.001650225733175712,0,1.3747260757399302,-0.2152751728041784
honest,0.538,1.0,True,8,0.031281146735463755,0.4374646106416,0.59689309662684,0.0002340914283571988,0,1.3747260757399302,-0.2152751728041784
honest,0.538,0.0,False,9,0.06397444351235505,0.3625294694300998,0.012529469430099832,0.0006189614325125039,0,1.3486778426016888,0.1516990194349248
honest,0.538,0.0,True,9,0.0015615493241799229,0.8346988353903197,0.4846988353903198,1.5108201862618386e-05,0,1.3486778426016888,0.1516990194349248
honest,0.538,1.0,False,9,0.24548630637903998,0.16748861487670608,0.012529469430099832,0.00237511336584318,0,1.3486778426016888,0.1516990194349248
honest,0.538,1.0,True,9,0.05375981197174019,0.3856308619503277,0.4846988353903198,0.0005201334846031898,0,1.3486778426016888,0.1516990194349248
honest,0.538,0.0,False,10,0.07917103452610008,0.4114908227873829,0.061490822787382916,0.003759248329542961,0,1.2410344913939695,-0.5513381237660024
honest,0.538,0.0,True,10,0.014980870764273008,0.6280187164308286,0.27801871643082865,0.0007113310282326359,0,1.2410344913939695,-0.5513381237660024
honest,0.538,1.0,False,10,0.33567962751212493,0.1901087601277709,0.061490822787382916,0.015938948967132056,0,1.2410344913939695,-0.5513381237660024
honest,0.538,1.0,True,10,0.18499063509705235,0.2901446469910428,0.27801871643082865,0.008783840455443672,0,1.2410344913939695,-0.5513381237660024
honest,0.538,0.0,False,11,0.06681042512563141,0.35995986680026165,0.009959866800261667,0.0005138331943882457,0,1.3441978521685556,-0.2193868257587006
honest,0.538,0.0,True,11,0.003258057483702384,0.7457863059247498,0.39578630592474984,2.50574379852145e-05,0,1.3441978521685556,-0.2193868257587006
honest,0.538,1.0,False,11,0.252092736561928,0.16630145846172087,0.009959866800261667,0.001938823407665987,0,1.3441978521685556,-0.2193868257587006
honest,0.538,1.0,True,11,0.07491742561828324,0.3445532733372344,0.39578630592474984,0.0005761834331752797,0,1.3441978521685556,-0.2193868257587006
honest,0.538,0.0,False,12,0.08291339834483408,0.37158219608693,0.021582196086930017,0.00138179857709449,0,1.2876504491668515,-0.1673560601358386
honest,0.538,0.0,True,12,0.0002254077847228761,1.1208282895934625,0.7708282895934625,3.756547945371936e-06,0,1.2876504491668515,-0.1673560601358386
honest,0.538,1.0,False,12,0.30914586968816565,0.17167097459216166,0.021582196086930017,0.005152090390423146,0,1.2876504491668515,-0.1673560601358386
honest,0.538,1.0,True,12,0.027296282047659434,0.5178226697921796,0.7708282895934625,0.000454907945475325,0,1.2876504491668515,-0.1673560601358386
honest,0.538,0.0,False,13,0.06238495057822349,0.3692780473960505,0.019278047396050525,0.0009286825182032616,0,1.3439761697826333,-0.1789646555030795
honest,0.538,0.0,True,13,0.0012117631141729099,0.8698344177530216,0.5198344177530216,1.8038696991911122e-05,0,1.3439761697826333,-0.1789646555030795
honest,0.538,1.0,False,13,0.2458920917193805,0.17060645789697532,0.019278047396050525,0.0036604290750842238,0,1.3439761697826333,-0.1789646555030795
honest,0.538,1.0,True,13,0.04876728549130446,0.40186350100189594,0.5198344177530216,0.0007259655586200145,0,1.3439761697826333,-0.1789646555030795
honest,0.538,0.0,False,14,0.057583423250839226,0.35983544162233916,0.009835441622339194,0.00043733651088634644,0,1.3718299622969639,-0.2173746088430566
honest,0.538,0.0,True,14,0.003081541774028621,0.73283872469554,0.38283872469554003,2.3403796640113058e-05,0,1.3718299622969639,-0.2173746088430566
honest,0.538,1.0,False,14,0.22330990170676618,0.16624397402952068,0.009835441622339194,0.0016960015182387888,0,1.3718299622969639,-0.2173746088430566
honest,0.538,1.0,True,14,0.06754032619888387,0.33857149080933946,0.38283872469554003,0.000512957530768459,0,1.3718299622969639,-0.2173746088430566
honest,0.538,0.0,False,15,0.06745824006863747,0.36144099997373935,0.011440999973739388,0.0005959686054680065,0,1.3403520795273807,-0.035629443044636
honest,0.538,0.0,True,15,0.0006181532567672768,0.9566598257305405,0.6066598257305406,5.4611554352183e-06,0,1.3403520795273807,-0.035629443044636
honest,0.538,1.0,False,15,0.2552579853014116,0.16698574198786756,0.011440999973739388,0.0022551099076980083,0,1.3403520795273807,-0.035629443044636
honest,0.538,1.0,True,15,0.03659042958724079,0.4419768394875097,0.6066598257305406,0.00032326291454380115,0,1.3403520795273807,-0.035629443044636
honest,0.538,0.0,False,16,0.06192984152418133,0.3893603522123978,0.03936035221239781,0.0018822761351936317,0,1.3174890660963332,0.11061542217942799
honest,0.538,0.0,True,16,0.00018628523355418048,1.1231381842791412,0.7731381842791414,5.6618948285390605e-06,0,1.3174890660963332,0.11061542217942799
honest,0.538,1.0,False,16,0.2607612640059028,0.17988448272212776,0.03936035221239781,0.007925495886011399,0,1.3174890660963332,0.11061542217942799
honest,0.538,1.0,True,16,0.022886435209725612,0.5188898411369632,0.7731381842791414,0.0006956031172484298,0,1.3174890660963332,0.11061542217942799
honest,0.538,0.0,False,17,0.0538584102637079,0.36086069824636796,0.010860698246368004,0.00045168500063668456,0,1.3826809975250491,-0.0006423014788174974
honest,0.538,0.0,True,17,0.0005569432279603437,0.9391677595596606,0.5891677595596606,4.670819302763173e-06,0,1.3826809975250491,-0.0006423014788174974
honest,0.538,1.0,False,17,0.21200377572808402,0.166717642589822,0.010860698246368004,0.0017779753450919368,0,1.3826809975250491,-0.0006423014788174974
honest,0.538,1.0,True,17,0.03075955286226823,0.43389550491656315,0.5891677595596606,0.0002579658141811119,0,1.3826809975250491,-0.0006423014788174974
honest,0.538,0.0,False,18,0.05554968525861068,0.40191227413454683,0.051912274134546854,0.0022267735212731185,0,1.320103490617626,-0.37371507652785496
honest,0.538,0.0,True,18,7.951264168193878e-05,1.2276859975972925,0.8776859975972926,3.187356404982929e-06,0,1.320103490617626,-0.37371507652785496
honest,0.538,1.0,False,18,0.24908564652169093,0.1856834706501606,0.051912274134546854,0.009984886856181067,0,1.320103490617626,-0.37371507652785496
honest,0.538,1.0,True,18,0.015435118180959505,0.5671909308899491,0.8776859975972926,0.0006187346031407839,0,1.320103490617626,-0.37371507652785496
honest,0.538,0.0,False,19,0.06358483236535573,0.3560144398891463,0.0060144398891463086,0.0002953065709414088,0,1.3588402668026243,-0.0715922227623711
honest,0.538,0.0,True,19,0.0001868686394620967,1.0929186634393364,0.7429186634393365,8.678726526942142e-07,0,1.3588402668026243,-0.0715922227623711
honest,0.538,1.0,False,19,0.23914043505631172,0.16447867122878557,0.0060144398891463086,0.001110638169872621,0,1.3588402668026243,-0.0715922227623711
honest,0.538,1.0,True,19,0.020213265423916212,0.5049284225089734,0.7429186634393365,9.387632046534285e-05,0,1.3588402668026243,-0.0715922227623711
honest,0.538,0.0,False,20,0.04848257783115445,0.49234179799859024,0.14234179799859023,0.005328961001097294,0,1.219613102541933,-0.40352994215714855
honest,0.538,0.0,True,20,0.026148160481698074,0.572420154257155,0.22242015425715497,0.002874074228121226,0,1.219613102541933,-0.40352994215714855
honest,0.538,1.0,False,20,0.2977961854858492,0.22746191067534868,0.14234179799859023,0.032732258261025694,0,1.219613102541933,-0.40352994215714855
honest,0.538,1.0,True,20,0.23979860078386267,0.2644581112668056,0.22242015425715497,0.02635745558219372,0,1.219613102541933,-0.40352994215714855
honest,0.538,0.0,False,21,0.04935128618588861,0.377114033873133,0.02711403387313305,0.001033277568211304,1,1.3761169692958166,0.08113076526267538
honest,0.538,0.0,True,21,0.0027986740731525284,0.741817301554123,0.391817301554123,5.859638854457953e-05,1,1.3761169692958166,0.08113076526267538
honest,0.538,1.0,False,21,0.20831998885185796,0.17422668364938745,0.02711403387313305,0.004361636506896196,1,1.3761169692958166,0.08113076526267538
honest,0.538,1.0,True,21,0.06398245860049882,0.3427195933180048,0.391817301554123,0.0013396132976531757,1,1.3761169692958166,0.08113076526267538
honest,0.538,0.0,False,22,0.06578662901061472,0.3637057089453542,0.013705708945354202,0.0006962473085657178,1,1.3418710050539269,0.12950298945739802
honest,0.538,0.0,True,22,0.0013308422959708661,0.8596211156614166,0.5096211156614167,1.4084858589511089e-05,1,1.3418710050539269,0.12950298945739802
honest,0.538,1.0,False,22,0.25201413975987197,0.16803203753275364,0.013705708945354202,0.0026671706571255423,1,1.3418710050539269,0.12950298945739802
honest,0.538,1.0,True,22,0.05113476311159567,0.39714495543557443,0.5096211156614167,0.000541180506221858,1,1.3418710050539269,0.12950298945739802
honest,0.538,0.0,False,23,0.05533536675915734,0.36824749349152086,0.018247493491520873,0.000779705147683689,0,1.3674819625393855,-0.11555960304677315
honest,0.538,0.0,True,23,0.0007584912601397056,0.9114978399121564,0.5614978399121564,1.0687550740885745e-05,0,1.3674819625393855,-0.11555960304677315
honest,0.538,1.0,False,23,0.22227104441673784,0.17013034199308263,0.018247493491520873,0.003131918837134667,0,1.3674819625393855,-0.11555960304677315
honest,0.538,1.0,True,23,0.036957327031805196,0.42111200203941623,0.5614978399121564,0.0005207486607389187,0,1.3674819625393855,-0.11555960304677315
honest,0.538,0.0,False,24,0.06638944242714348,0.3827987165326765,0.03279871653267649,0.0016814356917264253,0,1.3137100007255258,-0.3652466607754319
honest,0.538,0.0,True,24,0.0001066539132369093,1.1955853936172351,0.8455853936172353,2.7012080508980525e-06,0,1.3137100007255258,-0.3652466607754319
honest,0.538,1.0,False,24,0.26973732774739834,0.17685300703809653,0.03279871653267649,0.006831597821643263,0,1.3137100007255258,-0.3652466607754319
honest,0.538,1.0,True,24,0.0179859410023612,0.5523604518511626,0.8455853936172353,0.00045552729538049687,0,1.3137100007255258,-0.3652466607754319
honest,0.538,0.0,False,25,0.07425082650659628,0.3556649527913266,0.005664952791326644,0.0003248044559215835,0,1.3304673853512698,-0.12402719528806672
honest,0.538,0.0,True,25,0.00011488020382850613,1.1742088744933166,0.8242088744933167,5.025345017184918e-07,0,1.3304673853512698,-0.12402719528806672
honest,0.538,1.0,False,25,0.2704437269193811,0.16431720818959286,0.005664952791326644,0.0011830350140499954,0,1.3304673853512698,-0.12402719528806672
honest,0.538,1.0,True,25,0.017676045315436553,0.5424845000159122,0.8242088744933167,7.732248315128969e-05,0,1.3304673853512698,-0.12402719528806672
honest,0.538,0.0,False,26,0.055639207202154504,0.37982831499473985,0.029828314994739875,0.0012815455447196787,1,1.350422894272474,0.34797090093116956
honest,0.538,0.0,True,26,0.0007821501044783062,0.919960972444427,0.569960972444427,1.801537139187329e-05,1,1.350422894272474,0.34797090093116956
honest,0.538,1.0,False,26,0.23203799973268813,0.1754806815275698,0.029828314994739875,0.005344563298370965,1,1.350422894272474,0.34797090093116956
honest,0.538,1.0,True,26,0.039423580851769655,0.42502196926932523,0.569960972444427,0.0009080487831883599,1,1.350422894272474,0.34797090093116956
honest,0.538,0.0,False,27,0.06427565531625566,0.3500243124718242,2.431247182422213e-05,1.2067019646229853e-06,0,1.365143924720813,-0.003712376297930531
honest,0.538,0.0,True,27,0.00017401622505630205,1.0972803128877147,0.7472803128877147,3.266955733372487e-09,0,1.365143924720813,-0.003712376297930531
honest,0.538,1.0,False,27,0.23655951608276105,0.16171123236198276,2.431247182422213e-05,4.441134538462447e-06,0,1.365143924720813,-0.003712376297930531
honest,0.538,1.0,True,27,0.019199336554885895,0.5069435045541242,0.7472803128877147,3.6044559991252903e-07,0,1.365143924720813,-0.003712376297930531
honest,0.538,0.0,False,28,0.06879154671571719,0.38421887462727017,0.034218874627270204,0.001817712476510436,0,1.3051357137871338,0.053316900946164036
honest,0.538,0.0,True,28,0.0012617094178434757,0.8927967503420122,0.5427967503420122,3.333876122923128e-05,0,1.3051357137871338,0.053316900946164036
honest,0.538,1.0,False,28,0.27853819391696366,0.17750912007779882,0.034218874627270204,0.007359950087470127,0,1.3051357137871338,0.053316900946164036
honest,0.538,1.0,True,28,0.05564930132594612,0.4124720986580096,0.5427967503420122,0.0014704485384997121,0,1.3051357137871338,0.053316900946164036
honest,0.538,0.0,False,29,0.06387640564983187,0.4114146198376645,0.06141461983766447,0.0030292605522106437,0,1.281192540734026,-0.5345645715217395
honest,0.538,0.0,True,29,0.00011536102353524208,1.2092310180617063,0.8592310180617063,5.470855698638896e-06,0,1.281192540734026,-0.5345645715217395
honest,0.538,1.0,False,29,0.28616792950527026,0.19007355436500098,0.06141461983766447,0.013571164678712526,0,1.281192540734026,-0.5345645715217395
honest,0.538,1.0,True,29,0.020576825330655683,0.5586647303445083,0.8592310180617063,0.0009758308193731007,0,1.281192540734026,-0.5345645715217395
honest,0.538,0.0,False,30,0.05114579412802009,0.42146204419373534,0.07146204419373536,0.002822342740771221,0,1.3081209693157898,-0.3357269394973299
honest,0.538,0.0,True,30,0.023492221043736494,0.5223043535314265,0.17230435353142654,0.001296354874487297,0,1.3081209693157898,-0.3357269394973299
honest,0.538,1.0,False,30,0.24850487546621866,0.1947154644175057,0.07146204419373536,0.013713071490547003,0,1.3081209693157898,-0.3357269394973299
honest,0.538,1.0,True,30,0.18553084152556887,0.241304611331519,0.17230435353142654,0.010238019229072737,0,1.3081209693157898,-0.3357269394973299
honest,0.538,0.0,False,31,0.06118033372531513,0.360559853205586,0.010559853205586018,0.000498877726076981,1,1.3596634372692546,-0.004535063622598701
honest,0.538,0.0,True,31,0.00013325910378969734,1.134595389404939,0.7845953894049389,1.0866236685817977e-06,1,1.3596634372692546,-0.004535063622598701
honest,0.538,1.0,False,31,0.2352413994920549,0.1665786521809807,0.010559853205586018,0.0019182094524797155,1,1.3596634372692546,-0.004535063622598701
honest,0.538,1.0,True,31,0.017296838690965474,0.5241830699050818,0.7845953894049389,0.00014104217857345062,1,1.3596634372692546,-0.004535063622598701
honest,0.538,0.0,False,32,0.06979426421594188,0.40042105459559346,0.050421054595593484,0.002717415507948953,0,1.2799804021304786,-0.4733654226301751
honest,0.538,0.0,True,32,1.851196106427837e-05,1.4388236830371577,1.0888236830371578,7.207567934662318e-07,0,1.2799804021304786,-0.4733654226301751
honest,0.538,1.0,False,32,0.2959952425516424,0.18499452722316417,0.050421054595593484,0.011524472267525144,0,1.2799804021304786,-0.4733654226301751
honest,0.538,1.0,True,32,0.00897427939878484,0.6647365415631667,1.0888236830371578,0.00034941046065723076,0,1.2799804021304786,-0.4733654226301751
honest,0.538,0.0,False,33,0.05252310322621329,0.37954898282809607,0.029548982828096107,0.0011984427833744706,0,1.361368365068838,-0.28419590553927887
honest,0.538,0.0,True,33,0.00254042454081237,0.764590357067472,0.41459035706747205,5.7965985835439146e-05,0,1.361368365068838,-0.28419590553927887
honest,0.538,1.0,False,33,0.22115114911811387,0.17535163006658036,0.029548982828096107,0.005046103189182851,0,1.361368365068838,-0.28419590553927887
honest,0.538,1.0,True,33,0.06403888132426629,0.35324074496517205,0.41459035706747205,0.0014612033650772207,0,1.361368365068838,-0.28419590553927887
honest,0.538,0.0,False,34,0.04336523440630001,0.4678896439132028,0.11788964391320285,0.003947678219066556,1,1.2737699659793407,0.6423097840640128
honest,0.538,0.0,True,34,8.164958800141025e-05,1.2577932098678368,0.9077932098678367,7.4328273457250905e-06,1,1.2737699659793407,0.6423097840640128
honest,0.538,1.0,False,34,0.25351234179963444,0.21616501548789968,0.11788964391320285,0.023078052354343577,1,1.2737699659793407,0.6423097840640128
honest,0.538,1.0,True,34,0.0179959242645696,0.5811004629589406,0.9077932098678367,0.0016382274700881565,1,1.2737699659793407,0.6423097840640128
honest,0.538,0.0,False,35,0.04607889514311958,0.4044707084395688,0.05447070843956883,0.0019381593124175465,1,1.3506770386530107,0.42712755305850814
honest,0.538,0.0,True,35,0.0029896587473167333,0.7518927038364698,0.40189270383646986,0.00012575030117508617,1,1.3506770386530107,0.42712755305850814
honest,0.538,1.0,False,35,0.2159570933918025,0.18686546729908077,0.05447070843956883,0.009083534888150337,1,1.3506770386530107,0.42712755305850814
honest,0.538,1.0,True,35,0.07086642826808912,0.34737442917244904,0.40189270383646986,0.002980766519226664,1,1.3506770386530107,0.42712755305850814
honest,0.538,0.0,False,36,0.051563911834717494,0.40453405207010895,0.05453405207010897,0.002171390917556001,1,1.3301009094495042,0.3705412090634914
honest,0.538,0.0,True,36,0.007342095145954768,0.6538802387617241,0.3038802387617241,0.0003091805518336219,1,1.3301009094495042,0.3705412090634914
honest,0.538,1.0,False,36,0.2366963544072133,0.18689473205639032,0.05453405207010897,0.009967442265161787,1,1.3301009094495042,0.3705412090634914
honest,0.538,1.0,True,36,0.10983170445660038,0.3020926703079165,0.3038802387617241,0.004625086752168899,1,1.3301009094495042,0.3705412090634914
honest,0.538,0.0,False,37,0.06042360650416461,0.3642713579012472,0.0142713579012472,0.0006658805542997408,0,1.3568145343619002,-0.17477135670425192
honest,0.538,0.0,True,37,0.0020510768316190186,0.7946823445422657,0.4446823445422658,2.2603287962556395e-05,0,1.3568145343619002,-0.17477135670425192
honest,0.538,1.0,False,37,0.2357315688972421,0.1682933673503762,0.0142713579012472,0.002597810307010129,0,1.3568145343619002,-0.17477135670425192
honest,0.538,1.0,True,37,0.059132349082929005,0.36714324317852676,0.4446823445422658,0.000651650632301676,0,1.3568145343619002,-0.17477135670425192
honest,0.538,0.0,False,38,0.06753333890285354,0.35367089603919294,0.0036708960391929647,0.0001914320714355496,0,1.3509169685593851,-0.045165991113631065
honest,0.538,0.0,True,38,0.00013718223020036416,1.1372772915170763,0.7872772915170765,3.888609525020018e-07,0,1.3509169685593851,-0.045165991113631065
honest,0.538,1.0,False,38,0.24917587268353703,0.16339595397010712,0.0036708960391929647,0.0007063215625720345,0,1.3509169685593851,-0.045165991113631065
honest,0.538,1.0,True,38,0.017999961753377126,0.5254221086808892,0.7872772915170765,5.102324304098718e-05,0,1.3509169685593851,-0.045165991113631065
honest,0.538,0.0,False,39,0.05649330078871799,0.38672667182909604,0.03672667182909606,0.0016021490480611744,0,1.3380631059708175,-0.2546829336179046
honest,0.538,0.0,True,39,0.00011901559748872257,1.164308618738163,0.8143086187381632,3.375280317468522e-06,0,1.3380631059708175,-0.2546829336179046
honest,0.538,1.0,False,39,0.24030468572373045,0.17866772238504236,0.03672667182909606,0.006815036793775055,0,1.3380631059708175,-0.2546829336179046
honest,0.538,1.0,True,39,0.017550738275733037,0.5379105818570313,0.8143086187381632,0.0004977386385405187,0,1.3380631059708175,-0.2546829336179046
honest,0.7,0.0,False,0,0.07329007789510845,0.3869353539806874,0.03693535398068741,0.003259148325721987,1,1.289553979865246,0.30597811747042936
honest,0.7,0.0,True,0,0.0020649029728643,0.8423590594392765,0.49235905943927644,9.182450421761935e-05,1,1.289553979865246,0.30597811747042936
honest,0.7,1.0,False,0,0.408449837274059,0.11608060619420624,0.03693535398068741,0.01816342186453065,1,1.289553979865246,0.30597811747042936
honest,0.7,1.0,True,0,0.18794872941945825,0.252707717831783,0.49235905943927644,0.008357922441911953,1,1.289553979865246,0.30597811747042936
honest,0.7,0.0,False,1,0.045821243813175476,0.3998626498785708,0.0498626498785708,0.002750799303434254,1,1.3580836188360423,0.14889898650404798
honest,0.7,0.0,True,1,0.00012368015292979316,1.1450607550998817,0.7950607550998818,7.424924559339223e-06,1,1.3580836188360423,0.14889898650404798
honest,0.7,1.0,False,1,0.310694946949024,0.11995879496357126,0.0498626498785708,0.018652035006569777,1,1.3580836188360423,0.14889898650404798
honest,0.7,1.0,True,1,0.07008738359585123,0.34351822652996455,0.7950607550998818,0.004207575131768032,1,1.3580836188360423,0.14889898650404798
honest,0.7,0.0,False,2,0.06983476731341608,0.3750358653032427,0.02503586530324271,0.002104994540637379,0,1.3150636686210269,-0.053532096076720936
honest,0.7,0.0,True,2,0.015252577071573396,0.5723366718874316,0.22233667188743161,0.0004597508189899103,0,1.3150636686210269,-0.053532096076720936
honest,0.7,1.0,False,2,0.3801222406336766,0.11251075959097281,0.02503586530324271,0.011457835002408866,0,1.3150636686210269,-0.053532096076720936
honest,0.7,1.0,True,2,0.2763676639588953,0.17170100156622953,0.22233667188743161,0.008330412575605716,0,1.3150636686210269,-0.053532096076720936
honest,0.7,0.0,False,3,0.05829219501867864,0.4022790416523028,0.05227904165230285,0.0036690590722969676,0,1.3107403652283711,-0.3573701407147283
honest,0.7,0.0,True,3,0.0010301854302793795,0.9141239059848293,0.5641239059848293,6.484249217075362e-05,0,1.3107403652283711,-0.3573701407147283
honest,0.7,1.0,False,3,0.37064186373076197,0.12068371249569086,0.05227904165230285,0.023329141959033312,0,1.3107403652283711,-0.3573701407147283
honest,0.7,1.0,True,3,0.14705456438820394,0.2742371717954488,0.5641239059848293,0.009255988446108932,0,1.3107403652283711,-0.3573701407147283
honest,0.7,0.0,False,4,0.04963988608756407,0.3917685639462313,0.041768563946231324,0.0024963012674733645,0,1.3547384549982893,-0.5032072398535428
honest,0.7,0.0,True,4,0.0036284968692167057,0.7246754879169508,0.3746754879169508,0.00018247063092914688,0,1.3547384549982893,-0.5032072398535428
honest,0.7,1.0,False,4,0.31904971654890807,0.1175305691838694,0.041768563946231324,0.016044440762880485,0,1.3547384549982893,-0.5032072398535428
honest,0.7,1.0,True,4,0.17406044428381992,0.21740264637508527,0.3746754879169508,0.008753189056804275,0,1.3547384549982893,-0.5032072398535428
honest,0.7,0.0,False,5,0.04905502382774516,0.38444772816198935,0.034447728161989384,0.0020345143312827775,1,1.3670477040749838,-0.18670045922933975
honest,0.7,0.0,True,5,0.0001850356979291902,1.0882306204489547,0.7382306204489548,7.674194197882066e-06,1,1.3670477040749838,-0.18670045922933975
honest,0.7,1.0,False,5,0.307548304121833,0.11533431844859682,0.034447728161989384,0.01275529769376415,1,1.3670477040749838,-0.18670045922933975
honest,0.7,1.0,True,5,0.07581015454144749,0.32646918613468645,0.7382306204489548,0.0031441600438914027,1,1.3670477040749838,-0.18670045922933975
honest,0.7,0.0,False,6,0.05845579701203403,0.3644084212721288,0.014408421272128831,0.0010140530162606807,1,1.3627244222585158,0.16115236252835685
honest,0.7,0.0,True,6,0.002473385405788008,0.7669634929375402,0.41696349293754015,4.290667580151438e-05,1,1.3627244222585158,0.16115236252835685
honest,0.7,1.0,False,6,0.3233183957289806,0.10932252638163865,0.014408421272128831,0.0056087165201774885,1,1.3627244222585158,0.16115236252835685
honest,0.7,1.0,True,6,0.1538530071436274,0.23008904788126208,0.41696349293754015,0.0026689415580571636,1,1.3627244222585158,0.16115236252835685
honest,0.7,0.0,False,7,0.05804224720904597,0.35442591013441943,0.004425910134419451,0.00030928829696652343,0,1.3778695034590949,0.051975234647196
honest,0.7,0.0,True,7,0.00039337879531787075,0.9861202624769633,0.6361202624769633,2.096187923744703e-06,0,1.3778695034590949,0.051975234647196
honest,0.7,1.0,False,7,0.3095969680379862,0.10632777304032584,0.004425910134419451,0.0016497417587157865,0,1.3778695034590949,0.051975234647196
honest,0.7,1.0,True,7,0.08963737630312206,0.29583607874308904,0.6361202624769633,0.000477648485274692,0,1.3778695034590949,0.051975234647196
honest,0.7,0.0,False,8,0.05674485999476649,0.35969122004958465,0.009691220049584691,0.000662097061936749,0,1.3747260757399302,-0.2152751728041784
honest,0.7,0.0,True,8,0.0005481645424953342,0.94689309662684,0.59689309662684,6.395964904619313e-06,0,1.3747260757399302,-0.2152751728041784
honest,0.7,1.0,False,8,0.3107745081975132,0.10790736601487541,0.009691220049584691,0.003626106202771296,0,1.3747260757399302,-0.2152751728041784
honest,0.7,1.0,True,8,0.09923215997696551,0.28406792898805205,0.59689309662684,0.0011578374072373403,0,1.3747260757399302,-0.2152751728041784
honest,0.7,0.0,False,9,0.06397444351235505,0.3625294694300998,0.012529469430099832,0.0009650634653688539,0,1.3486778426016888,0.1516990194349248
honest,0.7,0.0,True,9,0.0015615493241799229,0.8346988353903197,0.4846988353903198,2.3556190869349727e-05,0,1.3486778426016888,0.1516990194349248
honest,0.7,1.0,False,9,0.34231514853662914,0.10875884082902995,0.012529469430099832,0.0051638720926304475,0,1.3486778426016888,0.1516990194349248
honest,0.7,1.0,True,9,0.14353917963948623,0.25040965061709597,0.4846988353903198,0.002165308684433222,0,1.3486778426016888,0.1516990194349248
honest,0.7,0.0,False,10,0.07917103452610008,0.4114908227873829,0.061490822787382916,0.0058612912364576384,0,1.2410344913939695,-0.5513381237660024
honest,0.7,0.0,True,10,0.014980870764273008,0.6280187164308286,0.27801871643082865,0.0011090829752412883,0,1.2410344913939695,-0.5513381237660024
