arm,omega,d,seed_rep,observer,true_goal,engaged_fraction,final_entropy,correct,psi_analogue,cum_deep
foreign_content,0.0,0.945128628108705,0,59,0,1.0,1.3809673970747927,0,-9.21037883541209e-12,24
foreign_content,0.0,0.945128628108705,0,60,0,1.0,1.374551550499965,0,-9.210063194144767e-12,24
foreign_content,0.0,0.945128628108705,0,61,0,1.0,1.3616477989232878,1,-9.210448913105457e-12,24
foreign_content,0.0,0.945128628108705,0,62,0,1.0,1.3861080905874237,1,-9.21017532666777e-12,24
foreign_content,0.0,0.945128628108705,0,63,0,1.0,1.3342148921244945,0,-9.210334446289942e-12,24
foreign_content,0.0,0.945128628108705,0,64,0,1.0,1.3484687204570784,1,-9.210031905876702e-12,24
foreign_content,0.0,0.945128628108705,0,65,0,1.0,0.46224417309263505,0,2.1000906470473324,24
foreign_content,0.0,0.945128628108705,0,66,0,1.0,1.3657689089853338,0,-9.21016897140391e-12,24
foreign_content,0.0,0.945128628108705,0,67,0,1.0,1.351237141529443,0,-9.210446808378867e-12,24
foreign_content,0.0,0.945128628108705,0,68,0,1.0,1.3720016165410442,0,-9.210260645740585e-12,24
foreign_content,0.0,0.945128628108705,0,69,0,1.0,1.3809465265816598,0,-9.210087029337379e-12,24
foreign_content,0.0,0.945128628108705,0,70,0,1.0,1.3601286649388424,1,-9.210739428556113e-12,24
foreign_content,0.0,0.945128628108705,0,71,0,1.0,1.3724462710007108,0,-9.210041679919203e-12,24
foreign_content,0.0,0.945128628108705,0,72,0,1.0,1.3758072492748492,1,-9.210305593631748e-12,24
foreign_content,0.0,0.945128628108705,0,73,0,1.0,1.369184458381086,0,-9.21010220605324e-12,24
foreign_content,0.0,0.945128628108705,0,74,0,1.0,1.3586844110448166,0,-9.209991495770074e-12,24
foreign_content,0.0,0.945128628108705,0,75,0,1.0,1.3793645726020463,0,-9.210556535361328e-12,24
foreign_content,0.0,0.945128628108705,0,76,0,1.0,1.3529756596886808,0,-9.210113583191948e-12,24
foreign_content,0.0,0.945128628108705,0,77,0,1.0,1.381797271957281,0,-9.20982039442301e-12,24
foreign_content,0.0,0.945128628108705,0,78,0,1.0,1.361131163624475,0,-9.210423882677176e-12,24
