arm,content,omega,seed_rep,observer,true_goal,explore_mass,final_entropy,real_goal_entropy,modal_real_goal,modal_goal_full,correct,engaged_fraction,cum_deep,modal_is_explore
explore_off,human_directed,0.0,10,139,2,0.0,4.096676995736817e-09,4.096676884714516e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,140,2,0.0,1.7064598898655034e-09,1.7064597788432015e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,141,2,0.0,3.78909470803885e-12,3.788983685736388e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,142,2,0.0,3.134900882663207e-10,3.134899772440183e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,143,2,0.0,2.7866402469517042e-12,2.7866402469517042e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,144,2,0.0,1.3301148127910842e-09,1.330114701768782e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,145,2,0.0,4.415102275507307e-13,4.417322721556557e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,146,2,0.0,3.5888453967074424e-10,3.5888453967074424e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,147,2,0.0,1.2258188783454518e-11,1.2258410828059442e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,148,2,0.0,6.1376974106393825e-12,6.137919455244306e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,149,2,0.0,4.0508924560855514e-13,4.0531129021348e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,150,2,0.0,8.837472821282208e-11,8.837472821282208e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,151,2,0.0,3.1272817337822666e-13,3.1272817337822666e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,152,2,0.0,2.849411567738204e-09,2.849411567738204e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,153,2,0.0,2.985047283050919e-13,2.985047283050919e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,154,2,0.0,1.5297182894102821e-13,1.5319387354595322e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,155,2,0.0,4.936792679022731e-10,4.936792679022731e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,156,2,0.0,5.6991254720832444e-12,5.6991254720832444e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,157,2,0.0,4.8370268578957765e-09,4.8370268578957765e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,158,2,0.0,3.478826776833671e-13,3.4777165538090463e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,159,2,0.0,5.221386087871477e-12,5.221386087871477e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,160,2,0.0,1.1385973253289225e-12,1.1385973253289225e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,161,2,0.0,2.0825219521873955e-11,2.0825219521873955e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,162,2,0.0,4.9914516830402116e-09,4.9914516830402116e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,163,2,0.0,1.1653143333147251e-09,1.1653142222924229e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,164,2,0.0,2.8735690291580303e-09,2.8735690291580303e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,165,2,0.0,2.1094394020055362e-13,2.1094394020055362e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,166,2,0.0,6.085422531145171e-07,6.085422530034949e-07,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,167,2,0.0,7.131824828920143e-08,7.131824828920143e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,168,2,0.0,1.3726055999883937e-13,1.3714953769637685e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,169,2,0.0,1.1139471423590793e-09,1.1139471423590793e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,170,2,0.0,3.888927393915645e-09,3.888927393915645e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,171,2,0.0,9.737851015721007e-10,9.737851015721007e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,172,2,0.0,6.0424990206377516e-12,6.0424990206377516e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,173,2,0.0,1.6308095206009492e-13,1.6308095206009492e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,174,2,0.0,3.926708060945926e-11,3.926696958715681e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,175,2,0.0,2.5598721098897256e-13,2.5598721098897256e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,176,2,0.0,4.0214814650529076e-13,4.0214814650529076e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,177,2,0.0,1.0266279626234953e-13,1.0266279626234953e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,178,2,0.0,2.188003885054863e-05,2.188003885054863e-05,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,179,2,0.0,1.026288424896018e-13,1.026288424896018e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,180,2,0.0,1.3501496868453647e-13,1.3501496868453647e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,181,2,0.0,2.0263501016992206e-13,2.0263501016992206e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,182,2,0.0,1.5905142390664776e-11,1.5905142390664776e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,183,2,0.0,6.136303877350565e-13,6.136303877350565e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,184,2,0.0,1.8315180535173118e-08,1.831518075721772e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,185,2,0.0,3.6196849004108747e-12,3.6196849004108747e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,186,2,0.0,9.39511473900247e-11,9.39511473900247e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,187,2,0.0,0.0005459676283404857,0.0005459676283404857,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,188,2,0.0,5.875439373246983e-12,5.875439373246983e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,189,2,0.0,1.9608331070110727e-13,1.9608331070110727e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,190,2,0.0,1.0004550340024776e-11,1.0004772384629698e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,191,2,0.0,1.2743438475671543e-11,1.2743327453369082e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,192,2,0.0,1.531209245207679e-13,1.530099022183054e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,193,2,0.0,8.790579548106738e-05,8.790579548106738e-05,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,194,2,0.0,2.1707038636444318e-13,2.1684834175951818e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,195,2,0.0,1.796445877574584e-13,1.796445877574584e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,196,2,0.0,2.0209710130635857e-12,2.0209710130635857e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,197,2,0.0,3.1594595629029973e-09,3.1594595629029973e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,198,2,0.0,3.2004510608149667e-13,3.2004510608149667e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,10,199,2,0.0,4.028949627394501e-05,4.028949627394501e-05,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,0,2,0.0,1.7299599115464707e-09,1.7299601335910752e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,1,2,0.0,3.2799722586461398e-09,3.2799721476238377e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,2,2,0.0,2.707885958295233e-10,2.707885958295233e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,3,2,0.0,3.205797189731372e-10,3.2057994101774207e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,4,2,0.0,2.753300183427891e-10,2.753299073204867e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,5,2,0.0,4.529320194542175e-13,4.529320194542175e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,6,2,0.0,0.00034898045836045163,0.00034898045836022964,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,7,2,0.0,2.1959712447150965e-09,2.1959712447150965e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,8,2,0.0,4.958128875976659e-06,4.958128876198703e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,9,2,0.0,1.0255017365185356e-10,1.0255039569645845e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,10,2,0.0,1.235870334195369e-13,1.235870334195369e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,11,2,0.0,3.80426587439273e-08,3.8042658632905e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,12,2,0.0,1.5697685608355568e-11,1.5697574586053105e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,13,2,0.0,3.1090526076735785e-09,3.1090526076735785e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,14,2,0.0,5.822075416095001e-10,5.822075416095001e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,15,2,0.0,3.2462287208925475e-12,3.2462287208925475e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,16,2,0.0,7.176026532573422e-09,7.1760264215511215e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,17,2,0.0,5.22247511498798e-09,5.2224753370325845e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,18,2,0.0,1.3622849504624948e-09,1.3622848394401925e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,19,2,0.0,2.1004638317505033e-11,2.1004638317505033e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,20,2,0.0,6.373435189109506e-10,6.373435189109506e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,21,2,0.0,3.1560904179700575e-10,3.1560904179700575e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,22,2,0.0,2.2462733286495897e-13,2.2462733286495897e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,23,2,0.0,2.483510743455251e-13,2.483510743455251e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,24,2,0.0,1.3721301122032297e-10,1.3721301122032297e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,25,2,0.0,1.5189828188262773e-13,1.5167623727770272e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,26,2,0.0,1.7082415232599393e-07,1.7082415232599393e-07,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,27,2,0.0,3.548569100039074e-13,3.5474588770144496e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,28,2,0.0,7.52894894587656e-09,7.528949167921163e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,29,2,0.0,3.9780048829955467e-11,3.977993780765301e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,30,2,0.0,4.556900341563059e-06,4.5569003414520376e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,31,2,0.0,2.0773683221234388e-13,2.0762580990988142e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,32,2,0.0,3.181806550170389e-11,3.181828754630881e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,33,2,0.0,2.2205878559260144e-09,2.220588077970619e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,34,2,0.0,1.359463211306235e-09,1.359463211306235e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,35,2,0.0,6.417627469646925e-13,6.417627469646925e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,36,2,0.0,4.744543864321648e-12,4.744432842019186e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,37,2,0.0,7.134271928695634e-09,7.134271928695634e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,38,2,0.0,1.2341199694601684e-13,1.2330097464355432e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,39,2,0.0,1.503998417863016e-08,1.503998406760786e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,40,2,0.0,8.941988604626763e-07,8.941988604626763e-07,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,41,2,0.0,4.0875478911750834e-11,4.0875478911750834e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,42,2,0.0,2.526883576022414e-08,2.526883576022414e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,43,2,0.0,6.112324139850272e-12,6.112324139850272e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,44,2,0.0,1.0673605294217073e-09,1.0673604183994048e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,45,2,0.0,9.616408254932699e-13,9.616408254932699e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,46,2,0.0,9.006264001790235e-08,9.006264001790235e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,47,2,0.0,3.837275755984784e-10,3.837275755984784e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,48,2,0.0,2.0577756172265683e-09,2.0577756172265683e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,49,2,0.0,6.977367330689324e-08,6.977367352893783e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,50,2,0.0,1.8886524678247116e-10,1.8886502473786632e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,51,2,0.0,7.986910473684619e-11,7.986910473684619e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,52,2,0.0,5.548497579451482e-13,5.548497579451482e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,53,2,0.0,4.478511446313016e-12,4.478511446313016e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,54,2,0.0,2.4863783365781695e-10,2.4863783365781695e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,55,2,0.0,1.2514329975176993e-10,1.2514329975176993e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,56,2,0.0,1.607940037517291e-08,1.607940037517291e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,57,2,0.0,3.245487649691609e-13,3.245487649691609e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,58,2,0.0,2.5743216219815045e-13,2.576542068030755e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,59,2,0.0,1.3579836080394295e-11,1.3579836080394295e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,60,2,0.0,5.223731055133033e-13,5.223731055133033e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,61,2,0.0,5.6553973194929177e-05,5.6553973194929177e-05,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,62,2,0.0,6.9500947586074894e-12,6.950316803212414e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,63,2,0.0,1.8710583115044176e-11,1.8710361070439254e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,64,2,0.0,1.1263162065887969e-10,1.1263162065887969e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,65,2,0.0,2.162511651051096e-06,2.162511651051096e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,66,2,0.0,2.45558035434109e-10,2.45558035434109e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,67,2,0.0,6.171630126247378e-11,6.171619024017133e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,68,2,0.0,2.0839120227974473e-10,2.083909802351398e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,69,2,0.0,1.5681862010146266e-13,1.5681862010146266e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,70,2,0.0,5.877294654623265e-11,5.877283552393019e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,71,2,0.0,2.5543840066206043e-12,2.5542729843181426e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,72,2,0.0,3.8641174668880883e-10,3.8641152464420406e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,73,2,0.0,1.9621740904008514e-13,1.9621740904008514e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,74,2,0.0,2.003601287794583e-09,2.003601287794583e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,75,2,0.0,2.0475550981169453e-13,2.049775544166195e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,76,2,0.0,5.5307860106532294e-11,5.5307860106532294e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,77,2,0.0,1.794957456438844e-11,1.794946354208598e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,78,2,0.0,2.875825758458184e-13,2.875825758458184e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,79,2,0.0,2.476683615127938e-10,2.476683615127938e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,80,2,0.0,1.4845786789143035e-10,1.4845808993603525e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,81,2,0.0,1.0706072086064594e-06,1.0706072086064594e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,82,2,0.0,7.639850674262201e-12,7.640072718867124e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,83,2,0.0,2.928412269165013e-10,2.928412269165013e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,84,2,0.0,1.277734402269317e-13,1.275513956220067e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,85,2,0.0,2.0961458360641453e-13,2.0961458360641453e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,86,2,0.0,3.1826138170981345e-13,3.184834263147384e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,87,2,0.0,1.2515421200942337e-10,1.2515421200942337e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,88,2,0.0,2.3322924732206256e-12,2.33251451782555e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,89,2,0.0,1.7214788213725514e-11,1.7214788213725514e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,90,2,0.0,5.830175621487441e-11,5.830175621487441e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,91,2,0.0,1.173716696572884e-12,1.1739387411778088e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,92,2,0.0,3.5947247822150896e-13,3.5947247822150896e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,93,2,0.0,1.4214975625278215e-08,1.4214975625278215e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,94,2,0.0,8.662647008901733e-10,8.662645898678712e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,95,2,0.0,1.015391194112939e-09,1.015391194112939e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,96,2,0.0,5.597630712911022e-13,5.596520489886397e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,97,2,0.0,1.4753123132019633e-13,1.4753123132019633e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,98,2,0.0,1.7887211762419773e-08,1.7887211762419773e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,99,2,0.0,9.226592803432956e-11,9.226615007893448e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,100,2,0.0,2.929467107462806e-13,2.929467107462806e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,101,2,0.0,4.1354427093381e-12,4.1354427093381e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,102,2,0.0,2.04080557666537e-09,2.040805465643068e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,103,2,0.0,1.3997852265737298e-11,1.3997852265737298e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,104,2,0.0,8.647510973057569e-10,8.647510973057569e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,105,2,0.0,1.0376287858920774e-10,1.0376310063381263e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,106,2,0.0,1.2267523897593719e-13,1.228972835808622e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,107,2,0.0,4.1055524736166887e-13,4.1055524736166887e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,108,2,0.0,1.615064000299858e-10,1.6150628900768333e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,109,2,0.0,1.3537154347688571e-11,1.353704332538611e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,110,2,0.0,2.6752595061930634e-11,2.6752484039628172e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,111,2,0.0,2.121979677934028e-08,2.121979677934028e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,112,2,0.0,3.132601742380752e-06,3.132601742380752e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,113,2,0.0,2.602748728790316e-11,2.6027265243298237e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,114,2,0.0,2.498101668336717e-13,2.4969914453120923e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,115,2,0.0,1.3810493181921395e-09,1.3810492071698372e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,116,2,0.0,6.795429098188636e-09,6.795429098188636e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,117,2,0.0,7.880165366975227e-13,7.880165366975227e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,118,2,0.0,4.48153825657687e-11,4.48153825657687e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,119,2,0.0,4.709524013628599e-12,4.709746058233523e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,120,2,0.0,4.484287232382184e-11,4.484276130151939e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,121,2,0.0,6.06749408945558e-07,6.067494088345358e-07,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,122,2,0.0,4.643158920752908e-06,4.643158920752908e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,123,2,0.0,1.2173391933769622e-10,1.2173391933769622e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,124,2,0.0,1.9569835370464743e-11,1.9569724348162283e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,125,2,0.0,1.5388969067349396e-08,1.5388969067349396e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,126,2,0.0,1.3513899268075571e-11,1.3513788245773112e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,127,2,0.0,2.2092107802164127e-11,2.2091885757559206e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,128,2,0.0,2.3500364645002654e-10,2.3500364645002654e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,129,2,0.0,6.010785463353177e-10,6.010785463353177e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,130,2,0.0,2.5366022313931818e-09,2.5366021203708797e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,131,2,0.0,7.553047695291603e-11,7.553047695291603e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,132,2,0.0,3.801214744730218e-10,3.801213634507194e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,133,2,0.0,1.7687256454466622e-13,1.7676154224220373e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,134,2,0.0,4.749132761524406e-06,4.749132761524406e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,135,2,0.0,1.2921799315308527e-10,1.2921799315308527e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,136,2,0.0,1.8883539499473236e-11,1.8883539499473236e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,137,2,0.0,7.967906956793942e-13,7.967906956793942e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,138,2,0.0,1.2551473567358298e-11,1.2551251522753375e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,139,2,0.0,4.65646292080652e-09,4.656463142851124e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,140,2,0.0,1.0425911522361436e-09,1.0425913742807483e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,141,2,0.0,1.2974636071369085e-10,1.297462496913884e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,142,2,0.0,5.782622369349939e-12,5.782622369349939e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,143,2,0.0,2.1370689529631302e-07,2.1370689518529075e-07,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,144,2,0.0,1.373649060763903e-10,1.373649060763903e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,145,2,0.0,1.357201008672577e-10,1.357203229118626e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,146,2,0.0,3.279205228809086e-12,3.279205228809086e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,147,2,0.0,7.600049838771271e-08,7.600049838771271e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,148,2,0.0,4.1092076783355505e-11,4.1092076783355505e-11,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,149,2,0.0,3.1985098942782697e-13,3.200730340327519e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,150,2,0.0,2.1287756873907916e-06,2.1287756873907916e-06,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,151,2,0.0,6.040743619519946e-12,6.040743619519946e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,152,2,0.0,2.1782072999850637e-13,2.1759868539358134e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,153,2,0.0,3.101637532179009e-13,3.100527309154384e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,154,2,0.0,6.28524447320562e-13,6.284134250180995e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,155,2,0.0,4.1156081541110756e-10,4.1156070438880515e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,156,2,0.0,2.492141838491681e-10,2.492141838491681e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,157,2,0.0,3.468616483026224e-12,3.468616483026224e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,158,2,0.0,5.8442015400006816e-09,5.8442017620452865e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,159,2,0.0,8.374812832261749e-12,8.374812832261749e-12,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,160,2,0.0,8.796407548175656e-14,8.796407548175656e-14,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,161,2,0.0,1.4245006324653007e-09,1.4245006324653007e-09,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,162,2,0.0,2.9297805604011617e-13,2.9297805604011617e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,163,2,0.0,2.9472174576283176e-13,2.949437903677567e-13,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,164,2,0.0,1.1661518269830696e-08,1.1661518269830696e-08,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,165,2,0.0,4.446554377496096e-10,4.446554377496096e-10,2,2,1,0.0,10,0
explore_off,human_directed,0.0,11,166,2,0.0,4.68076873536443e-10,4.68076873536443e-10,2,2,1,0.0,10,0
