tier,seed_rep,observer,true_goal,modal_goal,correct,first_skim_t,cum_deep,final_goal_entropy
CURATOR,5,71,0,2,0,2,2,0.581825383721487
CURATOR,5,72,0,0,1,4,4,0.0717544048871331
CURATOR,5,73,2,2,1,2,2,0.49475280439319613
CURATOR,5,74,3,3,1,4,4,0.4834978466871888
CURATOR,5,75,2,2,1,2,2,0.1778598828011858
CURATOR,5,76,0,0,1,1,1,0.4874248645932624
CURATOR,5,77,1,1,1,1,1,0.45732950330429856
CURATOR,5,78,0,0,1,2,2,0.14481043206887378
CURATOR,5,79,0,1,0,1,1,0.37371967056647504
CURATOR,5,80,3,3,1,6,6,0.3699356705872677
CURATOR,5,81,0,0,1,5,5,0.16434482182861226
CURATOR,5,82,0,0,1,1,1,0.3760153856790466
CURATOR,5,83,0,0,1,1,1,0.46511901508257447
CURATOR,5,84,3,0,0,4,4,0.5567430407648738
CURATOR,5,85,0,0,1,1,1,0.27806781272447584
CURATOR,5,86,2,2,1,2,2,0.5834620945722201
CURATOR,5,87,1,1,1,1,1,0.4506310606750729
CURATOR,5,88,0,0,1,2,2,0.16208968299135224
CURATOR,5,89,1,1,1,4,4,0.10414584436461637
CURATOR,5,90,1,1,1,6,6,0.35596267359992845
CURATOR,5,91,0,0,1,4,4,0.39571069428702627
CURATOR,5,92,0,3,0,2,2,0.1495284325016434
CURATOR,5,93,2,2,1,5,5,0.6585081403120252
CURATOR,5,94,1,1,1,2,2,0.5274255511617596
CURATOR,5,95,2,2,1,4,4,0.43207441561879645
CURATOR,5,96,0,0,1,3,3,0.06452797256833526
CURATOR,5,97,0,1,0,2,2,0.682016579206309
CURATOR,5,98,3,3,1,3,3,0.2982749385779351
CURATOR,5,99,0,0,1,5,5,0.10321370699674771
CURATOR,5,100,0,0,1,1,1,0.23217931304660483
CURATOR,5,101,1,1,1,4,4,0.37385133271986154
CURATOR,5,102,1,1,1,3,3,0.05264069937370071
CURATOR,5,103,3,3,1,3,3,0.2769922912717883
CURATOR,5,104,3,3,1,4,4,0.3321179020142351
CURATOR,5,105,1,1,1,6,6,0.2451600395789892
CURATOR,5,106,1,1,1,1,1,0.32953285643451874
CURATOR,5,107,1,1,1,2,2,0.1538336387099885
CURATOR,5,108,1,1,1,1,1,0.4123593046079008
CURATOR,5,109,0,0,1,2,2,0.18363990024491603
CURATOR,5,110,3,3,1,1,1,0.4975980066241589
CURATOR,5,111,3,3,1,1,1,0.3346953582751929
CURATOR,5,112,3,3,1,3,3,0.22703497805743053
CURATOR,5,113,0,0,1,2,2,0.5418548505479108
CURATOR,5,114,3,3,1,3,3,0.19852217567991312
CURATOR,5,115,3,3,1,1,1,0.3893930286287182
CURATOR,5,116,1,1,1,4,4,0.30718957118461176
CURATOR,5,117,3,3,1,1,1,0.49122628525247547
CURATOR,5,118,0,0,1,1,1,0.2791344268008746
CURATOR,5,119,2,2,1,1,1,0.37547584416129964
CURATOR,5,120,0,0,1,1,1,0.3877788321979944
CURATOR,5,121,0,3,0,3,3,0.3165669969111248
CURATOR,5,122,3,3,1,3,3,0.6785973710406478
CURATOR,5,123,2,2,1,2,2,0.6139141567182556
CURATOR,5,124,1,1,1,1,1,0.37121093536717564
CURATOR,5,125,2,2,1,1,1,0.37316859105461186
CURATOR,5,126,1,1,1,6,6,0.23122836972844169
CURATOR,5,127,0,0,1,2,2,0.18267278087104735
CURATOR,5,128,1,1,1,2,2,0.5122216084272023
CURATOR,5,129,2,2,1,2,2,0.1484979081611074
CURATOR,5,130,1,1,1,1,1,0.47007340123239083
CURATOR,5,131,2,2,1,3,3,0.3134541764964234
CURATOR,5,132,0,0,1,2,2,0.1790908859456108
CURATOR,5,133,0,0,1,1,1,0.49476854161361344
CURATOR,5,134,0,0,1,1,1,0.4509097725781062
CURATOR,5,135,1,1,1,1,1,0.44467255473230827
CURATOR,5,136,0,0,1,3,3,0.17313742517602382
CURATOR,5,137,3,3,1,3,3,0.3406133625333878
CURATOR,5,138,2,1,0,2,2,0.6321260371330164
CURATOR,5,139,3,3,1,1,1,0.4630709893770969
CURATOR,5,140,2,2,1,3,3,0.2711509288023949
CURATOR,5,141,2,2,1,5,5,0.5086964260150701
CURATOR,5,142,2,2,1,1,1,0.4624503398853879
CURATOR,5,143,2,2,1,2,2,0.1109795092606547
CURATOR,5,144,3,2,0,2,2,0.5609352039102788
CURATOR,5,145,1,3,0,2,2,0.5993620294074724
CURATOR,5,146,2,2,1,1,1,0.26905850195429104
CURATOR,5,147,1,1,1,1,1,0.4256090873025962
CURATOR,5,148,1,1,1,4,4,0.0523712329729801
CURATOR,5,149,1,1,1,1,1,0.42316535874461014
CURATOR,5,150,2,2,1,3,3,0.6454670414020521
CURATOR,5,151,1,1,1,5,5,0.6381347197910214
CURATOR,5,152,2,2,1,1,1,0.3630500030485945
CURATOR,5,153,3,3,1,3,3,0.32630260783452325
CURATOR,5,154,3,3,1,2,2,0.5634949547343088
CURATOR,5,155,3,3,1,7,7,0.3610524556783401
CURATOR,5,156,0,0,1,1,1,0.3665363393081198
CURATOR,5,157,0,0,1,1,1,0.47506291427270286
CURATOR,5,158,0,0,1,2,2,0.10487204117690241
CURATOR,5,159,1,3,0,4,4,0.44810127079411494
CURATOR,5,160,3,3,1,1,1,0.25548818531770734
CURATOR,5,161,2,2,1,2,2,0.45264630438927056
CURATOR,5,162,1,1,1,2,2,0.48974724745040643
CURATOR,5,163,0,0,1,1,1,0.33735362714761996
CURATOR,5,164,1,1,1,4,4,0.4064836047119909
CURATOR,5,165,1,1,1,4,4,0.2800491427477467
CURATOR,5,166,2,2,1,4,4,0.42824916026259424
CURATOR,5,167,1,1,1,1,1,0.41364375667478437
CURATOR,5,168,0,0,1,2,2,0.5227797225209398
CURATOR,5,169,1,1,1,4,4,0.5066471870894345
CURATOR,5,170,3,3,1,6,6,0.14691816021671
CURATOR,5,171,3,3,1,1,1,0.4083246492972998
CURATOR,5,172,0,0,1,2,2,0.4318016862560094
CURATOR,5,173,2,2,1,1,1,0.4762809075080744
CURATOR,5,174,0,0,1,4,4,0.36599279435448057
CURATOR,5,175,1,1,1,1,1,0.42466931286410997
CURATOR,5,176,3,3,1,2,2,0.6478222665610706
CURATOR,5,177,0,0,1,2,2,0.612441583829427
CURATOR,5,178,2,2,1,2,2,0.13348873943324985
CURATOR,5,179,2,2,1,1,1,0.4857705125198083
CURATOR,5,180,3,3,1,2,2,0.5403416586786874
CURATOR,5,181,3,3,1,2,2,0.18774208634857514
CURATOR,5,182,0,1,0,5,5,0.6666539099762725
CURATOR,5,183,0,0,1,3,3,0.18400348529049426
CURATOR,5,184,0,0,1,4,4,0.5643580977883965
CURATOR,5,185,3,3,1,2,2,0.43445183263184006
CURATOR,5,186,0,0,1,4,4,0.10741903437975617
CURATOR,5,187,0,2,0,4,4,0.44965474795659144
CURATOR,5,188,1,1,1,2,2,0.10555204197137297
CURATOR,5,189,1,1,1,2,2,0.5441629621745452
CURATOR,5,190,2,2,1,3,3,0.26200136229216364
CURATOR,5,191,2,2,1,3,3,0.27252881753630065
CURATOR,5,192,1,1,1,1,1,0.38052703132677435
CURATOR,5,193,2,2,1,1,1,0.35932079582424786
CURATOR,5,194,0,0,1,2,2,0.13039195737404904
CURATOR,5,195,0,0,1,2,2,0.46980556196385637
CURATOR,5,196,2,2,1,4,4,0.3413714421082533
CURATOR,5,197,2,2,1,2,2,0.1784972641238387
CURATOR,5,198,3,3,1,3,3,0.06390688240089447
CURATOR,5,199,0,0,1,3,3,0.2545086819362773
CURATOR,6,0,2,2,1,3,3,0.067628978131965
CURATOR,6,1,2,2,1,1,1,0.43853913863082294
CURATOR,6,2,3,3,1,2,2,0.6062035694097939
CURATOR,6,3,2,2,1,1,1,0.37832171345369964
CURATOR,6,4,2,0,0,2,2,0.6316883782714413
CURATOR,6,5,3,3,1,2,2,0.5071191864000623
CURATOR,6,6,3,1,0,1,1,0.42855953785783696
CURATOR,6,7,1,1,1,1,1,0.38439222342954565
CURATOR,6,8,2,2,1,3,3,0.33532322857738117
CURATOR,6,9,0,0,1,1,1,0.4575975905571703
CURATOR,6,10,2,2,1,1,1,0.44535102094026646
CURATOR,6,11,0,0,1,1,1,0.46715104081109865
CURATOR,6,12,3,3,1,1,1,0.4819407188403
CURATOR,6,13,3,3,1,3,3,0.21199754559973247
CURATOR,6,14,1,1,1,2,2,0.449569308224944
CURATOR,6,15,0,0,1,4,4,0.06945709960873438
CURATOR,6,16,0,0,1,1,1,0.44180565740644884
CURATOR,6,17,2,2,1,1,1,0.2816264935824426
CURATOR,6,18,3,3,1,1,1,0.28445679774409527
CURATOR,6,19,2,2,1,1,1,0.43756099516904035
CURATOR,6,20,3,3,1,2,2,0.5093215834078058
CURATOR,6,21,3,3,1,2,2,0.18304339429789554
CURATOR,6,22,3,3,1,3,3,0.33241074985776925
CURATOR,6,23,3,3,1,2,2,0.6574016548243979
CURATOR,6,24,3,3,1,1,1,0.40859163354101
CURATOR,6,25,2,2,1,1,1,0.3666471458372808
CURATOR,6,26,3,3,1,2,2,0.6583730195519903
CURATOR,6,27,3,3,1,5,5,0.10094726890532336
CURATOR,6,28,3,3,1,4,4,0.08144930005148995
CURATOR,6,29,3,3,1,1,1,0.35538607958738
CURATOR,6,30,1,1,1,2,2,0.612139251874483
CURATOR,6,31,1,1,1,2,2,0.15213804930787794
CURATOR,6,32,3,3,1,1,1,0.47482943265201494
CURATOR,6,33,3,3,1,2,2,0.45178198313126516
CURATOR,6,34,2,2,1,2,2,0.6525289941487155
CURATOR,6,35,0,1,0,2,2,0.6724108070541859
CURATOR,6,36,3,3,1,2,2,0.46307097178575307
CURATOR,6,37,1,1,1,1,1,0.4348750294515794
CURATOR,6,38,3,3,1,3,3,0.2975279887836454
CURATOR,6,39,1,1,1,3,3,0.05066302729457216
CURATOR,6,40,3,3,1,4,4,0.29824094782945454
CURATOR,6,41,1,1,1,4,4,0.3347366927788876
CURATOR,6,42,1,1,1,1,1,0.32763377260133103
CURATOR,6,43,1,3,0,3,3,0.46253538738523114
CURATOR,6,44,2,2,1,5,5,0.5311759072095429
CURATOR,6,45,2,0,0,5,5,0.5863533443187076
CURATOR,6,46,2,2,1,2,2,0.16753566852936086
CURATOR,6,47,3,3,1,2,2,0.16193989592551694
CURATOR,6,48,0,0,1,3,3,0.056537714218645646
CURATOR,6,49,3,3,1,4,4,0.412673402294627
CURATOR,6,50,2,2,1,4,4,0.26897518129305104
CURATOR,6,51,1,1,1,2,2,0.4969622618790045
CURATOR,6,52,2,2,1,3,3,0.2842691520173807
CURATOR,6,53,3,3,1,1,1,0.3157392215752839
CURATOR,6,54,1,1,1,2,2,0.16036925266802968
CURATOR,6,55,0,0,1,3,3,0.3279549607173634
CURATOR,6,56,0,0,1,4,4,0.10757308139035941
CURATOR,6,57,0,0,1,4,4,0.4207539361000884
CURATOR,6,58,2,2,1,1,1,0.4030618188666743
CURATOR,6,59,3,3,1,2,2,0.10608432825383649
CURATOR,6,60,1,1,1,1,1,0.4709405504523688
CURATOR,6,61,2,2,1,5,5,0.4900058668151729
CURATOR,6,62,1,1,1,1,1,0.4857467170050088
CURATOR,6,63,2,2,1,3,3,0.26246905390155295
CURATOR,6,64,1,1,1,2,2,0.5760226071432295
CURATOR,6,65,3,3,1,5,5,0.594366822304464
CURATOR,6,66,1,1,1,1,1,0.30941597827075273
CURATOR,6,67,1,1,1,1,1,0.29447688933191934
CURATOR,6,68,2,2,1,1,1,0.36542875814311326
CURATOR,6,69,0,0,1,2,2,0.6169608985733479
CURATOR,6,70,3,3,1,1,1,0.40008642716420784
CURATOR,6,71,1,1,1,5,5,0.6697237358956317
CURATOR,6,72,0,2,0,5,5,0.6639641096130167
CURATOR,6,73,3,3,1,5,5,0.517737334824577
CURATOR,6,74,1,1,1,2,2,0.12489385835861828
CURATOR,6,75,3,3,1,1,1,0.4518476677942781
CURATOR,6,76,1,1,1,1,1,0.3853685124991959
CURATOR,6,77,0,0,1,4,4,0.09476410255207258
CURATOR,6,78,0,0,1,2,2,0.19045781531547598
CURATOR,6,79,0,0,1,4,4,0.22931300120386713
CURATOR,6,80,1,1,1,1,1,0.4863973612977297
CURATOR,6,81,2,2,1,4,4,0.4167864434503256
CURATOR,6,82,2,2,1,1,1,0.39962252795142156
CURATOR,6,83,0,0,1,1,1,0.34920846286330853
CURATOR,6,84,3,3,1,1,1,0.4361096988751546
CURATOR,6,85,0,0,1,3,3,0.27255977199106124
CURATOR,6,86,0,0,1,2,2,0.14090187194339718
CURATOR,6,87,2,2,1,2,2,0.6019797834805123
CURATOR,6,88,2,2,1,1,1,0.3882849868345019
CURATOR,6,89,1,1,1,2,2,0.6193217700080507
CURATOR,6,90,3,3,1,2,2,0.5512525004388757
CURATOR,6,91,0,0,1,1,1,0.44284789264762897
CURATOR,6,92,3,3,1,4,4,0.49326027195070343
CURATOR,6,93,3,3,1,4,4,0.34311912897851415
CURATOR,6,94,3,0,0,2,2,0.4018548358455857
CURATOR,6,95,0,0,1,1,1,0.38516745866305385
CURATOR,6,96,2,2,1,5,5,0.584385107679257
CURATOR,6,97,3,3,1,2,2,0.6447098792249597
CURATOR,6,98,1,1,1,3,3,0.05581271873150863
CURATOR,6,99,1,1,1,1,1,0.36509618026781804
CURATOR,6,100,3,3,1,3,3,0.5934766992691334
CURATOR,6,101,3,3,1,2,2,0.17934112527983728
CURATOR,6,102,0,0,1,1,1,0.34877388643968876
CURATOR,6,103,3,3,1,1,1,0.23463561447743053
CURATOR,6,104,1,2,0,7,7,0.3866833485148912
CURATOR,6,105,0,0,1,2,2,0.40237067098065354
CURATOR,6,106,2,2,1,5,5,0.118976409109629
CURATOR,6,107,2,2,1,2,2,0.1903237256435765
CURATOR,6,108,0,0,1,2,2,0.1453275682418942
CURATOR,6,109,2,0,0,1,1,0.37436509538556595
CURATOR,6,110,1,1,1,1,1,0.34446730986119406
CURATOR,6,111,0,0,1,2,2,0.4751688662198783
CURATOR,6,112,0,0,1,4,4,0.48197194605949456
CURATOR,6,113,2,2,1,1,1,0.44502408076253397
CURATOR,6,114,2,2,1,3,3,0.05209557035816261
CURATOR,6,115,0,0,1,4,4,0.27608094696466556
CURATOR,6,116,3,3,1,1,1,0.27793608956973614
CURATOR,6,117,1,1,1,3,3,0.2965030977079434
CURATOR,6,118,2,2,1,2,2,0.4226374659072569
CURATOR,6,119,3,3,1,3,3,0.33687617169980916
CURATOR,6,120,3,0,0,3,3,0.21535198905751063
CURATOR,6,121,1,1,1,3,3,0.05276331259704136
CURATOR,6,122,1,1,1,2,2,0.13256937466092855
CURATOR,6,123,2,2,1,7,7,0.07949426696279878
CURATOR,6,124,3,3,1,5,5,0.4909678265883415
CURATOR,6,125,0,0,1,2,2,0.6654599988970127
CURATOR,6,126,2,2,1,1,1,0.4678961128724398
CURATOR,6,127,1,1,1,3,3,0.323147179703007
CURATOR,6,128,3,3,1,3,3,0.2858385323613341
CURATOR,6,129,0,0,1,2,2,0.6479085282058998
CURATOR,6,130,0,0,1,1,1,0.3539973583550781
CURATOR,6,131,0,0,1,3,3,0.3154386424429444
CURATOR,6,132,3,2,0,2,2,0.6342297863161255
CURATOR,6,133,2,2,1,2,2,0.589124319783419
CURATOR,6,134,1,1,1,1,1,0.4492045949697196
CURATOR,6,135,2,2,1,2,2,0.18147002120789404
CURATOR,6,136,1,1,1,2,2,0.5529485548713937
CURATOR,6,137,3,3,1,3,3,0.17810402031858413
CURATOR,6,138,2,2,1,4,4,0.4227162371676176
CURATOR,6,139,0,0,1,2,2,0.6571815492704358
CURATOR,6,140,3,2,0,1,1,0.4635620455123681
CURATOR,6,141,1,1,1,4,4,0.08871064816629556
CURATOR,6,142,0,3,0,2,2,0.5887952859265625
CURATOR,6,143,0,0,1,4,4,0.3613166651290292
CURATOR,6,144,2,2,1,1,1,0.4903470355127515
CURATOR,6,145,1,1,1,5,5,0.5630940063961428
CURATOR,6,146,3,3,1,4,4,0.07734221861182929
CURATOR,6,147,3,3,1,2,2,0.13122118501420918
CURATOR,6,148,2,2,1,2,2,0.1382042869953355
CURATOR,6,149,0,0,1,2,2,0.6242559281835939
CURATOR,6,150,1,1,1,4,4,0.4306646339801309
CURATOR,6,151,2,2,1,2,2,0.16100840064330718
CURATOR,6,152,2,2,1,2,2,0.14634433849948222
CURATOR,6,153,1,1,1,1,1,0.4677121218383532
CURATOR,6,154,1,3,0,1,1,0.4927614231661687
CURATOR,6,155,1,1,1,4,4,0.36314224660024363
CURATOR,6,156,0,0,1,4,4,0.39254161482976374
CURATOR,6,157,2,2,1,5,5,0.3959882224459821
CURATOR,6,158,3,1,0,1,1,0.4832502048546956
CURATOR,6,159,3,3,1,1,1,0.4913726074950937
CURATOR,6,160,3,3,1,2,2,0.6340218005529256
CURATOR,6,161,3,3,1,1,1,0.37511398995973866
CURATOR,6,162,1,1,1,4,4,0.08868626299903756
CURATOR,6,163,0,0,1,1,1,0.49706178145520674
CURATOR,6,164,1,1,1,1,1,0.49209542136251216
CURATOR,6,165,0,0,1,4,4,0.3783987326936856
CURATOR,6,166,0,0,1,6,6,0.1302150138204281
CURATOR,6,167,0,0,1,2,2,0.15542150322346504
CURATOR,6,168,3,3,1,2,2,0.4371039040953124
CURATOR,6,169,2,2,1,1,1,0.4575972850758748
CURATOR,6,170,2,2,1,2,2,0.5379467475378159
CURATOR,6,171,3,3,1,8,8,0.3172061481108662
CURATOR,6,172,3,3,1,5,5,0.5721892604229879
CURATOR,6,173,3,3,1,5,5,0.4036385636769725
CURATOR,6,174,3,3,1,2,2,0.6260957941497813
CURATOR,6,175,1,1,1,4,4,0.5055357484024117
CURATOR,6,176,3,3,1,3,3,0.5509614875099839
CURATOR,6,177,1,1,1,5,5,0.49771842937731253
CURATOR,6,178,2,2,1,4,4,0.2451144738700924
CURATOR,6,179,3,3,1,2,2,0.5649110576730356
CURATOR,6,180,1,1,1,1,1,0.3185398250410526
CURATOR,6,181,0,0,1,2,2,0.6420720115640787
CURATOR,6,182,1,1,1,2,2,0.1892286593476864
CURATOR,6,183,3,3,1,1,1,0.272807990510727
CURATOR,6,184,2,2,1,1,1,0.4219649154235353
CURATOR,6,185,2,2,1,5,5,0.2515497119675518
CURATOR,6,186,1,1,1,3,3,0.05591554130083399
CURATOR,6,187,1,1,1,2,2,0.4795114150459965
CURATOR,6,188,3,1,0,1,1,0.4000370787117907
CURATOR,6,189,3,0,0,2,2,0.529990606958249
CURATOR,6,190,0,0,1,2,2,0.5077840782574602
CURATOR,6,191,0,0,1,1,1,0.48721956934852145
CURATOR,6,192,2,2,1,2,2,0.6735442397328834
CURATOR,6,193,1,1,1,2,2,0.5962309487069855
CURATOR,6,194,0,0,1,7,7,0.5107022298050755
CURATOR,6,195,2,2,1,2,2,0.5120444349702191
CURATOR,6,196,0,0,1,2,2,0.1278058832325491
CURATOR,6,197,1,1,1,3,3,0.29154053086473236
CURATOR,6,198,0,0,1,7,7,0.25091186405126853
CURATOR,6,199,3,3,1,8,8,0.3918777003497718
CURATOR,7,0,2,2,1,2,2,0.6761431329768662
CURATOR,7,1,2,2,1,2,2,0.11681826382327815
CURATOR,7,2,2,1,0,2,2,0.6195418641543362
CURATOR,7,3,3,3,1,3,3,0.33852516626106777
CURATOR,7,4,1,1,1,3,3,0.25375917598409437
CURATOR,7,5,3,3,1,3,3,0.32456613533495443
CURATOR,7,6,3,3,1,3,3,0.05137814889882015
CURATOR,7,7,0,0,1,1,1,0.40081263561261027
CURATOR,7,8,3,3,1,3,3,0.051709953104476784
CURATOR,7,9,0,0,1,1,1,0.2506635999662432
CURATOR,7,10,0,0,1,2,2,0.5655770010186231
CURATOR,7,11,2,3,0,10,10,0.42817707156343676
CURATOR,7,12,2,2,1,2,2,0.16554435470935983
CURATOR,7,13,3,2,0,4,4,0.40658445571615776
CURATOR,7,14,3,3,1,3,3,0.06257636097992263
CURATOR,7,15,1,1,1,2,2,0.1322082806694397
CURATOR,7,16,2,2,1,1,1,0.35243886897716004
CURATOR,7,17,3,3,1,2,2,0.5874182720520711
CURATOR,7,18,0,0,1,1,1,0.4391509616635255
CURATOR,7,19,3,3,1,3,3,0.15645062644910354
CURATOR,7,20,0,0,1,1,1,0.4854407593017148
CURATOR,7,21,1,1,1,2,2,0.5257126122867688
CURATOR,7,22,0,1,0,5,5,0.6022912333928149
CURATOR,7,23,0,0,1,1,1,0.5007309301445624
CURATOR,7,24,3,3,1,4,4,0.08958669173657192
CURATOR,7,25,3,3,1,1,1,0.4870432640528638
CURATOR,7,26,2,2,1,1,1,0.40950537916257823
CURATOR,7,27,0,0,1,2,2,0.4590562142434705
CURATOR,7,28,1,1,1,2,2,0.1538537408664891
CURATOR,7,29,1,1,1,3,3,0.2468264896944547
CURATOR,7,30,1,1,1,1,1,0.3250388507583184
CURATOR,7,31,1,1,1,1,1,0.40288062604448976
CURATOR,7,32,3,0,0,2,2,0.4685352430496561
CURATOR,7,33,3,3,1,5,5,0.6171061626826687
CURATOR,7,34,3,0,0,2,2,0.5089400370758823
CURATOR,7,35,2,2,1,2,2,0.18722211613161843
CURATOR,7,36,2,2,1,3,3,0.05298084310919843
CURATOR,7,37,1,1,1,3,3,0.2972145134912369
CURATOR,7,38,1,1,1,1,1,0.35265811984365997
CURATOR,7,39,1,1,1,1,1,0.35276041085666515
CURATOR,7,40,0,1,0,6,6,0.2112646630873973
CURATOR,7,41,2,2,1,7,7,0.2635882338780621
CURATOR,7,42,1,1,1,1,1,0.2986277774595855
CURATOR,7,43,2,3,0,3,3,0.35372056211523095
CURATOR,7,44,0,0,1,1,1,0.4219702335159358
CURATOR,7,45,2,2,1,2,2,0.18079944981028934
CURATOR,7,46,2,2,1,1,1,0.42045866249261254
CURATOR,7,47,3,3,1,1,1,0.470038739148685
CURATOR,7,48,2,2,1,3,3,0.3077159211591936
CURATOR,7,49,3,3,1,3,3,0.2512365184538919
CURATOR,7,50,1,1,1,2,2,0.1619391036392209
CURATOR,7,51,0,0,1,4,4,0.30217163809052394
CURATOR,7,52,1,1,1,1,1,0.3244258339308303
CURATOR,7,53,3,3,1,4,4,0.48442286120305306
CURATOR,7,54,1,1,1,5,5,0.08253401061427189
CURATOR,7,55,2,2,1,4,4,0.4655724020036408
CURATOR,7,56,0,0,1,1,1,0.33488251458324375
CURATOR,7,57,2,2,1,1,1,0.35252534741564895
CURATOR,7,58,1,1,1,1,1,0.43093080628138214
CURATOR,7,59,1,1,1,4,4,0.3796542546117301
CURATOR,7,60,0,0,1,3,3,0.23146853029701173
CURATOR,7,61,1,1,1,2,2,0.1529264314709658
CURATOR,7,62,3,3,1,4,4,0.4219498102950794
CURATOR,7,63,3,3,1,3,3,0.6152859742340957
CURATOR,7,64,1,1,1,5,5,0.5116541321957667
CURATOR,7,65,3,3,1,5,5,0.13672960476269058
CURATOR,7,66,0,0,1,1,1,0.38765303214989955
CURATOR,7,67,2,2,1,1,1,0.40527320651845045
CURATOR,7,68,0,0,1,2,2,0.38210620177197685
CURATOR,7,69,2,2,1,4,4,0.553090295216399
CURATOR,7,70,0,0,1,2,2,0.14806153007823103
CURATOR,7,71,2,2,1,2,2,0.12401682463429148
CURATOR,7,72,0,0,1,2,2,0.5247594855399593
CURATOR,7,73,2,2,1,6,6,0.12505852678777787
CURATOR,7,74,2,2,1,4,4,0.11485008581244172
CURATOR,7,75,1,1,1,2,2,0.6127122428297547
CURATOR,7,76,0,2,0,3,3,0.5147833932868198
CURATOR,7,77,2,2,1,1,1,0.4797214622877328
CURATOR,7,78,2,2,1,2,2,0.5592844985922667
CURATOR,7,79,0,2,0,2,2,0.4145094639220269
CURATOR,7,80,1,2,0,5,5,0.5646677512657952
CURATOR,7,81,2,2,1,1,1,0.3476097567061459
CURATOR,7,82,3,3,1,1,1,0.45596062487070765
CURATOR,7,83,2,2,1,2,2,0.08987960849547583
CURATOR,7,84,1,1,1,5,5,0.1000159864794899
CURATOR,7,85,1,1,1,2,2,0.5364633287524351
CURATOR,7,86,3,3,1,1,1,0.29616596803642986
CURATOR,7,87,1,1,1,2,2,0.4236129303440849
CURATOR,7,88,1,1,1,1,1,0.4816825493248954
CURATOR,7,89,0,0,1,3,3,0.22811600495702622
CURATOR,7,90,1,1,1,1,1,0.3969515627905067
CURATOR,7,91,1,3,0,2,2,0.5423357550485464
CURATOR,7,92,2,1,0,1,1,0.4867883169837361
CURATOR,7,93,1,1,1,2,2,0.6183299573592429
CURATOR,7,94,1,1,1,1,1,0.49234002321039483
CURATOR,7,95,2,2,1,4,4,0.4492538069421771
CURATOR,7,96,2,2,1,1,1,0.429749927505458
CURATOR,7,97,0,0,1,2,2,0.16337535684064092
CURATOR,7,98,1,1,1,2,2,0.6209516598950661
CURATOR,7,99,2,2,1,1,1,0.4179953060243387
CURATOR,7,100,2,2,1,1,1,0.33062710668205153
CURATOR,7,101,1,1,1,1,1,0.4743202001249544
CURATOR,7,102,1,1,1,5,5,0.518306945667034
CURATOR,7,103,0,0,1,3,3,0.22838764212268253
CURATOR,7,104,2,1,0,2,2,0.16015694839355993
CURATOR,7,105,2,2,1,5,5,0.14997455921233507
CURATOR,7,106,0,0,1,1,1,0.3837329655650988
CURATOR,7,107,1,1,1,8,8,0.49147398781799256
CURATOR,7,108,3,3,1,6,6,0.6092184809321486
CURATOR,7,109,0,2,0,2,2,0.6428255019130662
CURATOR,7,110,2,2,1,3,3,0.05453193238389429
CURATOR,7,111,1,2,0,2,2,0.567036343950175
CURATOR,7,112,0,0,1,3,3,0.3606965490966428
CURATOR,7,113,2,2,1,5,5,0.597448744210425
CURATOR,7,114,2,2,1,3,3,0.2965395029398141
CURATOR,7,115,2,2,1,3,3,0.22235852001091583
CURATOR,7,116,1,1,1,5,5,0.3168257319338431
CURATOR,7,117,1,1,1,3,3,0.2611298068568626
CURATOR,7,118,3,3,1,1,1,0.34479765875551827
CURATOR,7,119,1,1,1,1,1,0.4810582001068916
CURATOR,7,120,3,3,1,2,2,0.6257495887408542
CURATOR,7,121,3,3,1,3,3,0.325953687141527
CURATOR,7,122,3,3,1,1,1,0.3243682717496975
CURATOR,7,123,0,0,1,2,2,0.12466049573927873
CURATOR,7,124,0,0,1,2,2,0.5425228645310411
CURATOR,7,125,1,1,1,1,1,0.4198957913568087
CURATOR,7,126,2,1,0,5,5,0.6063954203016552
CURATOR,7,127,3,3,1,1,1,0.3492325669165534
CURATOR,7,128,2,2,1,1,1,0.4486553369599365
CURATOR,7,129,3,1,0,2,2,0.5127628076040951
CURATOR,7,130,3,3,1,1,1,0.4366887198888298
CURATOR,7,131,3,3,1,7,7,0.10254263128193147
CURATOR,7,132,3,3,1,1,1,0.4392326746287715
CURATOR,7,133,0,0,1,1,1,0.31839778219536824
CURATOR,7,134,1,1,1,1,1,0.44454176463474854
CURATOR,7,135,1,1,1,2,2,0.15511845236635233
CURATOR,7,136,1,1,1,1,1,0.4023450327998062
CURATOR,7,137,0,0,1,2,2,0.1885677891490064
CURATOR,7,138,1,1,1,8,8,0.41774697673200617
CURATOR,7,139,0,0,1,1,1,0.41298858936839367
CURATOR,7,140,0,0,1,1,1,0.4996188469125252
CURATOR,7,141,0,0,1,4,4,0.4756575851911419
CURATOR,7,142,0,0,1,2,2,0.554265738963518
CURATOR,7,143,3,3,1,3,3,0.3426669670576343
CURATOR,7,144,0,0,1,2,2,0.592861692774265
CURATOR,7,145,3,3,1,4,4,0.393790939913933
CURATOR,7,146,3,3,1,4,4,0.338219867212989
CURATOR,7,147,2,2,1,5,5,0.537151029957574
CURATOR,7,148,0,0,1,2,2,0.6844042712771473
CURATOR,7,149,3,3,1,4,4,0.26359475736318766
CURATOR,7,150,1,0,0,5,5,0.5538267560301496
CURATOR,7,151,3,3,1,4,4,0.5092228060714146
CURATOR,7,152,3,3,1,1,1,0.2631644095374117
