regime,reader,coverage,kappa,contamination,seed_rep,observer,creator_mi,oracle_mi,mi_ratio,ghost_col_err,frac_corpus_labelled
ai_only,regime_aware,0.5,0.9,0.6,0,5,0.8179210575810619,1.0887088433787815,0.7512762136134247,0.032282843017587985,0.35
ai_only,regime_aware,0.5,0.9,0.6,1,0,0.859285874035108,1.0887088433787815,0.7892705926483845,0.09044978426736527,0.3225
ai_only,regime_aware,0.5,0.9,0.6,1,1,0.8774813589412388,1.0887088433787815,0.8059834952915388,0.21133780273676597,0.3225
ai_only,regime_aware,0.5,0.9,0.6,1,2,0.9602520429740491,1.0887088433787815,0.8820099596086041,0.16560343718007278,0.3225
ai_only,regime_aware,0.5,0.9,0.6,1,3,0.7603873483488914,1.0887088433787815,0.6984303957604016,0.05864717705174644,0.3225
ai_only,regime_aware,0.5,0.9,0.6,1,4,0.8075230147417081,1.0887088433787815,0.7417254113924343,0.12657377429131667,0.3225
ai_only,regime_aware,0.5,0.9,0.6,1,5,0.8724081627337061,1.0887088433787815,0.801323667057033,0.07210674818033827,0.3225
ai_only,regime_aware,0.5,0.9,0.6,2,0,0.6858409602707635,1.0887088433787815,0.6299581053666035,0.1314810031635196,0.3375
ai_only,regime_aware,0.5,0.9,0.6,2,1,0.7827907432418311,1.0887088433787815,0.7190083446116401,0.049574284484111636,0.3375
ai_only,regime_aware,0.5,0.9,0.6,2,2,0.7460652782618173,1.0887088433787815,0.685275299084025,0.05561179232839225,0.3375
ai_only,regime_aware,0.5,0.9,0.6,2,3,0.7279325267482675,1.0887088433787815,0.6686200182678287,0.043418604145646675,0.3375
ai_only,regime_aware,0.5,0.9,0.6,2,4,0.7105865266486083,1.0887088433787815,0.6526873837483678,0.026365964501153714,0.3375
ai_only,regime_aware,0.5,0.9,0.6,2,5,0.7170588105819031,1.0887088433787815,0.6586323009525012,0.05236988753273804,0.3375
ai_only,regime_aware,0.6,0.9,0.6,0,0,0.8403213006724144,1.0887088433787815,0.7718512674743209,0.029365541597647097,0.395
ai_only,regime_aware,0.6,0.9,0.6,0,1,0.8087153516375942,1.0887088433787815,0.7428205957506194,0.03311725973902116,0.395
ai_only,regime_aware,0.6,0.9,0.6,0,2,0.8502853033986534,1.0887088433787815,0.7810033955082183,0.027301627130823434,0.395
ai_only,regime_aware,0.6,0.9,0.6,0,3,0.8231485041657647,1.0887088433787815,0.7560777237843896,0.02627902077570243,0.395
ai_only,regime_aware,0.6,0.9,0.6,0,4,0.8170472484178002,1.0887088433787815,0.7504736031004523,0.03933109337522804,0.395
ai_only,regime_aware,0.6,0.9,0.6,0,5,0.8590793297580164,1.0887088433787815,0.7890808777596446,0.03592514420090072,0.395
ai_only,regime_aware,0.6,0.9,0.6,1,0,1.038375739443083,1.0887088433787815,0.9537680765231126,0.037893072647059156,0.37
ai_only,regime_aware,0.6,0.9,0.6,1,1,0.9384829008872166,1.0887088433787815,0.8620145841514961,0.0431903458980259,0.37
ai_only,regime_aware,0.6,0.9,0.6,1,2,0.8276405484245486,1.0887088433787815,0.7602037527829628,0.0212006316690287,0.37
ai_only,regime_aware,0.6,0.9,0.6,1,3,0.7128144683066808,1.0887088433787815,0.6547337909872013,0.04974167263121823,0.37
ai_only,regime_aware,0.6,0.9,0.6,1,4,0.8250083547744725,1.0887088433787815,0.7577860323188697,0.026189494845074584,0.37
ai_only,regime_aware,0.6,0.9,0.6,1,5,0.9179509128255274,1.0887088433787815,0.8431555584472787,0.04496871608408472,0.37
ai_only,regime_aware,0.6,0.9,0.6,2,0,0.7400811095561084,1.0887088433787815,0.6797787250990674,0.03820298921532393,0.4075
ai_only,regime_aware,0.6,0.9,0.6,2,1,0.8593855581302915,1.0887088433787815,0.789362154405956,0.03715449013963297,0.4075
ai_only,regime_aware,0.6,0.9,0.6,2,2,0.7429406480479698,1.0887088433787815,0.6824052661704038,0.04118460983504445,0.4075
ai_only,regime_aware,0.6,0.9,0.6,2,3,0.811936345212974,1.0887088433787815,0.7457791402641217,0.032262439789448684,0.4075
ai_only,regime_aware,0.6,0.9,0.6,2,4,0.8631400910166849,1.0887088433787815,0.7928107650324127,0.025373794503576408,0.4075
ai_only,regime_aware,0.6,0.9,0.6,2,5,0.9368168777569468,1.0887088433787815,0.860484309881748,0.03661188682319746,0.4075
ai_only,regime_aware,0.7,0.9,0.6,0,0,0.9221706285006597,1.0887088433787815,0.8470314484070189,0.0209656082963234,0.44
ai_only,regime_aware,0.7,0.9,0.6,0,1,0.8592882622704507,1.0887088433787815,0.7892727862884538,0.0306199091484457,0.44
ai_only,regime_aware,0.7,0.9,0.6,0,2,0.8203925863885553,1.0887088433787815,0.7535463603312772,0.03894774608120012,0.44
ai_only,regime_aware,0.7,0.9,0.6,0,3,0.9069952782632675,1.0887088433787815,0.8330925975106711,0.03458011719334731,0.44
ai_only,regime_aware,0.7,0.9,0.6,0,4,0.8779098576011786,1.0887088433787815,0.8063770795473716,0.03175078736516462,0.44
ai_only,regime_aware,0.7,0.9,0.6,0,5,0.9485762150089134,1.0887088433787815,0.8712854871877683,0.026439549967171336,0.44
ai_only,regime_aware,0.7,0.9,0.6,1,0,1.001307083002827,1.0887088433787815,0.919719803042377,0.033297914987204524,0.42
ai_only,regime_aware,0.7,0.9,0.6,1,1,1.0132890053780013,1.0887088433787815,0.9307254290626348,0.036056370784396025,0.42
ai_only,regime_aware,0.7,0.9,0.6,1,2,0.816730370881043,1.0887088433787815,0.7501825449918641,0.025636367075845577,0.42
ai_only,regime_aware,0.7,0.9,0.6,1,3,0.817235076981093,1.0887088433787815,0.7506461272463111,0.030550678887708477,0.42
ai_only,regime_aware,0.7,0.9,0.6,1,4,0.8759451006353932,1.0887088433787815,0.8045724125073871,0.03990849815216091,0.42
ai_only,regime_aware,0.7,0.9,0.6,1,5,0.9593199970296845,1.0887088433787815,0.8811538574927509,0.03909123407545015,0.42
ai_only,regime_aware,0.7,0.9,0.6,2,0,0.7549287620564762,1.0887088433787815,0.6934165793248938,0.04002776863872118,0.4575
ai_only,regime_aware,0.7,0.9,0.6,2,1,0.8726377852972875,1.0887088433787815,0.8015345797955286,0.03767237373817546,0.4575
ai_only,regime_aware,0.7,0.9,0.6,2,2,0.8602920021968423,1.0887088433787815,0.7901947407049134,0.03871575873863217,0.4575
ai_only,regime_aware,0.7,0.9,0.6,2,3,0.864947367946919,1.0887088433787815,0.7944707836326338,0.03605385606899873,0.4575
ai_only,regime_aware,0.7,0.9,0.6,2,4,0.8920829624447797,1.0887088433787815,0.8193953487841817,0.03222952951914833,0.4575
ai_only,regime_aware,0.7,0.9,0.6,2,5,0.8948278150805007,1.0887088433787815,0.8219165486921409,0.0381543525402376,0.4575
ai_only,regime_aware,0.8,0.9,0.6,0,0,1.0231839497703046,1.0887088433787815,0.9398141256893606,0.028273159116851583,0.4925
ai_only,regime_aware,0.8,0.9,0.6,0,1,1.05669426814446,1.0887088433787815,0.9705939972573705,0.027915529788515962,0.4925
ai_only,regime_aware,0.8,0.9,0.6,0,2,0.9203969701470401,1.0887088433787815,0.8454023091156405,0.035002451248894104,0.4925
ai_only,regime_aware,0.8,0.9,0.6,0,3,0.9819130005243888,1.0887088433787815,0.9019059654894008,0.030403461422857814,0.4925
ai_only,regime_aware,0.8,0.9,0.6,0,4,1.0021833687785051,1.0887088433787815,0.9205246883714596,0.03471414093458371,0.4925
ai_only,regime_aware,0.8,0.9,0.6,0,5,0.9756191154442708,1.0887088433787815,0.896124911061125,0.023103797877781593,0.4925
ai_only,regime_aware,0.8,0.9,0.6,1,0,1.0053040697767863,1.0887088433787815,0.9233911122250551,0.03326384327167697,0.485
ai_only,regime_aware,0.8,0.9,0.6,1,1,0.8290478857364589,1.0887088433787815,0.7614964191560426,0.02077540072922663,0.485
ai_only,regime_aware,0.8,0.9,0.6,1,2,0.9118231077534067,1.0887088433787815,0.8375270516987681,0.0285791045359585,0.485
ai_only,regime_aware,0.8,0.9,0.6,1,3,1.0160203469952303,1.0887088433787815,0.9332342188403979,0.046067135881355956,0.485
ai_only,regime_aware,0.8,0.9,0.6,1,4,0.8175040430209004,1.0887088433787815,0.7508931777239877,0.04561038869219341,0.485
ai_only,regime_aware,0.8,0.9,0.6,1,5,0.8847124436613881,1.0887088433787815,0.8126253856042029,0.030799292776151684,0.485
ai_only,regime_aware,0.8,0.9,0.6,2,0,0.8644315119838029,1.0887088433787815,0.7939969600146359,0.04327558184645673,0.5
ai_only,regime_aware,0.8,0.9,0.6,2,1,0.8819634978691128,1.0887088433787815,0.8101004260532692,0.0316281910036738,0.5
ai_only,regime_aware,0.8,0.9,0.6,2,2,0.8620845849853811,1.0887088433787815,0.7918412624535339,0.02592971637406987,0.5
ai_only,regime_aware,0.8,0.9,0.6,2,3,0.8834852918129334,1.0887088433787815,0.8114982230428645,0.047979828272564806,0.5
ai_only,regime_aware,0.8,0.9,0.6,2,4,0.9343461197863908,1.0887088433787815,0.8582148711924396,0.02876605425168649,0.5
ai_only,regime_aware,0.8,0.9,0.6,2,5,1.003221595690496,1.0887088433787815,0.9214783197471071,0.044120459015800376,0.5
ai_only,regime_aware,1.0,0.9,0.6,0,0,1.0074090509022235,1.0887088433787815,0.9253245778510938,0.02209022192972149,0.63
ai_only,regime_aware,1.0,0.9,0.6,0,1,0.9332331376084367,1.0887088433787815,0.8571925756680457,0.032906100427942904,0.63
ai_only,regime_aware,1.0,0.9,0.6,0,2,0.9300757291002215,1.0887088433787815,0.8542924352609776,0.030719760133066803,0.63
ai_only,regime_aware,1.0,0.9,0.6,0,3,0.9566652242937351,1.0887088433787815,0.8787153977042639,0.034637960927680116,0.63
ai_only,regime_aware,1.0,0.9,0.6,0,4,1.0292619464568111,1.0887088433787815,0.9453968824782589,0.034007969932325445,0.63
ai_only,regime_aware,1.0,0.9,0.6,0,5,1.0131316687016372,1.0887088433787815,0.9305809123010406,0.02515584411288089,0.63
ai_only,regime_aware,1.0,0.9,0.6,1,0,1.0305187386403505,1.0887088433787815,0.9465512702571246,0.03398096941782776,0.5975
ai_only,regime_aware,1.0,0.9,0.6,1,1,1.0264281650605382,1.0887088433787815,0.9427939997943282,0.024372265851116744,0.5975
ai_only,regime_aware,1.0,0.9,0.6,1,2,1.0072477450699227,1.0887088433787815,0.9251764153434757,0.025182198933607222,0.5975
ai_only,regime_aware,1.0,0.9,0.6,1,3,0.97383724637952,1.0887088433787815,0.8944882300737447,0.03620330491788674,0.5975
ai_only,regime_aware,1.0,0.9,0.6,1,4,1.0324137124138164,1.0887088433787815,0.9482918400935787,0.03923702114958237,0.5975
ai_only,regime_aware,1.0,0.9,0.6,1,5,1.063285936222588,1.0887088433787815,0.9766485710933567,0.02844520113014461,0.5975
ai_only,regime_aware,1.0,0.9,0.6,2,0,1.0308279744141522,1.0887088433787815,0.946835309259547,0.03505101413618059,0.61
ai_only,regime_aware,1.0,0.9,0.6,2,1,1.046979039826609,1.0887088433787815,0.9616703732995637,0.023683269191337467,0.61
ai_only,regime_aware,1.0,0.9,0.6,2,2,0.9111435854840789,1.0887088433787815,0.8369028974324916,0.029269192807386345,0.61
ai_only,regime_aware,1.0,0.9,0.6,2,3,1.0287909769525767,1.0887088433787815,0.9449642879355594,0.035735335948175365,0.61
ai_only,regime_aware,1.0,0.9,0.6,2,4,0.9393576205802424,1.0887088433787815,0.862818031003559,0.03153788318986338,0.61
ai_only,regime_aware,1.0,0.9,0.6,2,5,1.045032120298225,1.0887088433787815,0.9598820902887066,0.04187553867991037,0.61
