source,kl,regret,argmax_preserved
E6b naive,0.046555859522988,3.962743985780759,1.0
E6b naive,0.0195526485791246,0.256212747586293,1.0
E6b naive,0.1170577770850041,9.99355765467354,0.0
E6b naive,0.073873853851291,14.940813255511603,0.0
E6b naive,0.1728574377386915,21.51498022605536,0.0
E6b naive,0.0439031889855174,4.420678756739771,1.0
E6b naive,0.0389378752793386,0.2324101113775123,1.0
E6b naive,0.2136585569993905,10.000287516000494,0.0
E6b naive,0.1262756512027478,18.960922778698293,0.0
E6b naive,0.2878844057080486,28.826555782631768,0.0
E6b naive,0.0870840397043304,8.744709393743467,1.0
E6b naive,0.0404585890514332,0.2532676564886538,1.0
E6b naive,0.2164944960033998,10.000387709796616,0.0
E6b naive,0.1323366586054124,19.13438816665474,0.0
E6b naive,0.2931951728714272,28.98280980044102,0.0
E6b naive,0.0843292083267488,8.67577517741786,1.0
E6b naive,0.0388703769680786,0.2771801887085479,1.0
E6b naive,0.2266718384824298,10.00032880691938,0.0
E6b naive,0.1373718431605776,19.326932390355765,0.0
E6b naive,0.2984410794403885,29.00742549797484,0.0
E6b naive,0.0813330057681507,9.077087573952603,1.0
E6b naive,0.0009347909586549,1.292817191877288,1.0
E6b naive,0.0005935961707726,0.547506900541922,1.0
E6b naive,0.0011472524767329,1.2155973642595852,1.0
E6b naive,0.0010449331474284,1.207269704593339,1.0
E6b naive,0.0010136244924286,1.2074518656478073,1.0
E6b naive,0.0010385545362705,1.7650927606384592,1.0
E6b naive,0.0005799767284929,0.7161605476413091,1.0
E6b naive,0.0009942236700777,1.603703195405887,1.0
E6b naive,0.0010480969641065,1.5898672873649988,1.0
E6b naive,0.0009562958108825,1.5730398631127684,1.0
E6b naive,0.0008476457831137,1.0128149552819987,1.0
E6b naive,0.0038280642943664,0.3895093210983802,1.0
E6b naive,0.000863764034206,0.912906819050785,1.0
E6b naive,0.0004859470235686,0.8891635472634551,1.0
E6b naive,0.0006886034627965,0.8931205790794705,1.0
E6b naive,0.0003052551139072,0.973444383419758,1.0
E6b naive,0.0068217238776761,4.926934697981938,1.0
E6b naive,0.0039916657022403,1.8590403502170227,1.0
E6b naive,0.0154149463122785,2.677475934376755,1.0
E6b naive,0.0041368365115268,2.3430732174935907,1.0
E6b naive,0.0017310293101691,0.7418589400086439,1.0
E6b naive,0.0057363331476958,4.314990621398912,1.0
E6b naive,0.0053843505805205,1.5532207853841962,1.0
E6b naive,0.0175361540708254,2.0660478655610106,1.0
E6b naive,0.0055725262350947,1.6369754311103768,1.0
E6b naive,0.0053401803725494,0.5846117561125797,1.0
E6b naive,0.006756353924932,3.900506518017904,1.0
E6b naive,0.0092437401443769,1.2591730119602185,1.0
E6b naive,0.0235325608524424,1.8551747896020043,1.0
E6b naive,0.0101136740075682,1.320362598073932,1.0
E6b naive,0.0051106198598293,0.5015243728753227,1.0
E6b naive,0.0332358757057767,9.344720336531342,0.0
E6b naive,0.0207162821404079,3.423018836667463,1.0
E6b naive,0.0628388265192241,5.139485101488828,1.0
E6b naive,0.0199740516812821,3.00206823259781,1.0
E6b naive,0.0113378468845191,0.4794236612578328,1.0
E6b naive,0.0283733373390887,9.089386148867362,0.0
E6b naive,0.0277518527530719,3.983489586724609,1.0
E6b naive,0.067260313135952,4.554466727389833,1.0
E6b naive,0.0236502498141138,2.3622798770537856,1.0
E6b naive,0.0151674791785262,0.4391299734963716,1.0
E6b naive,0.0285743830534335,8.98278630861926,0.0
E6b naive,0.0321476789295762,3.9285958627535313,1.0
E6b naive,0.0736481611243006,4.697246808514988,1.0
E6b naive,0.0284485762227011,2.055012907272613,1.0
E6b naive,0.0183621390902172,0.433521283327265,1.0
E6b naive,0.0809221846677722,9.971613851081196,0.0
E6b naive,0.0559452711740876,11.092196592008602,0.0
E6b naive,0.1420731908890562,16.153044784228584,0.0
E6b naive,0.0503085427829604,4.77110714382461,1.0
E6b naive,0.0223796103717305,0.4845762050054547,1.0
E6b naive,0.0777114630013635,9.968775011606246,0.0
E6b naive,0.060717216343317,11.653788658751555,0.0
E6b naive,0.1417857986720713,16.548866995483184,0.0
E6b naive,0.0483057363736773,4.201672224920489,1.0
E6b naive,0.0314125811581391,0.4637917751460441,1.0
E6b naive,0.0726084836870291,9.959558604747714,0.0
E6b naive,0.0691766024087957,11.70999828481598,0.0
E6b naive,0.1499339728707594,18.578522665641003,0.0
E6b naive,0.0586787548283393,4.534087909062162,1.0
E6b naive,0.0359243764489534,0.4373591921289055,1.0
E6b naive,0.1431132580140799,10.001694630430608,0.0
E6b naive,0.0996873792535008,17.232525083996432,0.0
E6b naive,0.2328757642083641,26.76544879676224,0.0
E6b naive,0.0817900875130155,8.119727893596346,1.0
E6b naive,0.0390093215615664,0.4882481335245936,1.0
E6b naive,0.1422499271869955,10.001678952729351,0.0
E6b naive,0.103144661078268,17.484893857807783,0.0
E6b naive,0.2365536160929158,27.170896666388806,0.0
E6b naive,0.0842853290326901,8.612334425130868,1.0
E6b naive,0.0410784958470614,0.5665310995543515,1.0
E6b naive,0.1442049660920293,10.002843556383622,0.0
E6b naive,0.1071620848186173,17.772696396996864,0.0
E6b naive,0.2378800887041775,27.318479713987102,0.0
E6b naive,0.0843692797063479,8.635411398024784,1.0
E6b naive,0.0002962702122027,1.0075113603837835,1.0
E6b naive,0.0020090490032715,0.5134311354729137,1.0
E6b naive,0.0002094483015834,0.8966325803374198,1.0
E6b naive,0.0003807337291835,0.9040477141175174,1.0
E6b naive,0.0003080303594625,0.8923996464314576,1.0
E6b naive,0.0007708575531162,0.8837068929309688,1.0
E6b naive,0.003771587307211,0.4072383851021932,1.0
E6b naive,0.0005664435997581,0.7931981483396744,1.0
