true_beta,seed_rep,observer,true_goal,recovered_beta,beta_posterior_entropy,modal_beta_level,modal_goal,correct,final_entropy,psi_analogue,engaged_fraction,cum_deep
0.25,5,107,0,0.31379587855847857,1.2809823747529172,1,0,1,0.5121438910046294,2.0706460309869223,0.0,10
0.25,5,108,0,0.32861494143141207,1.3324425162680003,1,0,1,0.8011212776172709,1.5119775942453844,0.0,10
0.25,5,109,0,0.2848098433084316,1.2830199059479548,1,2,0,0.7650589721551917,1.5472350902205023,0.0,10
0.25,5,110,0,0.30245212377334657,1.3550745474987618,1,0,1,1.091921955168024,0.9278293534994546,0.0,10
0.25,5,111,0,0.535475793353189,1.2449539659712883,2,0,1,0.00554749393407754,3.4758014027365847,0.0,10
0.25,5,112,0,0.2423838273145307,1.1940391888320603,1,3,0,0.6644230490746581,1.4910567442654545,0.0,10
0.25,5,113,0,0.22034306738821482,1.1723626719007136,1,0,1,1.2505364311236682,0.41204138793516004,0.0,10
0.25,5,114,0,0.24961628212102252,1.2351364055476617,1,0,1,1.0411862904243514,0.8515926442499285,0.0,10
0.25,5,115,0,0.2930829027537664,1.308711202524902,1,0,1,0.9020538963251724,0.918699913461574,0.0,10
0.25,5,116,0,0.2587800776933336,1.2209522029624809,1,3,0,0.8228974068114673,0.9148473719185656,0.0,10
0.25,5,117,0,0.32446874012866456,1.3142977645028537,1,0,1,0.8397489892200094,1.2664571152468174,0.0,10
0.25,5,118,0,0.4513694986234009,1.33043886830834,2,0,1,0.13846752111245367,2.827977605189274,0.0,10
0.25,5,119,0,0.3429574301275346,1.4859789393092802,0,3,0,1.3161399494693768,0.28879718748267186,0.0,10
0.25,5,120,0,0.41259744876441945,1.379269859134857,2,3,0,0.4456678631720119,2.1024214084179533,0.0,10
0.25,5,121,0,0.5208140646751027,1.3002593894833352,2,0,1,0.031075737828435226,3.651773729292772,0.0,10
0.25,5,122,0,0.3181392374384334,1.2991120954946849,1,2,0,0.7271267254445292,1.6966870097934204,0.0,10
0.25,5,123,0,0.4109388668252817,1.340912029617083,2,0,1,0.3534359811254467,2.5647343945260848,0.0,10
0.25,5,124,0,0.2650028101673473,1.231961952202282,1,0,1,0.9768518598038429,1.2309910605095593,0.0,10
0.25,5,125,0,0.3182768504999003,1.3049508155211693,1,0,1,0.5551962322080161,1.6638683653401303,0.0,10
0.25,5,126,0,0.28625678497294244,1.2832152080957187,1,2,0,0.7398330872910228,1.448236683552354,0.0,10
0.25,5,127,0,0.34033642328545455,1.3195383046176166,1,0,1,0.462926034941459,2.531054639659609,0.0,10
0.25,5,128,0,0.37277813323093134,1.314666448936308,1,0,1,0.27006568906146877,3.144825451113688,0.0,10
0.25,5,129,0,0.3316407800471468,1.3529610436741344,1,3,0,0.9922027949384933,0.8401180590268368,0.0,10
0.25,5,130,0,0.3198517155771869,1.2923025916627948,1,0,1,0.8513613144927769,1.4386915918614511,0.0,10
0.25,5,131,0,0.3347116654767532,1.3157578285836986,1,0,1,0.76119977515575,1.8434812565434875,0.0,10
0.25,5,132,0,0.3004056587634387,1.2978072462015444,1,1,0,1.0336613164821815,0.5517647418934456,0.0,10
0.25,5,133,0,0.4777768281412285,1.314441339169656,2,0,1,0.034159771886284815,3.60946593174025,0.0,10
0.25,5,134,0,0.35386795269380966,1.2782269080027178,1,2,0,0.14450818950143762,2.1499056916487853,0.0,10
0.25,5,135,0,0.21872423823508816,1.1779913301920508,0,0,1,1.3089791215170585,0.4040257470585732,0.0,10
0.25,5,136,0,0.3821123155137866,1.3002400850651357,2,0,1,0.18480981109277667,2.0959814408526887,0.0,10
0.25,5,137,0,0.1856808994928615,1.0817354753437767,0,0,1,1.044898650383679,0.7250109756950323,0.0,10
0.25,5,138,0,0.3359981583576098,1.3199019937093595,1,3,0,0.7711278003834293,1.3285440700206923,0.0,10
0.25,5,139,0,0.44886580893233424,1.3377408830965587,2,0,1,0.18012636518103553,3.1454517663397628,0.0,10
0.25,5,140,0,0.44102534554500944,1.2810086670734704,2,1,0,0.09899057022250064,3.1843549822880504,0.0,10
0.25,5,141,0,0.27131786292742804,1.2418647205876097,1,0,1,0.9497312230844033,1.0257158013075918,0.0,10
0.25,5,142,0,0.26891340105210826,1.2501288067261314,1,1,0,0.9537511330886201,0.743482920541754,0.0,10
0.25,5,143,0,0.2973721342035594,1.3004970089021244,1,3,0,0.9639217474374578,1.048557068482727,0.0,10
0.25,5,144,0,0.25237207820987767,1.204173906976291,1,2,0,0.9347816847278315,0.6876286212725282,0.0,10
0.25,5,145,0,0.21483924244761832,1.1424540997703956,1,0,1,1.2261236308798424,0.34127377718905255,0.0,10
0.25,5,146,0,0.5743441057567646,1.416088014504901,3,0,1,0.049459659755650205,2.8089875457941167,0.0,10
0.25,5,147,0,0.601971775787081,1.2576597018481195,3,0,1,0.006662393620413987,2.602065763138407,0.0,10
0.25,5,148,0,0.20557632202802442,1.1403413162060945,0,0,1,1.029589858494798,0.5189981918932491,0.0,10
0.25,5,149,0,0.2285821748144504,1.195087585212293,1,0,1,1.1715997551337354,0.7302921390736918,0.0,10
0.25,5,150,0,0.36369670551034844,1.337237161974318,1,0,1,0.4845396971998527,2.453697359018689,0.0,10
0.25,5,151,0,0.36229240096448667,1.287228949194313,1,0,1,0.12459518566392584,2.3145321279672224,0.0,10
0.25,5,152,0,0.2734090193780449,1.2429752687934192,1,0,1,1.1088954112343,0.36270739627488163,0.0,10
0.25,5,153,0,0.39035231124093617,1.3280230239355248,2,0,1,0.18532735703200987,2.017116029570628,0.0,10
0.25,5,154,0,0.2914915642965793,1.3209853870342605,1,2,0,0.8748470096979295,1.265159421629822,0.0,10
0.25,5,155,0,0.19602592002566027,1.108705980274366,0,0,1,1.2195080053128995,0.749247224392051,0.0,10
0.25,5,156,0,0.21495389014690172,1.1657719451670705,0,2,0,1.2268311187922598,0.130186862761881,0.0,10
0.25,5,157,0,0.4086263342706678,1.2617826362489382,2,0,1,0.014465852437673813,3.372965867870853,0.0,10
0.25,5,158,0,0.5367108649175785,1.2814049252326716,2,0,1,0.029383105927107623,3.4669413269379676,0.0,10
0.25,5,159,0,0.37149765323409917,1.337498517247541,1,0,1,0.30309059967056395,2.4059635136231003,0.0,10
0.25,5,160,0,0.3315299470951762,1.2965578466527878,1,0,1,0.42205525513697617,2.269317971292945,0.0,10
0.25,5,161,0,0.23262291261693493,1.2195244322347891,0,0,1,1.2282738917007134,0.38181228043757404,0.0,10
0.25,5,162,0,0.240524515846128,1.2046407293601837,1,0,1,1.148416138012541,0.5992120011062069,0.0,10
0.25,5,163,0,0.28900023597898333,1.3156718894313444,1,1,0,0.707798764678002,1.8275833723800874,0.0,10
0.25,5,164,0,0.5941519864069403,1.308878418267168,3,0,1,0.0213024668001688,3.7399100662557867,0.0,10
0.25,5,165,0,0.3388752227472811,1.32820698580232,1,1,0,0.6409306150177383,1.2145238248502963,0.0,10
0.25,5,166,0,0.28560560433019183,1.353184834451596,1,0,1,1.2807260164570908,0.191858968091588,0.0,10
0.25,5,167,0,0.3422082107391012,1.2636341484840017,1,1,0,0.0656990627349484,3.5154021525405685,0.0,10
0.25,5,168,0,0.3112244405655017,1.299890401829646,1,0,1,0.8967908428289642,1.3424246948960359,0.0,10
0.25,5,169,0,0.27225196202139945,1.2474485235718544,1,0,1,0.9116931079581256,1.5615057792267204,0.0,10
0.25,5,170,0,0.46800380745853903,1.4403229908050479,2,0,1,0.10482811161673496,2.5256530505954147,0.0,10
0.25,5,171,0,0.27040446623565445,1.2409441377221517,1,1,0,0.6943042623455896,1.2211436517715115,0.0,10
0.25,5,172,0,0.26123527177486866,1.3033065916847808,0,0,1,1.3344663142077042,0.17684912597939426,0.0,10
0.25,5,173,0,0.21743814512061554,1.1623686424538344,1,0,1,1.3237738888777448,0.11324160410348191,0.0,10
0.25,5,174,0,0.43879111692715594,1.3709231794486627,2,0,1,0.6031679589385766,1.9311079232657866,0.0,10
0.25,5,175,0,0.327245213513718,1.3040233174618947,1,0,1,0.5344261017860517,1.8061946833450973,0.0,10
0.25,5,176,0,0.3091112588220173,1.2762624939431664,1,3,0,0.4939392520424324,2.330654042109672,0.0,10
0.25,5,177,0,0.2116359888375754,1.1725708278728955,0,2,0,1.3480390440492696,0.18754764723595108,0.0,10
0.25,5,178,0,0.4482925767087814,1.3138484069777872,2,0,1,0.1319050333033309,3.252462189478173,0.0,10
0.25,5,179,0,0.2747981866077951,1.2782611527843495,1,0,1,0.8812066148487021,0.5074595705931004,0.0,10
0.25,5,180,0,0.33740580822400357,1.3411482766958776,1,1,0,0.8371485596996812,1.0247094757830268,0.0,10
0.25,5,181,0,0.1863432889270888,1.0905698273856657,0,1,0,0.6815928158424606,1.0939533326222528,0.0,10
0.25,5,182,0,0.21494858177837814,1.168045798029566,0,2,0,1.2747549951335397,0.2300420101729991,0.0,10
0.25,5,183,0,0.3272652229196092,1.4355675004358157,1,0,1,1.2134857955159088,0.36636380410403935,0.0,10
0.25,5,184,0,0.4363791509590953,1.4230849009577469,2,0,1,0.12985021041686515,2.7878984935519453,0.0,10
0.25,5,185,0,0.5376943883638519,1.316772725422013,2,0,1,0.017344004359990717,3.248712142808921,0.0,10
0.25,5,186,0,0.2909352716485495,1.3000575934970737,1,0,1,0.9968993064958698,1.1321097304961938,0.0,10
0.25,5,187,0,0.33634149522032997,1.3812664989289256,1,0,1,0.8255679488080282,1.6401625359162832,0.0,10
0.25,5,188,0,0.2489103595776073,1.2240777041162634,1,0,1,1.1074269664452152,0.7650043983191369,0.0,10
0.25,5,189,0,0.21832923605964408,1.1605641589978448,1,2,0,0.719505258291363,0.9833686024012206,0.0,10
0.25,5,190,0,0.22726082374268594,1.1921090336059919,1,0,1,1.2249860004273758,0.5661161377150263,0.0,10
0.25,5,191,0,0.346647566456636,1.333409409858905,1,1,0,0.5464829751170203,1.3850988813964484,0.0,10
0.25,5,192,0,0.1973918591087467,1.1191088191337948,0,2,0,1.2584249795620939,0.2831867744590926,0.0,10
0.25,5,193,0,0.2631006373698306,1.2202821959485661,1,0,1,0.7804305990701308,1.3956294581185422,0.0,10
0.25,5,194,0,0.18971029796874447,1.0964811789977096,0,2,0,1.3083172741768858,0.3557493904294795,0.0,10
0.25,5,195,0,0.23911063764774315,1.2058470201851124,1,2,0,1.127308368804981,0.5785423999867059,0.0,10
0.25,5,196,0,0.21735660893170636,1.171653439287531,0,0,1,1.3150188734922241,0.22693147937068364,0.0,10
0.25,5,197,0,0.22398927424959564,1.1975593395702706,0,0,1,1.2948217381249902,0.27435547926074744,0.0,10
0.25,5,198,0,0.34284558819185795,1.461627112786782,1,0,1,1.1120233311935726,0.5238549019777857,0.0,10
0.25,5,199,0,0.32126051365704594,1.279565996517418,1,0,1,0.4927974525705004,1.63754286821636,0.0,10
0.25,6,0,2,0.4313953961393503,1.322299541694218,2,2,1,0.19882908265367377,2.831949777375948,0.0,10
0.25,6,1,2,0.2357678377610398,1.1892189703516365,1,0,0,1.0464220076818866,0.897100165518882,0.0,10
0.25,6,2,2,0.21985418130753567,1.1616791097788912,1,2,1,1.021401820434537,0.7563047835452128,0.0,10
0.25,6,3,2,0.3656550115454336,1.335199852801847,1,2,1,0.6461861739291221,1.877910799208751,0.0,10
0.25,6,4,2,0.2729401156493641,1.2390924091777258,1,0,0,0.9274651795564922,0.8379277479991717,0.0,10
0.25,6,5,2,0.2862937645039691,1.3143362974958972,1,1,0,1.1363690356634286,0.9541078953637874,0.0,10
0.25,6,6,2,0.4727853994252858,1.2613677432461743,2,3,0,0.06110008874228974,2.644775269877474,0.0,10
0.25,6,7,2,0.2667057449999264,1.2832187590826412,1,3,0,1.1831763408961093,0.6214108990855037,0.0,10
0.25,6,8,2,0.6408619377935407,1.2932210788364253,3,2,1,0.006282388866683524,3.064930101835516,0.0,10
0.25,6,9,2,0.3629479473817999,1.2888935380934972,1,2,1,0.4268370983634684,2.145509672438414,0.0,10
0.25,6,10,2,0.16754486200771024,1.044777208767735,0,1,0,1.2332486283879183,0.3807740701158885,0.0,10
0.25,6,11,2,0.30511854867956006,1.3000619495637384,1,2,1,0.6463459143049952,1.5776656862540652,0.0,10
0.25,6,12,2,0.19820111059595966,1.1392883528580375,0,3,0,1.3600004911002503,0.12235761368313441,0.0,10
0.25,6,13,2,0.22351672699531272,1.1699226807397258,1,3,0,1.1518505617710066,0.3217527389727102,0.0,10
0.25,6,14,2,0.3740469821349407,1.3125078053107522,1,2,1,0.6456442362443393,1.7837200912631619,0.0,10
0.25,6,15,2,0.5377943018646751,1.2417566867892142,2,2,1,0.011765023834500416,3.753094107077827,0.0,10
0.25,6,16,2,0.27160753568404955,1.2746660500894818,1,1,0,0.8212043914839169,1.024286468346499,0.0,10
0.25,6,17,2,0.38613969528958414,1.3371475516228986,2,2,1,0.3067101945430005,2.588970952388612,0.0,10
0.25,6,18,2,0.2533585004386948,1.2298799699253935,1,3,0,1.1246416698789214,0.6937518476293739,0.0,10
0.25,6,19,2,0.22757284293457083,1.1649089663193426,1,2,1,0.5714744405271728,1.8391282520497456,0.0,10
0.25,6,20,2,0.22897404305685098,1.1900825876689005,1,3,0,1.183744282768088,0.46349564791068926,0.0,10
0.25,6,21,2,0.1996867015336637,1.120995320946615,0,2,1,1.3383281828511586,0.118706382813768,0.0,10
0.25,6,22,2,0.3307659454484295,1.2942982519939314,1,2,1,0.707948895498193,1.789497471787689,0.0,10
0.25,6,23,2,0.28512381287059846,1.2703824685977452,1,2,1,0.6663312769047672,1.9327721895303633,0.0,10
0.25,6,24,2,0.2326065357415876,1.1798507246373058,1,2,1,0.7648968291395302,1.5475651404911368,0.0,10
0.25,6,25,2,0.5726101725762949,1.4065726846031497,3,2,1,0.03679249284876521,2.8626157384770368,0.0,10
0.25,6,26,2,0.2109640400535228,1.1561468816462397,0,1,0,1.0768366435533203,0.45537901285725696,0.0,10
0.25,6,27,2,0.3215415731511689,1.4418305069173551,1,2,1,1.2893848374740493,0.1890044185332618,0.0,10
0.25,6,28,2,0.21149464334311044,1.1494464079043873,1,0,0,0.8862577450478908,1.5850336961291709,0.0,10
0.25,6,29,2,0.20256147441884353,1.1279677410072615,0,2,1,1.3301644922410434,0.1419641398880471,0.0,10
0.25,6,30,2,0.20382829480033735,1.1441736995384537,0,1,0,1.1522589391018259,0.5088444712612192,0.0,10
0.25,6,31,2,0.16965423203685195,1.0498401026752184,0,1,0,0.6088819220932022,1.5487584791338622,0.0,10
0.25,6,32,2,0.38439282747795345,1.329951519976925,2,2,1,0.4481893884587314,2.5881358961250265,0.0,10
0.25,6,33,2,0.5183699319949975,1.3134229621340792,2,2,1,0.01658814048652565,2.535930396296291,0.0,10
0.25,6,34,2,0.2682477398204899,1.2512845597881712,1,2,1,0.9676528001053406,0.7145325958482083,0.0,10
0.25,6,35,2,0.3599975335314778,1.3894217956996882,1,2,1,0.6953406649724552,1.9582842088581018,0.0,10
0.25,6,36,2,0.2509529366971944,1.2398790381958409,1,0,0,1.1220172760831026,0.3403130004152624,0.0,10
0.25,6,37,2,0.5041383480055549,1.5652711888334556,2,2,1,0.5738504436231764,1.4296471260247756,0.0,10
0.25,6,38,2,0.23383367532704785,1.178416775346882,1,2,1,1.1985581254519961,0.638377051664735,0.0,10
0.25,6,39,2,0.25599832829428365,1.2409293847121146,1,2,1,1.1247707984469963,0.4330737573518788,0.0,10
0.25,6,40,2,0.2104034593686782,1.149722840456081,0,0,0,1.180194607027574,0.4004366595138139,0.0,10
0.25,6,41,2,0.3049576482783093,1.2894328552072583,1,2,1,0.6605447582646894,1.9034181107006594,0.0,10
0.25,6,42,2,0.4254897530869118,1.3415474288550133,2,2,1,0.2596620129214096,1.9067845404462693,0.0,10
0.25,6,43,2,0.3550617835675005,1.2792047493282648,1,2,1,0.16861239886293028,1.8988041492575058,0.0,10
0.25,6,44,2,0.2821265709060715,1.2606766063704498,1,1,0,0.8687728374386618,1.2382019445188117,0.0,10
0.25,6,45,2,0.22367768721978853,1.1806045738293864,1,1,0,1.2478234900703686,0.2968981695646745,0.0,10
0.25,6,46,2,0.2669028646290738,1.2317228304779433,1,2,1,0.4556103426773781,1.5410821739285367,0.0,10
0.25,6,47,2,0.2648705086839635,1.2459926551722378,1,0,0,0.9303409106214842,0.9247545925927504,0.0,10
0.25,6,48,2,0.22371142195389862,1.173108536794554,1,1,0,1.2346941097530109,0.2574556982731756,0.0,10
0.25,6,49,2,0.2759942466766571,1.2632131420798065,1,3,0,1.043994202281686,1.0350291660422168,0.0,10
0.25,6,50,2,0.5114763436279837,1.5259197939677949,2,2,1,0.2829075276588258,2.013884705751794,0.0,10
0.25,6,51,2,0.3187491349952629,1.3128611678835753,1,2,1,0.812185003456768,1.2142888747881169,0.0,10
0.25,6,52,2,0.559059746671442,1.3037126763084903,2,2,1,0.03355041779147739,3.3118383925216457,0.0,10
0.25,6,53,2,0.28791120184348096,1.2597716886535841,1,2,1,0.9179712574525372,0.9298623529454612,0.0,10
0.25,6,54,2,0.3477048592147981,1.3013863762609867,1,2,1,0.5576721362980999,1.6904716830709632,0.0,10
0.25,6,55,2,0.5506633800691632,1.346039317735594,2,2,1,0.06133195015149991,3.36537271949738,0.0,10
0.25,6,56,2,0.3555543439973139,1.4639257657004574,1,0,0,1.1236147351201085,0.5631185032837243,0.0,10
0.25,6,57,2,0.31310521523544715,1.4100991352241494,1,2,1,1.0963954453007256,0.5705639832643096,0.0,10
0.25,6,58,2,0.22468159978927754,1.1611278299888133,1,1,0,1.0612352828743972,0.6156213419295299,0.0,10
0.25,6,59,2,0.2238247649718208,1.1533942953448781,1,2,1,0.7956943553332926,1.4263899211119992,0.0,10
0.25,6,60,2,0.6415960734926648,1.2760771772621733,3,2,1,0.001474398240518363,3.1146218761765976,0.0,10
0.25,6,61,2,0.3764432464502325,1.4453431017092135,1,2,1,0.8991143642985364,0.7315961073137254,0.0,10
0.25,6,62,2,0.2631045757582502,1.2384657722284622,1,1,0,1.0141194298017822,1.0721933090802325,0.0,10
0.25,6,63,2,0.34337148570112513,1.2925468422264599,1,2,1,0.7892138486825419,1.730583759996252,0.0,10
0.25,6,64,2,0.453262016484138,1.5971319308764342,1,2,1,1.245402574266905,0.33983567424932654,0.0,10
0.25,6,65,2,0.4847789678338956,1.2987582822810178,2,2,1,0.06965309592101482,2.6678311897204767,0.0,10
0.25,6,66,2,0.20542946316274865,1.1492605834704572,0,0,0,1.320657154489419,0.20951255574334507,0.0,10
0.25,6,67,2,0.2822714231697112,1.2359993752090883,1,0,0,0.5607343108115878,2.2296468293986558,0.0,10
0.25,6,68,2,0.24703072840951162,1.2038290173648862,1,2,1,0.9807967676752698,1.0876359283480832,0.0,10
0.25,6,69,2,0.5907293030961414,1.3448473458479415,3,2,1,0.03160844173014389,3.4678764330872203,0.0,10
0.25,6,70,2,0.2528551954740032,1.2437687665806831,1,1,0,1.1972083882119018,0.38328248121790937,0.0,10
0.25,6,71,2,0.2580003565758062,1.2280354293165112,1,1,0,0.8638005625575893,1.235706070436752,0.0,10
0.25,6,72,2,0.2417349745348704,1.1886691311548747,1,2,1,1.039800585652169,0.987573471038959,0.0,10
0.25,6,73,2,0.29241298133415533,1.2450799549450056,1,1,0,0.668002574949191,1.4273576024575756,0.0,10
0.25,6,74,2,0.7952095649147883,1.180929150452543,4,2,1,0.0011608344602417348,3.7504695552969816,0.0,10
0.25,6,75,2,0.35780431056776607,1.440301669563213,1,0,0,0.9060864755591712,0.8131102051865642,0.0,10
0.25,6,76,2,0.37241077961696345,1.3189113014270288,1,2,1,0.39344419706722594,1.793347541027886,0.0,10
0.25,6,77,2,0.4254266106762783,1.3396026987616185,2,2,1,0.1572337318367869,2.2521360951723572,0.0,10
0.25,6,78,2,0.31336026510902204,1.396667792868633,1,0,0,1.1883897803030994,0.47988026742094536,0.0,10
0.25,6,79,2,0.352954163134943,1.286204327734694,1,2,1,0.6992484832999343,2.0169116847808017,0.0,10
0.25,6,80,2,0.2089682507479867,1.1343686452013144,1,3,0,1.183992135469591,0.5953209764039933,0.0,10
0.25,6,81,2,0.4974607966981027,1.26532594785696,2,2,1,0.03822825908164993,2.2682274000753435,0.0,10
0.25,6,82,2,0.2774265921573164,1.2921645456093982,1,2,1,0.956055997022251,1.1847075336807724,0.0,10
0.25,6,83,2,0.2601011708311946,1.2365846769611708,1,0,0,1.0965030775927973,0.8052173291491697,0.0,10
0.25,6,84,2,0.5011808120724555,1.2708479707379323,2,2,1,0.03775765378511232,3.4674827300938316,0.0,10
0.25,6,85,2,0.5785279526323988,1.2434783623740593,3,2,1,0.010902073519837505,2.6929452612152143,0.0,10
0.25,6,86,2,0.5352911146352808,1.2933344092233472,2,2,1,0.043897425288908255,2.877868226976278,0.0,10
0.25,6,87,2,0.6546898479544394,1.2487823965787297,3,2,1,0.0007618532373500123,3.3023456488981675,0.0,10
0.25,6,88,2,0.3920653632613805,1.3061181955344427,2,2,1,0.09120881442161846,3.5259343643789998,0.0,10
0.25,6,89,2,0.5598122276517978,1.2570144099162688,2,2,1,0.019970302452798454,3.175958871064276,0.0,10
0.25,6,90,2,0.5778822644281587,1.2785268900461215,2,2,1,0.0038192302932876588,2.954741561380333,0.0,10
0.25,6,91,2,0.19888274391392768,1.1257103992436388,0,0,0,1.3344406295643756,0.27989485646823614,0.0,10
0.25,6,92,2,0.2842366654500471,1.2709791122366207,1,2,1,0.8323855697512377,1.125270390114455,0.0,10
0.25,6,93,2,0.2877893517625061,1.2563860821358552,1,3,0,0.8354687599723729,1.699185934803719,0.0,10
0.25,6,94,2,0.28000729871747415,1.25816507550836,1,2,1,0.9074362893401139,1.2182931418846277,0.0,10
0.25,6,95,2,0.2545162202335904,1.2374445578494653,1,3,0,1.0200187397068277,0.8762696537264747,0.0,10
0.25,6,96,2,0.5954861538419958,1.4787582476355148,3,2,1,0.08848018370865926,3.2222153737937305,0.0,10
0.25,6,97,2,0.3697472469571554,1.336346324448532,1,2,1,0.3570512588912295,2.199926236717923,0.0,10
0.25,6,98,2,0.34030872171617194,1.379584800676003,1,2,1,0.478922428923642,2.4646737000942283,0.0,10
0.25,6,99,2,0.2709285926753963,1.2329591010711278,1,2,1,0.8487572192242503,1.2532444067294177,0.0,10
0.25,6,100,2,0.2997119994842222,1.2788709639665796,1,2,1,0.8383525463542469,1.6700337202405358,0.0,10
0.25,6,101,2,0.44909898253745495,1.313100610116643,2,2,1,0.17034881669575477,3.4200192882668574,0.0,10
0.25,6,102,2,0.33818873697876684,1.4071885414546748,1,2,1,0.9501123351010416,0.6770890624568726,0.0,10
0.25,6,103,2,0.20850118963603825,1.1483893176086066,0,1,0,1.3204555089606091,0.1894342964256948,0.0,10
0.25,6,104,2,0.29176753782911524,1.2554924607809057,1,2,1,0.4834766112443633,2.4618757741437114,0.0,10
0.25,6,105,2,0.36402999302248695,1.4934028081710418,1,1,0,1.175175766149354,0.5632310874223179,0.0,10
0.25,6,106,2,0.33696285664213055,1.4581952517699728,1,0,0,1.2786122603868675,0.5361843495555435,0.0,10
0.25,6,107,2,0.36668265891880697,1.3097678838938565,1,2,1,0.6485144606996747,1.770840876157865,0.0,10
0.25,6,108,2,0.36774786361579587,1.3077305026055737,1,3,0,0.25102430009911353,2.1822245574201373,0.0,10
0.25,6,109,2,0.5061351961470264,1.3122270118436024,2,1,0,0.0551135732146506,3.1398434624077405,0.0,10
0.25,6,110,2,0.35171042313431095,1.3163369875697257,1,2,1,0.4406035434324034,2.437872405417109,0.0,10
0.25,6,111,2,0.6013140463636459,1.3800602876319759,3,0,0,0.019320477557600066,3.289728815390894,0.0,10
0.25,6,112,2,0.5613156972950211,1.2480923134768545,2,2,1,0.0038521380982355765,2.897645891089177,0.0,10
0.25,6,113,2,0.31209832720892083,1.2945503131481426,1,2,1,0.41054940180091437,2.1602508367552695,0.0,10
0.25,6,114,2,0.44166957743420304,1.3353566181889707,2,2,1,0.13191666795297222,3.0623953570574707,0.0,10
0.25,6,115,2,0.3246340903505417,1.3058724962142412,1,2,1,0.7239550144334693,1.253604509847069,0.0,10
0.25,6,116,2,0.35910954795860317,1.3258020437818214,1,2,1,0.655026838535868,1.7679902801855851,0.0,10
0.25,6,117,2,0.2942866793748915,1.3945677350154595,0,1,0,1.3851675387395135,0.020461707970151344,0.0,10
0.25,6,118,2,0.5914477369931186,1.289545397898587,3,2,1,0.0035415431991637674,3.8307354000585705,0.0,10
0.25,6,119,2,0.3811844385087029,1.3260588961419517,2,2,1,0.5410680363023669,1.5857796483368156,0.0,10
0.25,6,120,2,0.26006430867036223,1.2598518674477561,1,2,1,1.1337703588792698,0.3523470219422112,0.0,10
0.25,6,121,2,0.34392887510776016,1.2795253697194773,1,2,1,0.33768806020658254,1.527628150545671,0.0,10
0.25,6,122,2,0.5037212551208765,1.5671328269924492,2,2,1,0.5508065866782996,1.3683701535798747,0.0,10
0.25,6,123,2,0.5194291333959083,1.28181721136377,2,2,1,0.06426473490159201,3.218702543632617,0.0,10
0.25,6,124,2,0.31512181263392597,1.3064933077359429,1,2,1,0.7420903052694486,1.660713140993179,0.0,10
0.25,6,125,2,0.27886709978185387,1.255575598719762,1,0,0,1.0783664350730768,0.5697890430577482,0.0,10
0.25,6,126,2,0.2841782455644443,1.2451765294808486,1,2,1,0.8348731750013731,1.1849111340440885,0.0,10
0.25,6,127,2,0.2555853665131562,1.2049485511762716,1,3,0,0.4713498898741251,2.1688952361493787,0.0,10
0.25,6,128,2,0.2242122924529309,1.2007791064628257,0,1,0,1.361751525066516,0.09586961448327727,0.0,10
0.25,6,129,2,0.4558238314172379,1.318299778585079,2,2,1,0.14797145299964187,2.6050071053641646,0.0,10
0.25,6,130,2,0.2768211387281205,1.2737481863709035,1,2,1,0.8468385675941077,0.9329006559442515,0.0,10
0.25,6,131,2,0.6551046858776197,1.215596503378373,3,2,1,0.00021128226430558862,3.509955008909862,0.0,10
0.25,6,132,2,0.30416060229751807,1.2529433678434583,1,2,1,0.3497275266731701,2.8877918679906873,0.0,10
0.25,6,133,2,0.2133419086662277,1.141744487137512,1,3,0,1.2270304551826439,0.27942448368048806,0.0,10
0.25,6,134,2,0.4050295320847653,1.3369605998524121,2,2,1,0.2894690190411259,2.8514431528915436,0.0,10
0.25,6,135,2,0.2173295802053172,1.1798718672505648,0,2,1,1.2637151488598983,0.20455428459730163,0.0,10
0.25,6,136,2,0.4664893154501213,1.351290409712728,2,2,1,0.1863438058739061,1.958370114610015,0.0,10
0.25,6,137,2,0.31008793166339316,1.2580314224288784,1,2,1,0.22626505570866925,2.763444799475076,0.0,10
0.25,6,138,2,0.47465536515266543,1.443313552833938,2,2,1,0.3014465763623613,1.9561251086621905,0.0,10
0.25,6,139,2,0.3228585542988078,1.3825488325114565,1,2,1,0.8473455678599529,1.2476149429514598,0.0,10
0.25,6,140,2,0.27798053211435353,1.2674354858891943,1,3,0,0.9002675155084146,0.9483341376729282,0.0,10
0.25,6,141,2,0.4174554144928294,1.3215478446492561,2,0,0,0.3701793539805418,1.5851473828645426,0.0,10
0.25,6,142,2,0.26056643204643465,1.275178337700859,1,2,1,1.0718435597204545,0.4533312815998446,0.0,10
0.25,6,143,2,0.47070346701567967,1.3244772183796085,2,2,1,0.05705552604238584,3.2191958397686786,0.0,10
0.25,6,144,2,0.21677102592905692,1.1647110819879183,1,1,0,1.226623872273015,0.28994479097609444,0.0,10
0.25,6,145,2,0.3209416556801681,1.28034011423166,1,2,1,0.45717101473157945,2.4946383483850836,0.0,10
0.25,6,146,2,0.3360420638273102,1.2784073389756956,1,2,1,0.4414428962122783,1.9521657679403404,0.0,10
0.25,6,147,2,0.29036786403924464,1.2940031292926493,1,2,1,0.9957173866146635,0.9683252491705863,0.0,10
0.25,6,148,2,0.35959428769245055,1.3181611511541846,1,2,1,0.5116276325313236,2.177637759746444,0.0,10
