arm,true_mu,delta,seed_rep,observer,true_goal,recovered_mu,mu_posterior_entropy,subgoal_entropy,correct,final_entropy,psi_analogue,psi_structure,engaged_fraction,cum_deep,separation_enforced
free,3,0.0,19,126,2,2.0,1.0986122886681096,1.3862943611198906,1,2.067782920077944e-12,2.821944604541515,2.821944604517987,0.0,10,False
free,3,0.0,19,127,2,2.0,1.0986122886681096,1.3862943611198906,1,1.4416264376935886e-10,3.336781734105165,3.3367817340757417,0.0,10,False
free,3,0.0,19,128,2,2.0,1.0986122886681096,1.3862943611198906,1,1.461621948402416e-11,3.2784340125218234,3.278434012493136,0.0,10,False
free,3,0.0,19,129,2,2.0,1.0986122886681098,1.3862943611198906,1,2.8907397737879825e-09,3.1356224714236705,3.1356224713967085,0.0,10,False
free,3,0.0,19,130,2,2.0,1.0986122886681096,1.3862943611198906,1,2.2016393447017406e-10,3.6819027472916646,3.6819027472574843,0.0,10,False
free,3,0.0,19,131,2,2.0,1.0986122886681096,1.3862943611198906,1,1.1208176475629485e-11,3.6166510509628336,3.6166510509296073,0.0,10,False
free,3,0.0,19,132,2,2.0,1.0986122886681096,1.3862943611198906,1,5.2573139990910314e-09,3.6351217431154144,3.6351217430819207,0.0,10,False
free,3,0.0,19,133,2,2.0,1.0986122886681096,1.3862943611198906,1,1.8923841993663728e-08,3.660314093875377,3.6603140938415146,0.0,10,False
free,3,0.0,19,134,2,2.0,1.0986122886681096,1.3862943611198906,1,2.419598489887389e-12,3.265432063442383,3.2654320634138587,0.0,10,False
free,3,0.0,19,135,2,2.0,1.0986122886681096,1.3862943611198906,1,2.3214838755502748e-12,3.2110928126819283,3.211092812654068,0.0,10,False
free,3,0.0,19,136,2,2.0,1.0986122886681096,1.3862943611198906,1,1.5718880964109592e-10,3.7558290342586202,3.755829034223324,0.0,10,False
free,3,0.0,19,137,2,2.0,1.0986122886681096,1.3862943611198906,1,1.9530925513265538e-07,2.7764550560974444,2.776455056074376,0.0,10,False
free,3,0.0,19,138,2,2.0,1.0986122886681096,1.3862943611198906,1,1.5702243922895518e-10,3.2002870146924955,3.2002870146647653,0.0,10,False
free,3,0.0,19,139,2,2.0,1.0986122886681096,1.3862943611198906,1,3.483749794686951e-10,3.4884611338980864,3.488461133866661,0.0,10,False
free,3,0.0,19,140,2,2.0,1.0986122886681096,1.3862943611198906,1,1.0275384266653172e-10,3.4474930139016453,3.4474930138707736,0.0,10,False
free,3,0.0,19,141,2,2.0,1.0986122886681096,1.3862943611198906,1,1.0801393800142891e-07,3.3132088400400677,3.3132088400109434,0.0,10,False
free,3,0.0,19,142,2,2.0,1.0986122886681096,1.3862943611198906,1,2.9434518520271244e-09,2.8755647752089595,2.875564775184877,0.0,10,False
free,3,0.0,19,143,2,2.0,1.0986122886681096,1.3862943611198906,1,2.2929481530718594e-10,2.904042183055597,2.904042183031214,0.0,10,False
free,3,0.0,19,144,2,2.0,1.0986122886681096,1.3862943611198906,1,1.1387782343315107e-11,3.482604500511604,3.482604500480257,0.0,10,False
free,3,0.0,19,145,2,2.0,1.0986122886681096,1.3862943611198906,1,1.883346562939656e-12,3.3344550344381303,3.3344550344087365,0.0,10,False
free,3,0.0,19,146,2,2.0,1.0986122886681096,1.3862943611198906,1,1.0330240830815382e-10,3.331029962935731,3.3310299629063813,0.0,10,False
free,3,0.0,19,147,2,2.0,1.0986122886681096,1.3862943611198906,1,5.6847018222997925e-12,3.7341819932235745,3.734181993188608,0.0,10,False
free,3,0.0,19,148,2,2.0,1.0986122886681096,1.3862943611198906,1,1.248092031386451e-09,3.0604323888871994,3.0604323888611034,0.0,10,False
free,3,0.0,19,149,2,2.0,1.0986122886681096,1.3862943611198906,1,1.1558796425721385e-11,3.183828223528671,3.183828223501138,0.0,10,False
free,3,0.0,19,150,2,2.0,1.0986122886681098,1.3862943611198906,1,5.3781217616795585e-08,2.7622859779934887,2.7622859779705626,0.0,10,False
free,3,0.0,19,151,2,2.0,1.0986122886681096,1.3862943611198906,1,1.0113448446255654e-08,2.77706247094164,2.777062470918566,0.0,10,False
free,3,0.0,19,152,2,2.0,1.0986122886681096,1.3862943611198906,1,1.8342257239669365e-12,2.681511284098759,2.681511284076623,0.0,10,False
free,3,0.0,19,153,2,2.0,1.0986122886681096,1.3862943611198906,1,1.9101626963577743e-12,2.802863268503557,2.802863268480222,0.0,10,False
free,3,0.0,19,154,2,2.0,1.0986122886681096,1.3862943611198906,1,2.586485204532563e-12,3.648287766253849,3.648287766220164,0.0,10,False
free,3,0.0,19,155,2,2.0,1.0986122886681096,1.3862943611198906,1,5.980625199279312e-12,2.4374280675257616,2.437428067505851,0.0,10,False
free,3,0.0,19,156,2,2.0,1.0986122886681096,1.3862943611198906,1,8.640248090265654e-12,3.0687426343610116,3.0687426343348205,0.0,10,False
free,3,0.0,19,157,2,2.0,1.0986122886681096,1.3862943611198906,1,1.1111587358816731e-10,3.4794762072465613,3.479476207215257,0.0,10,False
free,3,0.0,19,158,2,2.0,1.0986122886681096,1.3862943611198906,1,2.126604731569292e-12,3.6704677666191086,3.6704677665850967,0.0,10,False
free,3,0.0,19,159,2,2.0,1.0986122886681096,1.3862943611198906,1,9.954462959994487e-08,3.275093560218894,3.275093560190248,0.0,10,False
free,3,0.0,19,160,2,2.0,1.0986122886681096,1.3862943611198906,1,2.3138885394139618e-12,3.553594508171198,3.5535945081388696,0.0,10,False
free,3,0.0,19,161,2,2.0,1.0986122886681096,1.3862943611198906,1,3.7044581141994883e-08,3.6706496641202024,3.6706496640861888,0.0,10,False
free,3,0.0,19,162,2,2.0,1.0986122886681096,1.3862943611198906,1,1.203575377105141e-07,3.5588095723489426,3.5588095723165405,0.0,10,False
free,3,0.0,19,163,2,2.0,1.0986122886681096,1.3862943611198906,1,6.963958581275029e-10,2.820462097879611,2.8204620978560975,0.0,10,False
free,3,0.0,19,164,2,2.0,1.0986122886681096,1.3862943611198906,1,4.256838182067633e-11,2.49815008948873,2.498150089468289,0.0,10,False
free,3,0.0,19,165,2,2.0,1.0986122886681096,1.3862943611198906,1,5.4445586217263035e-11,3.104879195207491,3.1048791951808865,0.0,10,False
free,3,0.0,19,166,2,2.0,1.0986122886681096,1.3862943611198906,1,5.6041056590479765e-06,3.207141183678261,3.2071411836504478,0.0,10,False
free,3,0.0,19,167,2,2.0,1.0986122886681096,1.3862943611198906,1,1.7054481229734542e-12,2.9473391239115996,2.947339123886754,0.0,10,False
free,3,0.0,19,168,2,2.0,1.0986122886681096,1.3862943611198906,1,1.828599518500386e-12,2.8935154412785424,2.893515441254271,0.0,10,False
free,3,0.0,19,169,2,2.0,1.0986122886681096,1.3862943611198906,1,3.2423524314461062e-12,3.4883169814800747,3.48831698144865,0.0,10,False
free,3,0.0,19,170,2,2.0,1.0986122886681096,1.3862943611198906,1,8.42983619035335e-11,3.721804782943255,3.7218047829084764,0.0,10,False
free,3,0.0,19,171,2,2.0,1.0986122886681096,1.3862943611198906,1,1.8788974858314727e-11,3.750414095618312,3.7504140955830985,0.0,10,False
free,3,0.0,19,172,2,2.0,1.0986122886681096,1.3862943611198906,1,1.6690468251322557e-10,3.5316643287699403,3.5316643287379184,0.0,10,False
free,3,0.0,19,173,2,2.0,1.0986122886681096,1.3862943611198906,1,3.7404763445961706e-12,3.832936029659977,3.832936029623479,0.0,10,False
free,3,0.0,19,174,2,2.0,1.0986122886681096,1.3862943611198906,1,1.5965379417120898e-10,3.1742330663985743,3.1742330663711553,0.0,10,False
free,3,0.0,19,175,2,2.0,1.0986122886681096,1.3862943611198906,1,1.5975017314949783e-11,3.5841009351316315,3.584100935098872,0.0,10,False
free,3,0.0,19,176,2,2.0,1.0986122886681096,1.3862943611198906,1,1.7465219656905116e-12,2.929801053576204,2.9298010535515475,0.0,10,False
free,3,0.0,19,177,2,2.0,1.0986122886681096,1.3862943611198906,1,1.0966636348800356e-07,3.584154361791577,3.584154361758816,0.0,10,False
free,3,0.0,19,178,2,2.0,1.0986122886681096,1.3862943611198906,1,7.035226560494708e-12,3.2776725529844155,3.277672552955738,0.0,10,False
free,3,0.0,19,179,2,2.0,1.0986122886681096,1.3862943611198906,1,7.178480832877172e-12,3.5805003734359824,3.580500373403274,0.0,10,False
free,3,0.0,19,180,2,2.0,1.0986122886681096,1.3862943611198906,1,1.2812258636890148e-11,3.701012209447193,3.701012209412727,0.0,10,False
free,3,0.0,19,181,2,2.0,1.0986122886681096,1.3862943611198906,1,9.191892771319428e-12,3.534775263969127,3.5347752639370613,0.0,10,False
free,3,0.0,19,182,2,2.0,1.0986122886681096,1.3862943611198906,1,1.0163323928698383e-08,3.6634608401291047,3.663460840095197,0.0,10,False
free,3,0.0,19,183,2,2.0,1.0986122886681096,1.3862943611198906,1,4.525449235517384e-08,3.8000188682414704,3.8000188682054894,0.0,10,False
free,3,0.0,19,184,2,2.0,1.0986122886681096,1.3862943611198906,1,1.9581995935418076e-12,3.3630834807642347,3.3630834807344736,0.0,10,False
free,3,0.0,19,185,2,2.0,1.0986122886681096,1.3862943611198906,1,2.045785937377064e-12,3.86165351853991,3.8616535185029535,0.0,10,False
free,3,0.0,19,186,2,2.0,1.0986122886681096,1.3862943611198906,1,1.7801662419037988e-12,2.777891407915827,2.777891407892745,0.0,10,False
free,3,0.0,19,187,2,2.0,1.0986122886681096,1.3862943611198906,1,2.5325700923612717e-09,2.774453385006645,2.7744533849835964,0.0,10,False
free,3,0.0,19,188,2,2.0,1.0986122886681096,1.3862943611198906,1,2.2478436289946898e-10,3.4013322213903345,3.4013322213600747,0.0,10,False
free,3,0.0,19,189,2,2.0,1.0986122886681096,1.3862943611198906,1,1.848246032952196e-12,3.5246834027337366,3.524683402701811,0.0,10,False
free,3,0.0,19,190,2,2.0,1.0986122886681096,1.3862943611198906,1,1.8063558055264227e-12,3.1492021058764665,3.1492021058493442,0.0,10,False
free,3,0.0,19,191,2,2.0,1.0986122886681096,1.3862943611198906,1,6.600971640369373e-06,3.8619715375515984,3.8619715375146364,0.0,10,False
free,3,0.0,19,192,2,2.0,1.0986122886681096,1.3862943611198906,1,2.7507398608896514e-07,3.6166954226650816,3.6166954226318553,0.0,10,False
free,3,0.0,19,193,2,2.0,1.0986122886681096,1.3862943611198906,1,1.7621779262865981e-12,2.7250896070469492,2.7250896070243904,0.0,10,False
free,3,0.0,19,194,2,2.0,1.0986122886681096,1.3862943611198906,1,1.1753881890801766e-11,3.3873259931869595,3.387325993156884,0.0,10,False
free,3,0.0,19,195,2,2.0,1.0986122886681096,1.3862943611198906,1,1.985901717398624e-05,3.7422114846577634,3.7422114846226755,0.0,10,False
free,3,0.0,19,196,2,2.0,1.0986122886681096,1.3862943611198906,1,1.8977310629846927e-12,2.906508232113817,2.9065082320894096,0.0,10,False
free,3,0.0,19,197,2,2.0,1.0986122886681096,1.3862943611198906,1,0.00011999321904830617,3.8472752693018353,3.8472752692651047,0.0,10,False
free,3,0.0,19,198,2,2.0,1.0986122886681096,1.3862943611198906,1,1.8453654504076107e-12,3.1848866738182426,3.184886673790697,0.0,10,False
free,3,0.0,19,199,2,2.0,1.0986122886681096,1.3862943611198906,1,7.04890740461262e-09,3.5275660233520325,3.5275660233200674,0.0,10,False
free,3,0.25,0,0,1,1.9702385189815865,1.0977349488628607,1.386292481658817,1,4.4117012881801965e-11,3.7016367918188444,3.7016411194034378,0.0,10,False
free,3,0.25,0,1,1,1.9797063321644952,1.0982031584488792,1.3862923504254026,1,2.565042744866795e-12,2.97154778013686,2.9715524099069066,0.0,10,False
free,3,0.25,0,2,1,1.980487806230706,1.0982339681257098,1.3862913851114038,1,4.062716484543015e-12,3.64802008195859,3.6480269344376874,0.0,10,False
free,3,0.25,0,3,1,1.9622944435373408,1.0972074739292683,1.3862939742596148,1,8.142192202779002e-09,3.184861536926392,3.184862427681871,0.0,10,False
free,3,0.25,0,4,1,2.017659247826559,1.098298554454806,1.3862934920291377,1,2.8456068079981586e-12,3.8444403763146173,3.844442377433349,0.0,10,False
free,3,0.25,0,5,1,1.9777588077075543,1.0981211656739394,1.3862900745665367,1,3.5953057966546045e-12,3.412345280191606,3.412355150315054,0.0,10,False
free,3,0.25,0,6,1,1.9791764405867052,1.0981815857692228,1.3862825705633846,1,1.6604426476461506e-10,3.5428176853872735,3.542844834114764,0.0,10,False
free,3,0.25,0,7,1,1.973146971626398,1.0978974047092516,1.3862934023245108,1,1.0931647554887592e-10,3.6082067952156485,3.6082090028905203,0.0,10,False
free,3,0.25,0,8,1,1.9808866342741014,1.0982492299327218,1.3862926066051506,1,4.303112712637126e-12,3.56098036957644,3.560984409463494,0.0,10,False
free,3,0.25,0,9,1,1.9787417855771516,1.0981634792589863,1.3862913663751515,1,9.179479666680528e-10,3.1685401610428365,3.168547056670436,0.0,10,False
free,3,0.25,0,10,1,1.9805401788874812,1.0982359900642793,1.386293087188371,1,3.953164420384393e-11,2.9179423294576305,2.917945262768841,0.0,10,False
free,3,0.25,0,11,1,2.027438194146373,1.0978522570189702,1.3862570664288136,1,2.3320238726057833e-07,3.251941197008691,3.252027071299935,0.0,10,False
free,3,0.25,0,12,1,1.9809322230349604,1.0982509545686066,1.3862926368524229,1,4.201846419369506e-09,3.700456749730807,3.700460719970081,0.0,10,False
free,3,0.25,0,13,1,1.974595988973684,1.097972186687285,1.3862928264591683,1,3.213902828799367e-12,3.342464963664104,3.3424684973215113,0.0,10,False
free,3,0.25,0,14,1,1.977000118193844,1.098087212904352,1.386293345376326,1,2.5752513693320073e-09,2.225940135133251,2.225942473952197,0.0,10,False
free,3,0.25,0,15,1,1.9912851840399157,1.0985365584159883,1.38629209394256,1,2.5888351237828636e-12,2.8210505524327347,2.8210557727779393,0.0,10,False
free,3,0.25,0,16,1,2.0754124467149837,1.0927647524759816,1.3862725913272542,1,2.359479615212459e-12,3.1366814022386933,3.1367315290117213,0.0,10,False
free,3,0.25,0,17,1,1.9879342825024848,1.0984672821732615,1.3862919057236924,1,1.5303117616398828e-11,3.7773134634094614,3.777319117132522,0.0,10,False
free,3,0.25,0,18,1,2.065815742999027,1.0941754801222248,1.386274258416721,1,1.0654370649753847e-06,3.4947561966280047,3.4948024850878756,0.0,10,False
free,3,0.25,0,19,1,1.9771388705358106,1.098093506523492,1.386287348963719,1,3.695148148718763e-10,3.518587781724902,3.51860392777952,0.0,10,False
free,3,0.25,0,20,1,1.9894142284204124,1.0985006193038331,1.3862925738324745,1,3.2710093286128267e-11,3.097578336878873,3.0975824522337283,0.0,10,False
free,3,0.25,0,21,1,1.9829998568652285,1.0983248804402899,1.3862916133384884,1,3.666828650786098e-12,3.691439549843958,3.691445876810131,0.0,10,False
free,3,0.25,0,22,1,1.9744012617635927,1.0979623754380285,1.3862920727830865,1,4.95828641182343e-11,3.6982820509540466,3.6982873200098543,0.0,10,False
free,3,0.25,0,23,1,1.9672825744497748,1.097552977610155,1.386293214005508,1,3.412825639901099e-11,3.444679978608295,3.4446826199059473,0.0,10,False
free,3,0.25,0,24,1,1.9643225359282332,1.0973537622994063,1.3862927481409328,1,2.6439714198942964e-12,3.709656726335274,3.709660440321982,0.0,10,False
free,3,0.25,0,25,1,1.9830089608607726,1.098325187353714,1.3862931991473904,1,3.859811823188895e-12,3.5117053321345395,3.511708007643351,0.0,10,False
free,3,0.25,0,26,1,2.1083357378407737,1.0863740927774437,1.3862913315559118,1,2.344651952202049e-07,2.5801587444616287,2.5801657202827566,0.0,10,False
free,3,0.25,0,27,1,1.9846577223876851,1.0983780796575804,1.3862877807543814,1,3.171244325982106e-06,2.5090504682945536,2.5090656207321076,0.0,10,False
free,3,0.25,0,28,1,2.038917176529716,1.0970769004938588,1.3862927851631355,1,1.3642497513429369e-11,2.824890309601028,2.824893938352006,0.0,10,False
free,3,0.25,0,29,1,2.0317970900098374,1.0975899893200507,1.38629280961119,1,9.805264186904587e-06,3.7717674032572956,3.7717709790966656,0.0,10,False
free,3,0.25,0,30,1,2.03761081055502,1.0971789408570742,1.3862789885890106,1,5.9275074416300686e-12,3.8553156571694953,3.855351053693088,0.0,10,False
free,3,0.25,0,31,1,1.9871431799448434,1.0984476857583354,1.3862929724657298,1,3.69837650956475e-12,3.1830519052016957,3.1830551026685434,0.0,10,False
free,3,0.25,0,32,1,1.9819317757754251,1.0982877417796353,1.3862915931431403,1,2.0505330660405797e-12,3.01857583489743,3.018582208373807,0.0,10,False
free,3,0.25,0,33,1,1.9677734503869422,1.097584371766823,1.3862934779979394,1,1.5139688067728274e-09,3.4875412504628502,3.4875432838958105,0.0,10,False
free,3,0.25,0,34,1,1.977911146515264,1.0981278472470386,1.386258515281452,1,3.060013075101733e-10,3.0669060006278572,3.0669885386949405,0.0,10,False
free,3,0.25,0,35,1,2.008986155504388,1.0985312925069903,1.3862928776372585,1,3.2416274617652345e-12,3.489830923763919,3.4898343395774685,0.0,10,False
free,3,0.25,0,36,1,2.0146557209363234,1.0983964257975254,1.3862901080517975,1,8.001802038800525e-10,3.0751902107028948,3.07520000372824,0.0,10,False
free,3,0.25,0,37,1,2.0128491425887556,1.0984464672621406,1.3862901882201786,1,2.47154858855312e-09,2.306932165615425,2.3069417740534357,0.0,10,False
free,3,0.25,0,38,1,2.002887676346453,1.0986039419320957,1.386293350631028,1,3.890400547389778e-11,3.7018170177559555,3.7018193444580847,0.0,10,False
free,3,0.25,0,39,1,1.960202199177956,1.0970482280118237,1.3862935229185838,1,4.164003426846376e-07,2.837752961511071,2.83775489170715,0.0,10,False
free,3,0.25,0,40,1,2.0715741842281155,1.0933530327624665,1.3862748605814066,1,2.3141950476891586e-12,2.5654635345788055,2.5655084362069767,0.0,10,False
free,3,0.25,0,41,1,1.9815374855802586,1.098273464917567,1.3862928846032478,1,2.4744351206436825e-12,3.6371964861050277,3.6371998858767163,0.0,10,False
free,3,0.25,0,42,1,2.036154536702841,1.0972884980711797,1.3862892872407817,1,1.758916892295313e-11,2.8204237893367354,2.820435472351628,0.0,10,False
free,3,0.25,0,43,1,1.9950373390741143,1.0985877011030127,1.3862899393184904,1,1.6445698040133811e-10,3.203296491551709,3.203306673097988,0.0,10,False
free,3,0.25,0,44,1,1.997870899219895,1.0986077588048464,1.3862864345005015,1,5.998902352129476e-12,3.4911827585967647,3.4912010102809448,0.0,10,False
free,3,0.25,0,45,1,2.00266858855114,1.0986051609431653,1.3862860054387776,1,2.497860042043271e-10,2.2851991865836956,2.2852184262319444,0.0,10,False
free,3,0.25,0,46,1,1.9756872586818917,1.0980257991700588,1.3862929068713197,1,5.4732597037614275e-11,3.823553108632789,3.8235564571275433,0.0,10,False
free,3,0.25,0,47,1,1.9643957165098493,1.0973588921285327,1.386291210923459,1,6.835692225406457e-09,2.3661277248552914,2.366134978433719,0.0,10,False
free,3,0.25,0,48,1,1.9823931193513074,1.0983040586071207,1.3862933804386564,1,1.9447849101142837e-05,2.979207509677137,2.9792097684461343,0.0,10,False
free,3,0.25,0,49,1,1.9739126456537444,1.0979374307718928,1.3862873293057387,1,5.195041359637151e-09,2.8162436597010716,2.816259851028653,0.0,10,False
free,3,0.25,0,50,1,1.995617139586282,1.098593107083138,1.3862841864759656,1,1.2298404494033866e-08,3.079907870685286,3.0799312986431757,0.0,10,False
free,3,0.25,0,51,1,1.9668260069645278,1.097523357921722,1.3862921387331644,1,2.3002306185554715e-12,3.4057397058938634,3.405744823098093,0.0,10,False
free,3,0.25,0,52,1,2.059943894036662,1.0949403401606133,1.3862888376459819,1,2.630400816493157e-12,3.427747318597423,3.4277600368354992,0.0,10,False
free,3,0.25,0,53,1,1.9858392778607588,1.0984126893213935,1.3862894694997663,1,3.9710601641055e-12,3.3441739419595082,3.3441852053015695,0.0,10,False
free,3,0.25,0,54,1,2.0206221138534626,1.0981840014045308,1.3862916403783436,1,2.8635106989243075e-12,3.266098107165081,3.2661043718754743,0.0,10,False
free,3,0.25,0,55,1,1.9724057975131715,1.097857570225766,1.3862922085079492,1,2.648083037411422e-12,3.3928779246601297,3.392882881202148,0.0,10,False
free,3,0.25,0,56,1,1.986146937808083,1.0984212493398795,1.3862885863316652,1,4.597573665248431e-12,3.2965691148545173,3.296582411766888,0.0,10,False
free,3,0.25,0,57,1,1.9844251436426457,1.0983709429068498,1.386288771626374,1,2.1417942218081616e-12,2.799342108731682,2.7993549789928327,0.0,10,False
free,3,0.25,0,58,1,1.9752046469926836,1.0980023761364257,1.3862910086393916,1,2.1859157472898473e-12,2.378831402176153,2.3788391215283644,0.0,10,False
free,3,0.25,0,59,1,1.972300850883542,1.09785184330081,1.3862911787079122,1,3.7163625065429104e-08,2.998188086009948,2.998195413762104,0.0,10,False
free,3,0.25,0,60,1,1.9603355643409568,1.0970586309266799,1.3862891296975968,1,6.688586151764974e-10,3.33492904875689,3.3349410945227884,0.0,10,False
free,3,0.25,0,61,1,2.031446281483278,1.0976125495865505,1.386289253534243,1,1.7612535554316028e-06,3.0313221102265793,3.0313338711032816,0.0,10,False
free,3,0.25,0,62,1,2.006046933084831,1.0985756488929432,1.3862599548220615,1,1.7434801834226608e-09,3.0659711410530575,3.066050364455544,0.0,10,False
free,3,0.25,0,63,1,1.974019061598892,1.0979429031807784,1.3862920136508936,1,3.9344783405463264e-10,2.9632854784300426,2.9632908836522884,0.0,10,False
free,3,0.25,0,64,1,2.0507479388487906,1.0959898727669748,1.3862897427300518,1,2.4925022022444294e-10,2.55326469715923,2.5532753313740115,0.0,10,False
free,3,0.25,0,65,1,2.011897479796777,1.0984701671402282,1.3862915641003484,1,1.7735033870817922e-11,3.1670221437033574,3.1670285840515335,0.0,10,False
free,3,0.25,0,66,1,2.029995807916616,1.097703126337373,1.3862828542279293,1,2.275713702578186e-05,3.6352976535831107,3.635324150473272,0.0,10,False
free,3,0.25,0,67,1,1.9870660050096207,1.098445707861658,1.3862921696218982,1,9.224749670866779e-11,3.1591425881816146,3.159147634265011,0.0,10,False
free,3,0.25,0,68,1,1.9700179760253858,1.097721958309379,1.3862930454282605,1,9.993683509110056e-11,3.3470773418407136,3.347080371303132,0.0,10,False
free,3,0.25,0,69,1,1.976987088091448,1.0980866199411279,1.3862929633426904,1,2.3341063094946516e-12,2.793968646334015,2.7939718648117147,0.0,10,False
free,3,0.25,0,70,1,1.975679498160465,1.0980254261228513,1.386292913283512,1,3.4097991997018505e-12,3.3641436039930954,3.364146937729782,0.0,10,False
free,3,0.25,0,71,1,1.97796635483427,1.0981302574602856,1.3862934420012396,1,3.632287094474471e-08,3.875813699163875,3.87581581548721,0.0,10,False
free,3,0.25,0,72,1,2.117246508774503,1.0842204509402167,1.386261549575534,1,3.8724766713171787e-10,3.858765411509098,3.8588409628452776,0.0,10,False
free,3,0.25,0,73,1,2.0459084014252373,1.0964701252128712,1.3862926579072359,1,7.462903163115097e-10,2.801872971835307,2.801876893604165,0.0,10,False
free,3,0.25,0,74,1,1.9850742231956282,1.0983905937844163,1.386289241796272,1,4.828984593971993e-12,3.4332229141959476,3.4332347018435176,0.0,10,False
free,3,0.25,0,75,1,1.9870971275481983,1.0984465069087217,1.3862937521119645,1,3.2159181808418416e-10,3.788625605746046,3.788627008002994,0.0,10,False
free,3,0.25,0,76,1,1.9626969679057427,1.0972371411315738,1.386293111290142,1,1.2749366017715222e-08,2.535323848935913,2.5353267267614528,0.0,10,False
free,3,0.25,0,77,1,2.0186850753458976,1.098260919990523,1.3862934724560558,1,2.276790422563403e-09,3.8431884033225456,3.8431904495106215,0.0,10,False
free,3,0.25,0,78,1,2.001557794160358,1.098609860682403,1.386290482774688,1,3.6756734737772017e-11,3.175382200019297,3.175391130211729,0.0,10,False
free,3,0.25,0,79,1,2.0282737294172866,1.097805021903807,1.3862849148838874,1,2.1125929244718397e-08,3.411923981586879,3.411945732330412,0.0,10,False
free,3,0.25,0,80,1,1.9689213034018709,1.0976559577789902,1.3862927348938017,1,8.611884690457165e-05,2.625934303311298,2.625938061572942,0.0,10,False
free,3,0.25,0,81,1,2.056088475079875,1.0954023043801835,1.386285966462472,1,1.952994930334693e-09,3.854222766737936,3.8542420961143953,0.0,10,False
free,3,0.25,0,82,1,2.015703940195535,1.0983643530966998,1.3862845757827138,1,6.53208262265275e-10,3.5306714087634656,3.5306939403030473,0.0,10,False
free,3,0.25,0,83,1,2.0376575341799663,1.097175352639239,1.386284758930471,1,1.3111288203404605e-10,3.5087969688960783,3.5088190787226297,0.0,10,False
free,3,0.25,0,84,1,1.9871491100213832,1.0984478372520068,1.386269501091455,1,8.146076474849037e-08,3.2433021522084053,3.2433593945183743,0.0,10,False
free,3,0.25,0,85,1,1.9813588481179534,1.0982668960649726,1.3862930501741173,1,3.1732032010863277e-12,2.5023127584271805,2.502315776970897,0.0,10,False
free,3,0.25,0,86,1,2.0456128928648245,1.0964978495023594,1.386280325727161,1,1.490088765044103e-09,2.432470714856414,2.4325030325228285,0.0,10,False
free,3,0.25,0,87,1,1.9895534459279796,1.0985035322951928,1.3862577771287656,1,2.7922181476208664e-10,3.2417508907976917,3.2418351285222244,0.0,10,False
free,3,0.25,0,88,1,2.0117648616746746,1.0984733242050495,1.3862931024664658,1,2.3869450820182565e-09,3.703384384865992,3.7033872829891057,0.0,10,False
free,3,0.25,0,89,1,2.0566435336645035,1.0953377536630065,1.386284549426135,1,2.3929508862743117e-12,2.799649740812004,2.7996723330484814,0.0,10,False
free,3,0.25,0,90,1,2.1191240019252784,1.0837430913942252,1.386263898619403,1,2.167323472396557e-07,3.5354029405964282,3.535473083104301,0.0,10,False
free,3,0.25,0,91,1,1.9791174216465364,1.0981791489381487,1.3862917747177113,1,6.521602280966245e-11,3.265565752439341,3.2655717078219393,0.0,10,False
free,3,0.25,0,92,1,2.018148692036696,1.0982808658149024,1.3862920883838687,1,2.2395363288630072e-12,2.916004345709915,2.91600957885349,0.0,10,False
free,3,0.25,0,93,1,1.9807632268549493,1.0982445409152968,1.3862638516309593,1,1.5350949763375e-07,3.179473459503137,3.179543710182356,0.0,10,False
free,3,0.25,0,94,1,1.9649943136858976,1.0974004634211283,1.3862927507537528,1,2.919574709248687e-12,2.581608318958585,2.5816120269424525,0.0,10,False
free,3,0.25,0,95,1,1.9738982261501232,1.0979366875527283,1.3862926607360044,1,4.719989612846477e-12,2.9222379080864087,2.922241823340422,0.0,10,False
free,3,0.25,0,96,1,1.9746301907799781,1.0979739022859583,1.386291885987558,1,1.3299396610911943e-11,3.0704681982876916,3.070473897464299,0.0,10,False
free,3,0.25,0,97,1,2.0681829325030803,1.0938460932351706,1.3862743456465356,1,2.3928200558333273e-12,3.6914881184276895,3.691534205723942,0.0,10,False
free,3,0.25,0,98,1,1.986293914593301,1.0984252727432662,1.3862924953863178,1,2.0008915235989236e-08,3.407554958868874,3.4075592548528535,0.0,10,False
free,3,0.25,0,99,1,1.9687061099686338,1.0976427313862218,1.3862923225131238,1,1.0342711060327876e-08,3.4655666563114367,3.465571350350072,0.0,10,False
free,3,0.25,0,100,1,1.9672554277619922,1.0975512277862955,1.3862926310140395,1,3.5883791410727196e-11,3.873822354710429,3.873826338389234,0.0,10,False
free,3,0.25,0,101,1,2.0058249529695686,1.0985782921316376,1.386289246055905,1,7.254894840788407e-10,3.5724371180206407,3.5724488958585594,0.0,10,False
free,3,0.25,0,102,1,1.9812009792946017,1.0982610387286662,1.3862896058065433,1,3.792341992517533e-12,3.005445444564066,3.005456394052213,0.0,10,False
free,3,0.25,0,103,1,1.9683462626363388,1.0976204147162865,1.3862925607563485,1,2.445948282412152e-11,3.686209388791578,3.686213534247598,0.0,10,False
free,3,0.25,0,104,1,1.9752417267787132,1.0980041919058687,1.3862925672879385,1,4.467598988032401e-12,3.6723129403213415,3.672317070738016,0.0,10,False
free,3,0.25,0,105,1,2.0960546775978446,1.089043054230134,1.3862846701321068,1,2.0313315832762847e-11,3.061058693234934,3.061081007532845,0.0,10,False
