true_provenance,declared_signal,seed_rep,observer,true_goal,modal_goal,within_entropy,final_posterior
CREATOR,SIG_CREATOR,0,161,1,1,4.7018622426080196e-14,"[4.236610436678804e-16, 0.9999999999999987, 4.2822662080641254e-16, 4.393560851905785e-16]"
CREATOR,SIG_CREATOR,0,162,1,1,2.1762584136095474e-12,"[1.9636152034371125e-15, 0.9999999999999309, 6.505749275809962e-14, 1.928247211339442e-15]"
CREATOR,SIG_CREATOR,0,163,1,1,2.1577394591325733e-12,"[1.3732908617373083e-15, 0.9999999999999316, 1.53808457145526e-15, 6.555200348254309e-14]"
CREATOR,SIG_CREATOR,0,164,1,1,4.7106588323608114e-14,"[4.2343075642604547e-16, 0.9999999999999987, 4.391000429434131e-16, 4.3127127294562913e-16]"
CREATOR,SIG_CREATOR,0,165,1,1,4.548783836586286e-14,"[4.1691741363099624e-16, 0.9999999999999987, 4.142204647625033e-16, 4.156010579223986e-16]"
CREATOR,SIG_CREATOR,0,166,1,1,4.6095425792998914e-14,"[4.203634710990168e-16, 0.9999999999999987, 4.25519517844273e-16, 4.1851411829239127e-16]"
CREATOR,SIG_CREATOR,0,167,1,1,4.662006662372333e-14,"[4.2194876879352886e-16, 0.9999999999999987, 4.3410247701050317e-16, 4.236005195010329e-16]"
CREATOR,SIG_CREATOR,0,168,1,1,2.048656596329758e-12,"[1.5305020710281606e-15, 0.9999999999999349, 6.207379346150098e-14, 1.2740360005851638e-15]"
CREATOR,SIG_CREATOR,0,169,1,1,4.731053710510698e-14,"[4.2887546830770537e-16, 0.9999999999999987, 4.3543568021031744e-16, 4.354203672802877e-16]"
CREATOR,SIG_CREATOR,0,170,1,1,9.854219086471431e-13,"[1.1948800632185673e-15, 0.9999999999999696, 2.812131690948987e-14, 1.0584226882406109e-15]"
CREATOR,SIG_CREATOR,0,171,1,1,4.708810256861685e-14,"[4.4210587893143283e-16, 0.9999999999999987, 4.266236012024591e-16, 4.2453695390855986e-16]"
CREATOR,SIG_CREATOR,0,172,1,1,1.5195057555298858e-12,"[1.887686909460128e-15, 0.9999999999999525, 4.3733607955702684e-14, 1.848660335263786e-15]"
CREATOR,SIG_CREATOR,0,173,1,1,4.591220206388251e-14,"[4.1676974683799455e-16, 0.9999999999999987, 4.195883676666891e-16, 4.227131846639595e-16]"
CREATOR,SIG_CREATOR,0,174,1,1,1.7995204093241002e-12,"[2.2961951955712112e-15, 0.9999999999999436, 1.8633054221054413e-15, 5.240473945946445e-14]"
CREATOR,SIG_CREATOR,0,175,1,1,2.534127003917112e-12,"[1.9074581225497033e-15, 0.9999999999999192, 7.756918391539935e-14, 1.374168057782532e-15]"
CREATOR,SIG_CREATOR,0,176,1,1,1.3675844633109384e-12,"[3.97732289361733e-14, 0.9999999999999574, 1.5245360403664666e-15, 1.3346838381837662e-15]"
CREATOR,SIG_CREATOR,0,177,1,1,1.4925429696655107e-12,"[4.371713781507206e-14, 0.9999999999999531, 1.2449012307459484e-15, 1.7111676054683475e-15]"
CREATOR,SIG_CREATOR,0,178,1,1,4.641100223353127e-14,"[4.200631362370265e-16, 0.9999999999999987, 4.221461565447925e-16, 4.3136333127910583e-16]"
CREATOR,SIG_CREATOR,0,179,1,1,4.6787520059731765e-14,"[4.257850968596626e-16, 0.9999999999999987, 4.3660734784925943e-16, 4.221296098753168e-16]"
CREATOR,SIG_CREATOR,0,180,1,1,4.6178660855301484e-14,"[4.1887643310201374e-16, 0.9999999999999987, 4.246586865981109e-16, 4.2328120289736844e-16]"
CREATOR,SIG_CREATOR,0,181,1,1,1.6351550967382633e-12,"[1.543419745414678e-15, 0.9999999999999489, 2.502012381725036e-15, 4.716705837922099e-14]"
CREATOR,SIG_CREATOR,0,182,1,1,4.76235458569413e-14,"[4.521808005259435e-16, 0.9999999999999987, 4.287142079288239e-16, 4.2795469492076003e-16]"
CREATOR,SIG_CREATOR,0,183,1,1,1.6870228115841501e-12,"[4.9118872727452184e-14, 0.9999999999999472, 1.7019541819623974e-15, 2.103035717851286e-15]"
CREATOR,SIG_CREATOR,0,184,1,1,1.6574127486610887e-12,"[4.879369572750437e-14, 0.999999999999948, 1.6578023446652816e-15, 1.5679462106499923e-15]"
CREATOR,SIG_CREATOR,0,185,1,1,1.1876472600564274e-12,"[1.4035329445458855e-15, 0.9999999999999631, 1.080549017679973e-15, 3.437084906564841e-14]"
CREATOR,SIG_CREATOR,0,186,1,1,4.615726383078164e-14,"[4.209881602880588e-16, 0.9999999999999987, 4.246072374183845e-16, 4.205986463180386e-16]"
CREATOR,SIG_CREATOR,0,187,1,1,4.6649176550084516e-14,"[4.3388523170114995e-16, 0.9999999999999987, 4.2482262778771526e-16, 4.2179009718570157e-16]"
CREATOR,SIG_CREATOR,0,188,1,1,4.739999802410632e-14,"[4.299293965624787e-16, 0.9999999999999987, 4.333510385018646e-16, 4.390540985965575e-16]"
CREATOR,SIG_CREATOR,0,189,1,1,4.7370515315034726e-14,"[4.3390913526213803e-16, 0.9999999999999987, 4.2599253079313055e-16, 4.415778031651292e-16]"
CREATOR,SIG_CREATOR,0,190,1,1,4.5714338700901554e-14,"[4.1840489984440504e-16, 0.9999999999999987, 4.17825046617891e-16, 4.170904837982097e-16]"
CREATOR,SIG_CREATOR,0,191,1,1,4.7292974041629024e-14,"[4.2918703632961867e-16, 0.9999999999999987, 4.3724746340634026e-16, 4.327862291785916e-16]"
CREATOR,SIG_CREATOR,0,192,1,1,4.619033837129231e-14,"[4.226577327883257e-16, 0.9999999999999987, 4.1867546426512835e-16, 4.2582283524587697e-16]"
CREATOR,SIG_CREATOR,0,193,1,1,4.720828661918013e-14,"[4.449503508373343e-16, 0.9999999999999987, 4.2364502108730676e-16, 4.281691861109252e-16]"
CREATOR,SIG_CREATOR,0,194,1,1,4.7156965970118474e-14,"[4.2421383630350074e-16, 0.9999999999999987, 4.3338692346238687e-16, 4.376657112197639e-16]"
CREATOR,SIG_CREATOR,0,195,1,1,4.670656221822948e-14,"[4.3175929202289315e-16, 0.9999999999999987, 4.2436230209283293e-16, 4.260433896200884e-16]"
CREATOR,SIG_CREATOR,0,196,1,1,4.596357875071933e-14,"[4.209708523648046e-16, 0.9999999999999987, 4.205157633210373e-16, 4.190773686186789e-16]"
CREATOR,SIG_CREATOR,0,197,1,1,1.2451240656633335e-12,"[1.064995448544551e-15, 0.9999999999999614, 1.1942017550905143e-15, 3.6479091546084423e-14]"
CREATOR,SIG_CREATOR,0,198,1,1,2.0573444333821696e-12,"[2.143645681421162e-15, 0.9999999999999349, 6.154707946112474e-14, 1.3939398789448358e-15]"
CREATOR,SIG_CREATOR,0,199,1,1,4.755244588187123e-14,"[4.265610890017249e-16, 0.9999999999999987, 4.433346555520593e-16, 4.36877449053734e-16]"
CREATOR,SIG_CREATOR,1,0,1,1,4.761541435743109e-14,"[4.492512622335902e-16, 0.9999999999999987, 4.270037604676222e-16, 4.323544661606943e-16]"
CREATOR,SIG_CREATOR,1,1,1,1,4.559796693525961e-14,"[4.1674044601610887e-16, 0.9999999999999987, 4.148320826010565e-16, 4.1836646188391904e-16]"
CREATOR,SIG_CREATOR,1,2,1,1,4.643095898085323e-14,"[4.2345316709269014e-16, 0.9999999999999987, 4.209609531641307e-16, 4.2973764789312423e-16]"
CREATOR,SIG_CREATOR,1,3,1,1,4.5545092287809476e-14,"[4.1654076482997826e-16, 0.9999999999999987, 4.160438105778432e-16, 4.1581781851872493e-16]"
CREATOR,SIG_CREATOR,1,4,1,1,1.9142598029001807e-12,"[1.3390299455620247e-15, 0.9999999999999396, 5.760653643340106e-14, 1.5200087340756282e-15]"
CREATOR,SIG_CREATOR,1,5,1,1,4.724483788675353e-14,"[4.2842221541846183e-16, 0.9999999999999987, 4.254060923294077e-16, 4.439977175198599e-16]"
CREATOR,SIG_CREATOR,1,6,1,1,1.1839001148162714e-12,"[1.2235331557368986e-15, 0.9999999999999631, 3.446536641340897e-14, 1.0627818382769984e-15]"
CREATOR,SIG_CREATOR,1,7,1,1,4.7481306868989504e-14,"[4.3674750025248356e-16, 0.9999999999999987, 4.310642745080629e-16, 4.368876079979028e-16]"
CREATOR,SIG_CREATOR,1,8,1,1,1.7186456005384373e-10,"[3.6177344451785176e-12, 0.9999999999937568, 6.357173052719711e-14, 2.5619760864380816e-12]"
CREATOR,SIG_CREATOR,1,9,1,1,4.64824986549592e-14,"[4.2197265495096174e-16, 0.9999999999999987, 4.2610397635415793e-16, 4.2757280046718103e-16]"
CREATOR,SIG_CREATOR,1,10,1,1,4.660409504541482e-14,"[4.251054552052168e-16, 0.9999999999999987, 4.214484744097645e-16, 4.3263268419125556e-16]"
CREATOR,SIG_CREATOR,1,11,1,1,4.672257260537469e-14,"[4.2818121597408936e-16, 0.9999999999999987, 4.2286212822480613e-16, 4.3158750592920703e-16]"
CREATOR,SIG_CREATOR,1,12,1,1,1.0384859076141285e-12,"[9.83738266249163e-16, 0.999999999999968, 2.994786279472526e-14, 1.1620782117845192e-15]"
CREATOR,SIG_CREATOR,1,13,1,1,1.5557870521714994e-12,"[1.6360344674850208e-15, 0.9999999999999514, 2.052350205588723e-15, 4.496982603265939e-14]"
CREATOR,SIG_CREATOR,1,14,1,1,1.6795855915844462e-12,"[1.3499787061567067e-15, 0.9999999999999472, 1.2729861271518145e-15, 5.0186318941618095e-14]"
CREATOR,SIG_CREATOR,1,15,1,1,4.598240263443976e-14,"[4.184281396750955e-16, 0.9999999999999987, 4.1787043090193967e-16, 4.2481348997211954e-16]"
CREATOR,SIG_CREATOR,1,16,1,1,2.245726992920739e-12,"[1.9497830973694756e-15, 0.9999999999999287, 2.042285652522049e-15, 6.723680812929456e-14]"
CREATOR,SIG_CREATOR,1,17,1,1,1.5951302482251078e-10,"[2.1915243477283254e-12, 0.9999999999942184, 5.6522992392426045e-14, 3.5334501777345114e-12]"
CREATOR,SIG_CREATOR,1,18,1,1,4.7138690798767147e-14,"[4.2651082410158826e-16, 0.9999999999999987, 4.247850889538664e-16, 4.4344292155860853e-16]"
CREATOR,SIG_CREATOR,1,19,1,1,1.7722937603029033e-12,"[1.204029941335355e-15, 0.9999999999999443, 1.3908083338964237e-15, 5.3253354779127834e-14]"
CREATOR,SIG_CREATOR,1,20,1,1,2.277021373858922e-12,"[1.256339748057787e-15, 0.9999999999999276, 6.981552353410936e-14, 1.3617594714956574e-15]"
CREATOR,SIG_CREATOR,1,21,1,1,3.081052662160937e-12,"[1.4191979705174776e-15, 0.999999999999901, 1.405546451449626e-15, 9.627224575341159e-14]"
CREATOR,SIG_CREATOR,1,22,1,1,4.585954339841659e-14,"[4.1948091703727135e-16, 0.9999999999999987, 4.1650752552586226e-16, 4.2155225452549687e-16]"
CREATOR,SIG_CREATOR,1,23,1,1,1.8924593105753933e-12,"[5.670812448122188e-14, 0.9999999999999403, 1.5393744267761805e-15, 1.4812544903289967e-15]"
CREATOR,SIG_CREATOR,1,24,1,1,3.7798010266483795e-06,"[1.477322340297982e-12, 0.9999997677640544, 2.3223266772260648e-07, 1.8004646269562161e-12]"
CREATOR,SIG_CREATOR,1,25,1,1,4.5894914225841454e-14,"[4.1951228067272906e-16, 0.9999999999999987, 4.214636189114682e-16, 4.1759259902458643e-16]"
CREATOR,SIG_CREATOR,1,26,1,1,1.0774296010934907e-10,"[3.3386683630782994e-14, 0.9999999999961535, 1.6348037349761718e-12, 2.1782988168734443e-12]"
CREATOR,SIG_CREATOR,1,27,1,1,4.649174421687925e-14,"[4.2174579081243436e-16, 0.9999999999999987, 4.317512233908359e-16, 4.224227871499281e-16]"
CREATOR,SIG_CREATOR,1,28,1,1,2.342635536712718e-12,"[1.3640238000460272e-15, 0.9999999999999254, 7.198809649801138e-14, 1.2476625527596886e-15]"
CREATOR,SIG_CREATOR,1,29,1,1,4.742869652967664e-14,"[4.2874746202171923e-16, 0.9999999999999987, 4.3480339348594633e-16, 4.396191602529692e-16]"
CREATOR,SIG_CREATOR,1,30,1,1,1.4388273655547688e-12,"[1.3378728806261856e-15, 0.9999999999999549, 1.287101881441892e-15, 4.2340862312385336e-14]"
CREATOR,SIG_CREATOR,1,31,1,1,4.668194734192783e-14,"[4.279825657495017e-16, 0.9999999999999987, 4.279763160574192e-16, 4.254894459668927e-16]"
CREATOR,SIG_CREATOR,1,32,1,1,4.6538424247404844e-14,"[4.3332068130503447e-16, 0.9999999999999987, 4.2253460027110023e-16, 4.214225751618294e-16]"
CREATOR,SIG_CREATOR,1,33,1,1,4.5990472055506644e-14,"[4.1960191832790026e-16, 0.9999999999999987, 4.2288342015960294e-16, 4.1886055150954033e-16]"
CREATOR,SIG_CREATOR,1,34,1,1,4.6436125443758776e-14,"[4.194913303224982e-16, 0.9999999999999987, 4.28406165422454e-16, 4.2640458358521337e-16]"
CREATOR,SIG_CREATOR,1,35,1,1,4.707836001848236e-14,"[4.267109267701636e-16, 0.9999999999999987, 4.374495000524351e-16, 4.288186209452975e-16]"
CREATOR,SIG_CREATOR,1,36,1,1,1.359795772170061e-10,"[2.7964666280207705e-12, 0.9999999999951035, 2.0540654670632272e-12, 4.5984963470842763e-14]"
CREATOR,SIG_CREATOR,1,37,1,1,4.655475976576246e-14,"[4.28523303781622e-16, 0.9999999999999987, 4.288348377740408e-16, 4.203933149642335e-16]"
CREATOR,SIG_CREATOR,1,38,1,1,4.6796887507291267e-14,"[4.2954484051356994e-16, 0.9999999999999987, 4.282191842272383e-16, 4.2702671061998492e-16]"
CREATOR,SIG_CREATOR,1,39,1,1,3.2838912971968862e-09,"[1.384253793792585e-10, 0.9999999998614761, 5.162597005717826e-14, 4.679802641069784e-14]"
CREATOR,SIG_CREATOR,1,40,1,1,4.6198021923292425e-14,"[4.224840905007147e-16, 0.9999999999999987, 4.235299200366401e-16, 4.213645750462395e-16]"
CREATOR,SIG_CREATOR,1,41,1,1,2.5993214196206113e-09,"[1.0841320568411684e-10, 0.9999999998914804, 5.997113795923099e-14, 4.649066172273313e-14]"
CREATOR,SIG_CREATOR,1,42,1,1,1.8712472606761954e-12,"[1.8388815958301062e-15, 0.9999999999999409, 5.591153206501561e-14, 1.272685624050033e-15]"
CREATOR,SIG_CREATOR,1,43,1,1,4.754298822687187e-14,"[4.2538222154970563e-16, 0.9999999999999987, 4.3738931783216395e-16, 4.437275061066262e-16]"
CREATOR,SIG_CREATOR,1,44,1,1,4.5769308683393915e-14,"[4.1728252276658173e-16, 0.9999999999999987, 4.1611766106585745e-16, 4.215182326796381e-16]"
CREATOR,SIG_CREATOR,1,45,1,1,1.8389077362259647e-12,"[1.7938745338754698e-15, 0.999999999999942, 2.0023132597052238e-15, 5.4087588096212946e-14]"
CREATOR,SIG_CREATOR,1,46,1,1,1.1927257191236411e-12,"[1.1458446353208164e-15, 0.9999999999999629, 3.4850206747787315e-14, 1.0524293208623961e-15]"
CREATOR,SIG_CREATOR,1,47,1,1,4.7162790257836354e-14,"[4.306506294308148e-16, 0.9999999999999987, 4.2620078906075165e-16, 4.385839276367614e-16]"
CREATOR,SIG_CREATOR,1,48,1,1,4.736096692130374e-14,"[4.50879441047919e-16, 0.9999999999999987, 4.250092196721112e-16, 4.2532364475820616e-16]"
CREATOR,SIG_CREATOR,1,49,1,1,1.2751084401356714e-12,"[1.2407568838639015e-15, 0.9999999999999603, 3.70214513778712e-14, 1.3975879430456692e-15]"
CREATOR,SIG_CREATOR,1,50,1,1,4.730805143054455e-14,"[4.3048744250156617e-16, 0.9999999999999987, 4.4343178757376013e-16, 4.2574462545471776e-16]"
CREATOR,SIG_CREATOR,1,51,1,1,4.710467438273347e-14,"[4.314570547107261e-16, 0.9999999999999987, 4.374743714392731e-16, 4.248135414442937e-16]"
CREATOR,SIG_CREATOR,1,52,1,1,4.5873758091109335e-14,"[4.2082153686629977e-16, 0.9999999999999987, 4.183997863582471e-16, 4.187321682081965e-16]"
CREATOR,SIG_CREATOR,1,53,1,1,4.6033661650833456e-14,"[4.2374815903675485e-16, 0.9999999999999987, 4.1789514500335032e-16, 4.209582008810208e-16]"
CREATOR,SIG_CREATOR,1,54,1,1,4.764558683584944e-14,"[4.3219716905607346e-16, 0.9999999999999987, 4.339453905920997e-16, 4.433382773764063e-16]"
CREATOR,SIG_CREATOR,1,55,1,1,1.7029490920343773e-10,"[6.583949610138165e-14, 0.999999999993813, 2.3372166029145738e-12, 3.783760667796962e-12]"
CREATOR,SIG_CREATOR,1,56,1,1,1.4401930173421767e-10,"[2.971642792047554e-12, 0.9999999999948028, 2.177614188844513e-12, 4.806736988620321e-14]"
CREATOR,SIG_CREATOR,1,57,1,1,4.60241944603916e-14,"[4.203954067924292e-16, 0.9999999999999987, 4.2482627282802367e-16, 4.171050954590095e-16]"
CREATOR,SIG_CREATOR,1,58,1,1,4.59879165404109e-14,"[4.241860426536932e-16, 0.9999999999999987, 4.202565088887834e-16, 4.1682968153360715e-16]"
CREATOR,SIG_CREATOR,1,59,1,1,1.5873448230216388e-12,"[4.696985479221748e-14, 0.99999999999995, 1.2649944783495246e-15, 1.5398622784050875e-15]"
CREATOR,SIG_CREATOR,1,60,1,1,1.4859094180128051e-12,"[1.1948119441756197e-15, 0.9999999999999534, 1.2258233106711438e-15, 4.409863422208775e-14]"
CREATOR,SIG_CREATOR,1,61,1,1,2.7846192070086612e-09,"[1.1643267435751941e-10, 0.9999999998834086, 5.170560438771052e-14, 1.071150955495447e-13]"
CREATOR,SIG_CREATOR,1,62,1,1,2.021677031137762e-12,"[1.5662696279374573e-15, 0.9999999999999363, 5.95396882139192e-14, 2.7268137851919136e-15]"
CREATOR,SIG_CREATOR,1,63,1,1,2.692678466646097e-12,"[1.3463725802615172e-15, 0.9999999999999138, 8.337368462298078e-14, 1.451373884475224e-15]"
CREATOR,SIG_CREATOR,1,64,1,1,2.8378383858428016e-12,"[1.7123080705237687e-15, 0.9999999999999092, 8.758264160768088e-14, 1.6307138345039149e-15]"
CREATOR,SIG_CREATOR,1,65,1,1,1.7602252076978527e-10,"[5.960842034900547e-14, 0.9999999999935898, 2.145958921778238e-12, 4.204676872739518e-12]"
CREATOR,SIG_CREATOR,1,66,1,1,4.7605716023281e-14,"[4.275343644360862e-16, 0.9999999999999987, 4.368353630141508e-16, 4.4395314136310507e-16]"
CREATOR,SIG_CREATOR,1,67,1,1,4.5761907688325956e-14,"[4.158337712368254e-16, 0.9999999999999987, 4.232280794086617e-16, 4.1564222261685853e-16]"
CREATOR,SIG_CREATOR,1,68,1,1,4.6535563616710845e-14,"[4.258360725149029e-16, 0.9999999999999987, 4.202601683833842e-16, 4.3109750530143233e-16]"
CREATOR,SIG_CREATOR,1,69,1,1,4.566202654575859e-14,"[4.203455209297179e-16, 0.9999999999999987, 4.15741300731518e-16, 4.157139097586768e-16]"
CREATOR,SIG_CREATOR,1,70,1,1,4.663540990718372e-14,"[4.261192518297628e-16, 0.9999999999999987, 4.2899877749240144e-16, 4.249772214639686e-16]"
CREATOR,SIG_CREATOR,1,71,1,1,4.656390237156343e-14,"[4.233259263028307e-16, 0.9999999999999987, 4.309876644717345e-16, 4.2370340279105353e-16]"
CREATOR,SIG_CREATOR,1,72,1,1,1.562858536022417e-10,"[2.7861913160941614e-12, 0.9999999999943479, 7.040625864502785e-14, 2.7955939902688398e-12]"
CREATOR,SIG_CREATOR,1,73,1,1,2.396294562385387e-12,"[1.323911621921351e-15, 0.9999999999999236, 7.345270553457513e-14, 1.5600911054640862e-15]"
CREATOR,SIG_CREATOR,1,74,1,1,1.125496201036301e-12,"[1.3996374241967766e-15, 0.9999999999999651, 1.1344264429713119e-15, 3.231222695771235e-14]"
CREATOR,SIG_CREATOR,1,75,1,1,1.0794046569244693e-12,"[9.88999768908516e-16, 0.9999999999999667, 1.1690714076480643e-15, 3.1248632823908436e-14]"
CREATOR,SIG_CREATOR,1,76,1,1,2.362431204315158e-12,"[1.667363487377396e-15, 0.9999999999999247, 7.103768206310249e-14, 2.3670602793002747e-15]"
CREATOR,SIG_CREATOR,1,77,1,1,6.211845042741282e-11,"[1.0618499011469177e-12, 0.9999999999978286, 2.7146885339305675e-14, 1.0824260008804691e-12]"
CREATOR,SIG_CREATOR,1,78,1,1,4.6376620363485014e-14,"[4.2096892540834903e-16, 0.9999999999999987, 4.2477738559173847e-16, 4.26824857320521e-16]"
CREATOR,SIG_CREATOR,1,79,1,1,1.783359596495171e-12,"[5.15273244712548e-14, 0.999999999999944, 2.8890165912272376e-15, 1.5882677054099841e-15]"
CREATOR,SIG_CREATOR,1,80,1,1,4.6236418570614743e-14,"[4.224568340760527e-16, 0.9999999999999987, 4.244889946450117e-16, 4.2154901358939176e-16]"
CREATOR,SIG_CREATOR,1,81,1,1,4.6474626636642144e-14,"[4.282147056169787e-16, 0.9999999999999987, 4.1959290449764514e-16, 4.2761395525216386e-16]"
CREATOR,SIG_CREATOR,1,82,1,1,4.6609858501538834e-14,"[4.296143582528447e-16, 0.9999999999999987, 4.2597726971238917e-16, 4.237609522048826e-16]"
CREATOR,SIG_CREATOR,1,83,1,1,4.611200680488264e-14,"[4.2007681681902036e-16, 0.9999999999999987, 4.2705194257424813e-16, 4.1775102214770266e-16]"
CREATOR,SIG_CREATOR,1,84,1,1,4.724056902892494e-14,"[4.2474906812581836e-16, 0.9999999999999987, 4.48834551670338e-16, 4.2412482685985865e-16]"
CREATOR,SIG_CREATOR,1,85,1,1,1.765280949545209e-12,"[1.2318786207035711e-15, 0.9999999999999443, 5.302465071213672e-14, 1.3553045850691674e-15]"
CREATOR,SIG_CREATOR,1,86,1,1,4.7221289551954806e-14,"[4.3226501651387593e-16, 0.9999999999999987, 4.347038857855982e-16, 4.30165798377956e-16]"
CREATOR,SIG_CREATOR,1,87,1,1,4.744026877969335e-14,"[4.3394143256958596e-16, 0.9999999999999987, 4.2811217610242766e-16, 4.414540843875669e-16]"
CREATOR,SIG_CREATOR,1,88,1,1,1.274048088996764e-12,"[3.644927728432938e-14, 0.9999999999999605, 1.5858028973127255e-15, 1.5434493223483338e-15]"
CREATOR,SIG_CREATOR,1,89,1,1,4.717631034887626e-14,"[4.3407780009418077e-16, 0.9999999999999987, 4.269344750732798e-16, 4.3481497500206337e-16]"
CREATOR,SIG_CREATOR,1,90,1,1,4.6347586742820287e-14,"[4.207401873913227e-16, 0.9999999999999987, 4.309147289542232e-16, 4.200740890729987e-16]"
CREATOR,SIG_CREATOR,1,91,1,1,1.1592260820428973e-12,"[1.2312611792329696e-15, 0.999999999999964, 3.3071054132652866e-14, 1.5983456852080652e-15]"
CREATOR,SIG_CREATOR,1,92,1,1,1.7584711968395747e-12,"[5.236310051017137e-14, 0.9999999999999445, 1.4745299975436941e-15, 1.5033366976915491e-15]"
CREATOR,SIG_CREATOR,1,93,1,1,4.6367507152380875e-14,"[4.309532509033206e-16, 0.9999999999999987, 4.221827458302575e-16, 4.1917218264342474e-16]"
CREATOR,SIG_CREATOR,1,94,1,1,4.590619111118771e-14,"[4.1912760317639715e-16, 0.9999999999999987, 4.215824368265272e-16, 4.181861589393277e-16]"
CREATOR,SIG_CREATOR,1,95,1,1,4.736038472330845e-14,"[4.3753892149034807e-16, 0.9999999999999987, 4.339423178557006e-16, 4.297004729720991e-16]"
CREATOR,SIG_CREATOR,1,96,1,1,4.695074719791619e-14,"[4.4155884260551294e-16, 0.9999999999999987, 4.250131673557663e-16, 4.2270035629252323e-16]"
CREATOR,SIG_CREATOR,1,97,1,1,4.757842130365966e-14,"[4.280198454958633e-16, 0.9999999999999987, 4.4399448949608253e-16, 4.3551410190412825e-16]"
CREATOR,SIG_CREATOR,1,98,1,1,8.068232928772998e-08,"[2.132213926507955e-12, 0.9999999960579531, 3.847709822112982e-09, 9.220460633264519e-11]"
CREATOR,SIG_CREATOR,1,99,1,1,1.7180514275860927e-12,"[4.978798988157872e-14, 0.999999999999946, 2.1354931395709493e-15, 1.975957253804584e-15]"
CREATOR,SIG_CREATOR,1,100,1,1,4.691174385311594e-14,"[4.235104975209146e-16, 0.9999999999999987, 4.3008649814355104e-16, 4.345359734530038e-16]"
CREATOR,SIG_CREATOR,1,101,1,1,4.7280489584376296e-14,"[4.252285086881371e-16, 0.9999999999999987, 4.484913787077117e-16, 4.2514866159338633e-16]"
CREATOR,SIG_CREATOR,1,102,1,1,4.7027780214790074e-14,"[4.262678036420521e-16, 0.9999999999999987, 4.260280124344016e-16, 4.3921372900287016e-16]"
CREATOR,SIG_CREATOR,1,103,1,1,4.7057890921820576e-14,"[4.3516295381285655e-16, 0.9999999999999987, 4.3397391396489154e-16, 4.232475499038062e-16]"
CREATOR,SIG_CREATOR,1,104,1,1,2.949079384822191e-12,"[9.157806523372907e-14, 0.9999999999999054, 1.5199419313347969e-15, 1.563698388329236e-15]"
CREATOR,SIG_CREATOR,1,105,1,1,4.640360308105672e-14,"[4.248538763246284e-16, 0.9999999999999987, 4.2566948386473505e-16, 4.2283182029805653e-16]"
CREATOR,SIG_CREATOR,1,106,1,1,4.555627856038015e-14,"[4.172226178809162e-16, 0.9999999999999987, 4.1585627206286387e-16, 4.156485823517356e-16]"
CREATOR,SIG_CREATOR,1,107,1,1,4.7203372505868796e-14,"[4.2526023025632915e-16, 0.9999999999999987, 4.341717626772113e-16, 4.3718376719223676e-16]"
CREATOR,SIG_CREATOR,1,108,1,1,2.1476023373049708e-12,"[1.2937260400094176e-15, 0.9999999999999318, 1.2695398805570935e-15, 6.560809260027153e-14]"
CREATOR,SIG_CREATOR,1,109,1,1,4.610099690373178e-14,"[4.216902488366899e-16, 0.9999999999999987, 4.1763118899513993e-16, 4.2523769870857997e-16]"
