half,arm,contamination,seed_rep,observer,artifact_index,eff_sample_count,creator_col_kl,col_change_rate,deep_per_genuine,generation,deep_per_artifact
recursion,honest_f0,0.0,1,2,25,10.488555326927694,0.23607158330904587,0.0705373612661462,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,50,21.21808360532524,0.26980244029056555,0.024954042923481152,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,75,33.71101140975119,0.38340619951893007,0.020028330264471074,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,100,43.20261967082111,0.37274963803800465,0.010951955747999316,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,125,53.44466548845802,0.38957844277814235,0.01101383545376871,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,150,65.18631130463805,0.4459004415317419,0.008239166547095372,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,175,75.67736333900646,0.45539919938107204,0.004800935046361166,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,200,86.36409174897302,0.4511974398971677,0.008901403155421279,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,225,98.10813529903427,0.465212169708483,0.005267702892977315,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,250,109.10179847567805,0.4652933841209914,0.00449624439386457,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,275,122.3444413733485,0.4731039096524846,0.0064835130096011565,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,300,131.83681434406006,0.47177100527398264,0.004892202836341537,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,325,142.58031805506016,0.49181189258419367,0.0039478326771691325,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,350,154.5728863754149,0.4907251405967086,0.003241787203562535,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,375,166.31471298522268,0.49428713645862493,0.003394338965030941,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,400,177.0554065718342,0.48425748981771355,0.002478643003811712,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,425,190.29916800161743,0.48688703751090473,0.003054898458854822,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,450,201.29074784094774,0.48299554455945226,0.002812568865226636,,1.0,0.5
recursion,honest_f0,0.0,1,2,475,213.5348617794485,0.48947682472336435,0.0027603541860207388,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,500,225.7763316049954,0.48224080710234307,0.001873457606238971,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,525,237.0175565089549,0.47511791091836325,0.002270853627875629,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,550,248.5093759896425,0.48399270230503455,0.002091624859083889,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,575,259.502352036933,0.4855562175888642,0.0020899592991671357,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,600,271.2455885310071,0.49389295336377825,0.0018477927883452925,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,625,282.73901274145305,0.4891912092487015,0.0017878114538415852,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,650,293.47788015366615,0.48122987850416094,0.0017952914496105932,,1.0,0.6666666666666666
recursion,honest_f0,0.0,1,2,675,305.22117477395045,0.47823054354529776,0.0023028394116849536,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,700,315.2134670816573,0.47565523499345375,0.0012369053416373184,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,725,326.70615677156457,0.47191155597957535,0.002021025177814199,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,750,338.6997994385691,0.4766835410208887,0.0015551393094892624,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,775,350.1923172667005,0.4799737017852936,0.0015743191576465853,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,800,362.1839991292245,0.47806844690513534,0.0018754141460906237,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,825,373.92772089130506,0.4858507281419949,0.0015161479741153793,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,850,383.41949179348126,0.4883106203728442,0.0012301607585132057,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,875,394.9137021400604,0.4926960576403597,0.0010792686239201952,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,900,405.6556430005969,0.4894409616886921,0.0015898313612132415,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,925,415.89864404165445,0.4890194428928237,0.0006841772495230641,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,950,428.6418817915488,0.4868931600892683,0.0013133542087338712,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,975,439.13488721716135,0.4865645986451161,0.0012970402888599502,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,1000,452.1278321390403,0.49177685406050353,0.00171577245468646,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,25,10.489489085984559,0.10825835539722942,0.040864036440143886,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,50,23.981935437579626,0.31001086791014076,0.04659839806845142,,1.0,0.5
recursion,honest_f0,0.0,1,3,75,39.224371873813,0.41549562963490216,0.02388125285191193,,1.0,0.5
recursion,honest_f0,0.0,1,3,100,51.46657664498075,0.40825015013037896,0.01381614655348723,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,125,63.95975830420265,0.4189597158335843,0.01014083101571351,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,150,77.95276288840893,0.44439288820306216,0.010682501882993968,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,175,90.44610699984014,0.47299788413498156,0.00599114449388489,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,200,103.69015668128591,0.4966833173940837,0.01085613649130197,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,225,114.68216522731352,0.49784076102892727,0.005441285492830135,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,250,128.17593100796427,0.5041991062049993,0.0031428863897433462,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,275,142.16869900882222,0.5163060586668585,0.005083521399262827,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,300,157.16100945264614,0.5152371841567448,0.0033249084244582243,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,325,169.40489871545694,0.5245309241497524,0.002632244270400749,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,350,180.46243521727388,0.5075829343175036,0.0028451534359125795,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,375,192.20462001928303,0.5103953702275963,0.0037813551238671246,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,400,204.44691740805575,0.4929001832570151,0.0023049391430312667,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,425,217.4404209454446,0.5012521933205011,0.0033467536852485836,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,450,229.68383856970317,0.5056679116530717,0.001539022014550026,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,475,241.6759404355357,0.5035356972982368,0.0013468564255419663,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,500,253.92044014527306,0.5095688234324478,0.0038523993369963517,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,525,266.1618615682218,0.5046412270860445,0.001651670047052451,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,550,280.65521829684144,0.5116512727751431,0.0028992462566714465,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,575,293.39813600531033,0.5150931979039238,0.0018785409848676659,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,600,306.1425028747475,0.5224978427454647,0.0020922479196937576,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,625,317.38430432425594,0.5196498331867151,0.0010643076262938785,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,650,329.3770078661389,0.5153897858965193,0.0012539967875677739,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,675,340.11942647202204,0.5128062521197099,0.0015881066094609996,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,700,353.1122012898562,0.5070998717944015,0.002670888016403494,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,725,365.8544660519755,0.5040546790512986,0.0016249414563822263,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,750,376.84486901816786,0.4983014507370177,0.0013511364080478147,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,775,388.83701379182367,0.49263266091193697,0.00113400577523204,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,800,401.8299554005406,0.49370888171744454,0.0011311705644609664,,1.0,0.5
recursion,honest_f0,0.0,1,3,825,415.0754781505871,0.49922072769175935,0.0019921793350660705,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,850,428.5687900885738,0.5001548777752501,0.0015334528679041314,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,875,440.8115873562425,0.501408268586214,0.0010494991077281241,,1.0,0.5
recursion,honest_f0,0.0,1,3,900,452.55402255077877,0.49902891320241044,0.001332011596884431,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,925,466.0465761471727,0.5021425330516063,0.0012167727296510129,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,950,477.0390027896419,0.5001555260098905,0.0013488812911986914,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,3,975,490.5311122992303,0.49497185657214865,0.001342805821007752,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,3,1000,503.2748770038656,0.4982627854257886,0.0006178076476355572,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,25,11.23551399709456,0.37160327252221304,0.08111752307268294,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,50,21.7281824450737,0.5309853727976637,0.03750382580156104,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,75,32.97169877033873,0.5818422144694857,0.029837526251608213,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,100,43.96568446583089,0.6244709437645095,0.015569149507006249,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,125,55.69576757482932,0.58594193001075,0.0157579830445533,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,150,66.93965553590371,0.6050672037540289,0.00663992952848273,,1.0,0.6666666666666666
recursion,honest_f0,0.0,1,4,175,77.18403340605394,0.583119829547219,0.003498362983040863,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,200,89.42871188912625,0.5834989942548305,0.008858219242433296,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,225,100.91943173911858,0.5628907371887949,0.008549742657635123,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,250,112.65832052748857,0.5310182009292614,0.003860968773545359,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,275,123.14911465827332,0.5199277827386282,0.0028740704848377414,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,300,134.6402661544236,0.515465075892714,0.003260052949592595,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,325,146.3830197321492,0.5218424093382366,0.002659687906199699,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,350,158.12206394365128,0.5065828149548474,0.00330133831924554,,1.0,0.5
recursion,honest_f0,0.0,1,4,375,169.36470877077886,0.5062758040347675,0.003253382772880616,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,400,181.60910332422787,0.4986351920644453,0.003585973932629547,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,425,193.60272657448334,0.5041498501180612,0.002727649186370778,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,450,203.34421123374278,0.4986999873198233,0.00392195116566857,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,475,214.58797177839682,0.5071963778271545,0.0017429478127960823,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,500,225.33206618962325,0.5097708244305471,0.0013331587072191794,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,525,238.32448282630702,0.5095490764303989,0.0010866796231236398,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,550,249.06842574742475,0.5108086603789371,0.0019899056736918013,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,575,260.5618526550164,0.5158969546433303,0.0023069108314155446,,1.0,0.8333333333333334
recursion,honest_f0,0.0,1,4,600,271.0549373969498,0.5167539890497046,0.0010471306238170387,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,625,281.54454902188013,0.5072166740839972,0.0018055798192857652,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,650,292.0368571398624,0.5106997864936176,0.0015234657465016538,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,675,302.2767540303278,0.5047187553783842,0.0020665924370236806,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,700,312.5157920191874,0.5005434998081527,0.0015635483169965955,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,725,323.2552037665391,0.49505211550089806,0.00149866430953835,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,750,334.4957601081613,0.48813206677995946,0.0012689028007420952,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,775,345.73542722361327,0.48206047816653286,0.0010422486037074167,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,800,356.97941779766137,0.4825564653511969,0.0014674832976674956,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,825,367.7205489788187,0.4811258816383639,0.0013597749690149653,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,850,381.71385707240614,0.4879610330637342,0.001708851698800113,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,875,393.2079234872291,0.49181015279763,0.000884063893771751,,1.0,0.5
recursion,honest_f0,0.0,1,4,900,404.45135883659526,0.4922179380418931,0.0013149032615324102,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,925,414.44245305388733,0.4927554066122808,0.0010087528900164955,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,950,425.43432509899543,0.49089517768487667,0.0010423209616539613,,1.0,0.16666666666666666
recursion,honest_f0,0.0,1,4,975,436.9230196657358,0.4850552059004649,0.001107485330074544,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,4,1000,447.9152621515667,0.4866516715762797,0.0007933480960515316,,1.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,25,10.990673705162244,0.3755748301651688,0.07772013698495263,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,0,50,23.982508449178287,0.21368567293755628,0.03850481184457405,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,75,36.97612749137681,0.2516459075294605,0.021024655535515368,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,0,100,51.468562457553865,0.28292645161038393,0.016419469985538858,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,125,64.96183537567323,0.3102457372601092,0.012156236231278603,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,150,78.70442613341436,0.32934415134961414,0.012041705182856657,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,175,92.19655457850398,0.3589046612753101,0.005514161396989634,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,200,104.68970906141328,0.36735443433758436,0.006518960946692489,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,225,117.4323412420563,0.36819237814049277,0.004915443754525845,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,250,130.92340123866373,0.34559803578882947,0.004632798583044892,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,275,144.91581924721942,0.3599718601107119,0.004343619192435442,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,300,159.658152730462,0.36355347672237054,0.005433021135039685,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,325,173.40246099697032,0.371636900177727,0.004395928120286207,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,350,189.39615038133633,0.3907533586137398,0.0029842880580544986,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,375,203.63940660172779,0.3983535154497674,0.0026406581557971175,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,400,216.87899483145293,0.3890048650608584,0.002055586015339212,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,425,232.62327242324534,0.40643271696773475,0.003148698472863269,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,450,245.3664127488504,0.4096848104790147,0.002525477933211976,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,475,259.10955591395907,0.4130178576073327,0.001921354728238351,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,500,272.8536845297067,0.4222399354326595,0.003484133872749001,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,525,285.3470379297657,0.4233697210445298,0.0011762095119845683,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,550,297.3390278462616,0.4191694846786671,0.0016167205712707758,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,575,310.0819873652259,0.41967665593805636,0.0018492091659674924,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,600,324.07625852795604,0.42732152708977933,0.0021266772996272046,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,625,337.5684255609634,0.4275322063652546,0.0015911494303553176,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,0,650,353.0615353590289,0.4355369652362634,0.001355149854275302,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,675,366.8047621615942,0.4406678598749858,0.0012127777382574144,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,700,380.545584787185,0.4407093897406384,0.0013085705001838774,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,725,393.285829829853,0.43995761946979606,0.0017417105038486191,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,750,405.5277483252936,0.44020745805400263,0.0015869892781773453,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,775,421.77215905075195,0.4456716946717997,0.001501560730144731,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,800,436.7664166751999,0.4509499158312752,0.0016192288090538286,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,825,449.25823073255265,0.4497161109140585,0.0011106860158468558,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,850,463.0024590246354,0.45205371903549474,0.0014912504103353186,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,875,477.9944484825978,0.45566649479090654,0.0014284550739668727,,2.0,0.8333333333333334
recursion,honest_f0,0.0,1,0,900,490.9875615722761,0.45791950151161326,0.0010121762908556816,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,925,504.9790681661134,0.45458226222372144,0.0012775571367942002,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,950,516.7181438520141,0.45135912376968923,0.00077285227081767,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,975,528.9613136142123,0.44858904450476034,0.0015460430408408155,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,0,1000,541.7030623647178,0.44746364788849063,0.001015616558282425,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,25,10.489965922651251,0.37667300573708445,0.07220363974433942,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,50,22.22961461273816,0.3916211917544268,0.034325972837195726,,2.0,0.5
recursion,honest_f0,0.0,1,1,75,32.9728628365242,0.41212176299252296,0.016869149210650115,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,100,45.21738610611922,0.4562896566776752,0.01642744551020696,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,125,56.71056957167202,0.48006940254446206,0.010919690577333559,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,150,68.70531072593971,0.5088176233664259,0.00594200061021299,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,175,82.19793070946426,0.49358207271301613,0.009990013787811426,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,200,95.441216046838,0.5089496936899403,0.004395016726069608,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,225,107.43459211451524,0.524644104421132,0.0037569679768397445,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,250,118.42095589786011,0.4941070535338402,0.0036630669026419737,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,275,129.66004294167706,0.4790196017759718,0.0043090680842049825,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,300,142.90495074755637,0.4758744080256056,0.0031359086604887997,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,325,153.3989070685397,0.48910278233257254,0.003651838159702595,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,350,165.39185612878265,0.49919219049579266,0.0023638438127719023,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,375,178.38481504935234,0.489874408916225,0.003804528547725361,,2.0,0.8333333333333334
recursion,honest_f0,0.0,1,1,400,191.6283222672911,0.49262416878076193,0.0029887323959565905,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,425,204.53083983794366,0.4890561424182744,0.0020660563625512513,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,450,215.27537635737377,0.49419433133193447,0.0023076919985122223,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,475,228.26866820920367,0.5000768001987315,0.003114399295851445,,2.0,0.5
recursion,honest_f0,0.0,1,1,500,240.41353000533724,0.49989517178002985,0.002777601920196181,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,525,252.6574883321187,0.49900098491769745,0.0013295008609358122,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,550,264.6505266039931,0.498415371513265,0.0019984711982289544,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,575,276.6446262414262,0.49875815853969224,0.001793052734612488,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,600,288.63936865622975,0.5070416176105187,0.0010424600326130048,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,625,300.38115863781377,0.509057849473277,0.0016133368637453883,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,650,312.8756383727464,0.511551736975679,0.0013518981545745895,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,675,324.36993369669267,0.5192367490053478,0.0012688777275176252,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,700,335.8624472401161,0.522688537034975,0.0015755933116062342,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,725,347.1034405667211,0.510436953983376,0.0013399965742175194,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,750,359.3453142889794,0.5107655451007518,0.0027716980412714133,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,775,370.5874763039859,0.5060142046359489,0.0011341882102825678,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,800,382.83018495286217,0.5093603847437423,0.001190254375281038,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,825,395.3190368419074,0.5053783376665242,0.0012848688337902302,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,850,407.5601301939839,0.5004211339930634,0.0019427306438615372,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,875,420.5516642633086,0.49651595840558005,0.0016903620229655075,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,900,432.29593597635306,0.49489202149045297,0.0011070523108418686,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,925,443.03893232378834,0.49430618478656424,0.001571297926840347,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,950,456.77811010444987,0.4926434860649233,0.0014333530999670024,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,1,975,468.5143580556226,0.4840234951869744,0.001411101382618768,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,1,1000,481.25437090152496,0.483150992112734,0.0010240432543070653,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,25,15.740024295162875,0.4885045044414723,0.07859769413361972,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,50,30.232103296120172,0.3658587464944165,0.0318325820367419,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,75,44.47315583263722,0.35582547258631103,0.014023532410903554,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,100,58.71519561248419,0.37206538089378194,0.014351501967273013,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,125,74.20923810319104,0.4227282367210494,0.00925304127871458,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,150,88.20272231707126,0.426602398462199,0.011913424932669319,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,175,104.44627477369994,0.4564388490462454,0.0054724429227666115,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,200,119.9413151113767,0.4915945597280067,0.006569278281450673,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,225,133.9354888476436,0.5157323858155443,0.00550442202883318,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,250,149.17745650876515,0.5263321628907115,0.004427397934586605,,2.0,0.6666666666666666
recursion,honest_f0,0.0,1,2,275,166.6707948167825,0.529028345551572,0.005036592075509575,,2.0,1.0
recursion,honest_f0,0.0,1,2,300,181.1649121601694,0.513919406737797,0.004121595361036551,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,325,194.90734903693073,0.5182128006408969,0.004583759737813522,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,350,208.39960475124073,0.5129533806928995,0.0018551026041077922,,2.0,0.5
recursion,honest_f0,0.0,1,2,375,224.14419856486663,0.521029140621511,0.0032491627543485297,,2.0,0.6666666666666666
recursion,honest_f0,0.0,1,2,400,238.13695020064267,0.5133639062497871,0.0027514568035685687,,2.0,0.5
recursion,honest_f0,0.0,1,2,425,251.62833526553527,0.507590577397473,0.0017952409336470404,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,450,264.6204604041569,0.5048550141860579,0.003004006360449539,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,475,279.36445596944344,0.5168133616025304,0.0022088167785829908,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,500,295.1060221348079,0.5208904556914428,0.002291129181936622,,2.0,0.16666666666666666
recursion,honest_f0,0.0,1,2,525,309.53436793703264,0.5225569051774156,0.0011588682365882175,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,550,324.7784962701262,0.5224664525099133,0.0019313222690765799,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,575,339.77315845499544,0.5289574433297148,0.0017005260846303723,,2.0,0.6666666666666666
recursion,honest_f0,0.0,1,2,600,356.01757193293287,0.5377666307894582,0.001852043897936898,,2.0,1.0
recursion,honest_f0,0.0,1,2,625,372.2624975391617,0.5442767854429095,0.002191624613842277,,2.0,0.8333333333333334
recursion,honest_f0,0.0,1,2,650,386.15051434511224,0.5489753242833088,0.0016266015145686061,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,675,400.14336517805094,0.5462496192008232,0.0012912244897078891,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,700,414.6371147147023,0.5475322012257818,0.002038397169650718,,2.0,0.6666666666666666
recursion,honest_f0,0.0,1,2,725,426.7664554153123,0.5338732243554499,0.0014793455566837954,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,750,442.26040871594745,0.5350187687082176,0.0021871790408885695,,2.0,0.3333333333333333
recursion,honest_f0,0.0,1,2,775,455.5023471696059,0.5316678945630635,0.0015109443557996868,,2.0,0.3333333333333333
