arm,kappa,contamination,seed_rep,observer,honesty,engagement_frozen,deep_per_genuine,ghost_col_err,creator_mi,mi_CREATOR,kl_CREATOR,ent_CREATOR,mi_POLISHED,kl_POLISHED,ent_POLISHED,mi_CURATOR,kl_CURATOR,ent_CURATOR,mi_GHOST,kl_GHOST,ent_GHOST,shape_kl_human,flatness_human
both,0.9,0.0,1,4,0.5,False,2.305,4.610672883046214,0.7558177625779706,0.7558177625779706,0.6523637441638541,1.1580344313547022,1.079456415684137,0.02311381816905763,0.9998816974464093,1.0796743688959005,0.3583321564406345,0.999668711091207,1.0710447268673504,2.2904839186631527,1.0079967488376185,0.34460323959118205,1.052528279964106
both,0.9,0.0,1,5,0.5,False,2.215,4.576878980535517,0.7708016801916446,0.7708016801916446,0.5070225510286825,1.1730316471474511,1.0601210803842354,0.02591759809901406,1.0172751214576259,1.0689122018320154,0.3582313467975028,1.009574800599068,1.0716483216725048,2.2774907452097226,1.0070903830614175,0.2970571653083998,1.0666271897347148
both,0.9,0.0,1,6,0.5,False,1.7075,4.55243957622764,0.8836708147808093,0.8836708147808093,0.6080551208790912,1.0398782779009508,1.080230187197507,0.025071711341120476,0.9984770856581897,1.0827505628187537,0.35693285754485793,0.9963247555484536,1.0821133431804943,2.2661478634874466,0.9968805388384584,0.33001989658835656,1.0115600397025313
both,0.9,0.0,1,7,0.5,False,1.795,4.608914704067447,0.9077504722041819,0.9077504722041819,0.496641090898159,1.055371327001661,1.0871636128907203,0.023912121694569542,0.9918381083260224,1.0860313870496814,0.3606162708663707,0.9924564166474537,1.0867238045539116,2.2872038112226325,0.992086258266748,0.2937231611530331,1.013221950658379
both,0.9,0.0,2,0,0.5,False,1.7275,4.596991203689511,0.9401067595181489,0.9401067595181489,0.09923950935525928,1.1262527727260574,1.0852641582311706,0.023165278587998772,0.9940505648289142,1.084381888595964,0.3568017580985295,0.9948588875820604,1.0844931890566472,2.27845929313653,0.9947578602658518,0.15973551534726252,1.0383874083790106
both,0.9,0.0,2,1,0.5,False,2.39,4.6019604259580715,0.6600670032496028,0.6600670032496028,0.7655206110491597,1.1945053612088465,1.0812543309728162,0.026374219096345432,0.9960445848241244,1.076153314362553,0.3673741084428047,0.9974209626715491,1.0810921635630204,2.2855820804429263,0.9961147491287792,0.38642297952943655,1.0626569695681733
both,0.9,0.0,2,2,0.5,False,2.0525,4.589176467429724,0.7122880730550044,0.7122880730550044,0.5541911201284275,1.2247027097850975,1.0680158485203068,0.027963495053971783,1.005476369358035,1.0703428199923748,0.35925030038672606,1.004364481259152,1.073597886766154,2.2784649243874546,1.0025961461045,0.31380163852304177,1.0781811868007616
both,0.9,0.0,2,3,0.5,False,1.8325,4.584093036128184,0.9478408600894438,0.9478408600894438,0.12442429906826563,1.1023483804432828,1.0782736413764173,0.02519406285303613,0.9985921677527054,1.0765906995412466,0.3576503940689314,0.9994298779993425,1.0815935755821373,2.274517285280049,0.9966147459210735,0.1690895853300777,1.0334568087317768
both,0.9,0.0,2,4,0.5,False,1.595,4.44548037726453,0.9868502513093805,0.9868502513093805,0.1787242380318986,1.0649007491078555,1.082982471866102,0.022712033893723425,0.9918668923897288,1.082488395009973,0.34044373395720884,0.9916351890143702,1.0826838713324562,2.2107537567697384,0.9917313384240654,0.18062666862761026,1.0161342768373183
both,0.9,0.0,2,5,0.5,False,2.2325,4.482778688620034,0.7254508593212925,0.7254508593212925,0.7454031100518341,1.1314960594454213,1.0731295293103407,0.01699590812885376,1.0050633930949064,1.0715556785601248,0.33378306849114797,1.0063512590198986,1.0583707970160494,2.187298419118005,1.0157285695916427,0.36539402889061195,1.0476369038534088
both,0.9,0.0,2,6,0.5,False,1.7975,4.4732496145193705,0.831979914206863,0.831979914206863,0.3593217694743356,1.1531455265164308,1.089958900067556,0.02865975089197413,0.9844737304351028,1.0900764255936903,0.3617485234913483,0.9824690472177424,1.0901819859837232,2.251660872521649,0.9760884747063019,0.24991001461921933,1.040029434723092
both,0.9,0.0,2,7,0.5,False,2.34,4.5716539356816455,0.7187585429329855,0.7187585429329855,0.5800502622097281,1.2035750903062057,1.0766390477333672,0.02283237531892899,1.0026210677066545,1.0725860825608047,0.3542890185773374,1.0065185456217636,1.0790949403720447,2.270393212550999,1.0002342710031198,0.31905721870199816,1.0709049012115412
both,0.9,0.3,0,0,0.5,False,2.038022813688213,0.16397728995219854,0.8022561048088513,0.8022561048088513,0.47159483295678284,1.1390561744734695,1.0787050696172376,0.022743017334336518,1.0002710510269255,1.0765245778729278,0.3537019611855123,1.002226788772595,0.1233766681021327,0.07859837632843782,0.34235446045555606,0.28267993715887724,1.04718467142433
both,0.9,0.3,0,1,0.5,False,2.182509505703422,0.16450862378623077,0.7728868086620694,0.7728868086620694,0.6638309601571547,1.1214088563565283,1.078625484610888,0.01954447862315496,1.0006510829028454,1.0738138592657693,0.3400413959680779,1.005251557208614,0.0897645014690992,0.03327464916628872,0.3739986727145712,0.3411389449161292,1.0424371654893292
both,0.9,0.3,0,2,0.5,False,2.296577946768061,0.1986064167393035,0.7250075346059492,0.7250075346059492,0.9678762475549076,1.066542684155881,1.080082565254842,0.026568456632723447,0.9964667227276551,1.0821812891689357,0.3590416316967673,0.995492052440902,0.07417041381499456,0.05931059089785967,0.2653317469423849,0.4511621119614661,1.0195004864414792
both,0.9,0.3,0,3,0.5,False,1.8136882129277567,0.1468720502287092,0.8012670896156626,0.8012670896156626,0.48372851214834395,1.1373648736435897,1.0684841684721507,0.024534411980346612,1.0105546120474318,1.0526009606682247,0.36209200157221105,1.025416102597772,0.10619849695641559,0.05887528379940526,0.34975424646136316,0.2901183085669672,1.0577785294295978
both,0.9,0.3,0,4,0.5,False,1.7756653992395437,0.12408135896290579,0.7636576422972645,0.7636576422972645,0.8178737287177282,1.005004018413763,1.0834355959581834,0.023240768372370442,0.995587641244218,1.080010658723539,0.35996961894173396,0.9983035741562555,0.07140822828201163,0.03276361302802507,0.28607236158729843,0.4003613720106109,0.9996317446047454
both,0.9,0.3,0,5,0.5,False,2.1444866920152093,0.11065036641272527,0.7644294980991445,0.7644294980991445,0.59214987902185,1.155095905657256,1.081644369725654,0.0216607184454254,0.9977752037676693,1.083837856528536,0.3545605878649133,0.9955933850267169,0.07426410316215187,0.03149570917457159,0.28799437602283434,0.32279039511072954,1.049488164817214
