true_beta,true_mu,seed_rep,observer,true_goal,recovered_mu,mu_posterior_entropy,goal_correct,goal_entropy,subgoal_entropy,realised_blocks
0.25,1,17,33,3,1.891567956912923,1.087122555997416,0,0.43928951234388935,1.3862236085838169,6
0.25,1,17,34,3,2.211470149981314,1.0574172615397723,1,0.009550242197215312,1.2688615871003028,6
0.25,1,17,35,3,1.2904346040843946,0.6345766231922344,1,6.6754137879346405e-06,1.3854177016961222,6
0.25,1,17,36,3,2.2825136967190827,0.9921475912753831,1,0.006235135792539584,1.3757922889416354,6
0.25,1,17,37,3,1.9243023130021626,1.0896962202272567,1,0.012205510556160587,1.3439342386254358,6
0.25,1,17,38,3,1.3798143708029698,0.7404153344732664,1,0.08391865328982723,1.3857131475415576,6
0.25,1,17,39,3,1.5500571592536994,0.7644165853810556,0,0.17246321134592318,1.380358340192983,6
0.25,1,17,40,3,1.9902403438350749,1.0818828262189877,1,0.148311656383723,1.3679160950078053,6
0.25,1,17,41,3,1.5000149958869253,0.867634302884544,0,0.6705493082707623,1.3852566193786129,6
0.25,1,17,42,3,1.6813614018345815,1.0147730377341762,1,0.000550447629797806,1.3656170444139522,6
0.25,1,17,43,3,1.2934871053238792,0.6371100441477263,1,3.3821689226125555e-09,1.384757210359065,6
0.25,1,17,44,3,1.7058776752754459,1.0197389721969778,1,0.174881901117362,1.380618979253141,6
0.25,1,17,45,3,2.3274380743153573,0.9641952992702665,0,0.6556191043931254,1.3782754336654046,6
0.25,1,17,46,3,1.5518787411237975,0.9264124140871475,1,1.4512153281681561e-12,1.3797360602006714,6
0.25,1,17,47,3,1.3614317342245084,0.724721811781713,1,0.00024540899860135576,1.3858570647426467,6
0.25,1,17,48,3,2.0119722787007532,1.0984918718313834,0,0.7891247497196668,1.38552739138296,6
0.25,1,17,49,3,1.9485052753521264,1.09654722936698,1,2.037863731451104e-05,1.3801542271570697,6
0.25,1,17,50,3,1.4551228929954985,0.8334509408344157,1,0.03657452083721951,1.3847234433039142,6
0.25,1,17,51,3,1.382639850236158,0.7484333099985783,1,0.018109064454856716,1.3857698830638092,6
0.25,1,17,52,3,1.9573465852367524,1.0828227254381524,1,9.421215570683537e-08,1.373733030793198,6
0.25,1,17,53,3,1.9923051042016278,1.0985660397829593,1,0.04526347316086945,1.3766702716265211,6
0.25,1,17,54,3,2.3073499538605637,1.0123656759373785,1,9.657894356838255e-08,1.3771836297218127,6
0.25,1,17,55,3,1.7017471071812613,1.0159328055275978,0,0.28516004835693065,1.3851627428770856,6
0.25,1,17,56,3,1.8293482751881576,1.066794654946838,1,0.0015953526191700136,1.3636359540831293,6
0.25,1,17,57,3,1.9870301573442783,1.0928441609478934,1,0.013820212188017636,1.3725863495508084,6
0.25,1,17,58,3,1.5062540973437932,0.8802017549838015,1,1.500251937257617e-08,1.3763591442200207,6
0.25,1,17,59,3,2.0245112269883916,1.0978648087228677,1,3.4912916380396133e-08,1.3801011587354284,6
0.25,1,18,0,3,1.1698545564049392,0.4265562236295956,1,4.186838271776958e-05,1.3861975510256734,2
0.25,1,18,1,3,1.838727350524188,1.0734990178933963,0,0.4179226137095693,1.3819669841817652,2
0.25,1,18,2,3,1.4664847741488312,0.8428687228751107,1,0.0006073964120827491,1.385784442868373,2
0.25,1,18,3,3,1.9601287703829555,1.0913541636694049,1,0.00034589912005683247,1.3705996962909164,2
0.25,1,18,4,3,1.4053592328030577,0.7876924292809782,1,1.3313270155563218e-09,1.3824423924080707,2
0.25,1,18,5,3,1.6357748800901228,0.9703123690591803,0,0.9195758311255197,1.3855008007305551,2
0.25,1,18,6,3,1.794055593369213,1.0582016245125236,0,0.3440436730542512,1.3846776160736205,2
0.25,1,18,7,3,1.5319431185718646,0.8992617583205943,1,9.222576053916532e-06,1.3836224084950939,2
0.25,1,18,8,3,1.30283363562949,0.6492333071814252,1,0.0017041191032714422,1.382431601996899,2
0.25,1,18,9,3,1.266410641383535,0.6001586810810005,1,0.7843136367623018,1.3862447868483199,2
0.25,1,18,10,3,2.2677479891421095,1.0339844085127161,1,4.810631153866513e-05,1.2704644892883061,2
0.25,1,18,11,3,1.673987783125307,1.0167584439070916,1,0.012134131836948094,1.3335664142739354,2
0.25,1,18,12,3,1.6202513097199671,0.9612767385068568,1,4.602670295033832e-08,1.363131336019681,2
0.25,1,18,13,3,1.124050518412964,0.3545511967453579,1,0.013691197957221861,1.3862737849549243,2
0.25,1,18,14,3,2.091799290024844,1.0907539236685575,0,0.3606094155617925,1.3852640027725522,2
0.25,1,18,15,3,1.9231363198959361,1.0921943275995254,1,0.26456422852487826,1.3802566098908116,2
0.25,1,18,16,3,1.0426344649074597,0.1566055585157251,1,2.9714797870995635e-08,1.38628516414094,2
0.25,1,18,17,3,1.6660078064617299,1.0056016400344487,1,2.514823773941083e-05,1.382665583000267,2
0.25,1,18,18,3,1.5940116891737588,0.9494061121512687,1,0.0014036403670906776,1.3563973817649166,2
0.25,1,18,19,3,2.200779163282662,1.0652393495943222,1,1.8084993938290172e-07,1.2830281973347593,2
0.25,1,18,20,3,2.0936946999029455,1.0885535625287746,1,0.0001338608001196611,1.339934432297345,2
0.25,1,18,21,3,2.2392460969181447,0.991142676291699,1,0.005904800068659525,1.222247200084946,2
0.25,1,18,22,3,2.0267193013137503,1.0980300651938577,1,0.202172995881549,1.349429590765649,2
0.25,1,18,23,3,1.5638858026076963,0.9277234431458381,1,0.003995261480740798,1.3837362482338285,2
0.25,1,18,24,3,1.298210409464917,0.6172191860489701,1,0.1641329170557541,1.3842891482455584,2
0.25,1,18,25,3,1.817185025285236,1.0673981478626067,0,0.7781827476902203,1.3862018787717763,2
0.25,1,18,26,3,1.0028610299913372,0.01830575336870802,1,0.11518337082217525,1.3862937974718184,2
0.25,1,18,27,3,1.4037046274235205,0.7847572535041957,1,1.6305343704275237e-07,1.383969898407901,2
0.25,1,18,28,3,1.968158579040598,1.0975556275564426,0,1.2880503003545845,1.3862139922620251,2
0.25,1,18,29,3,1.9617883033728623,1.0972798902317444,0,0.9643641010623476,1.3856904949151923,2
0.25,1,18,30,3,1.0191519834335312,0.07848674352883936,1,0.009098976285669523,1.3862699556769758,2
0.25,1,18,31,3,1.769886983301304,1.0572433634931708,1,0.03798314839400741,1.3338571441741993,2
0.25,1,18,32,3,1.4693425968003007,0.8472915801171483,1,1.8688798449228992e-11,1.3837782554735885,2
0.25,1,18,33,3,2.1514676774846415,1.0728236188711546,1,0.4836019789405993,1.3754150032435892,2
0.25,1,18,34,3,1.5010182981752227,0.8816988629415591,1,1.3174102608913783e-07,1.3729758994780363,2
0.25,1,18,35,3,1.8503980330413996,1.0733783743862124,0,0.00485020808409191,1.385033646034749,2
0.25,1,18,36,3,1.541430825443686,0.904328852108617,0,0.09254283027780509,1.3859485400182872,2
0.25,1,18,37,3,1.7048662933107113,1.0165368356944933,1,0.005120485291401793,1.3826191595932111,2
0.25,1,18,38,3,1.8413352030005443,1.0753774188270806,0,0.04169422262725199,1.3852172178753746,2
0.25,1,18,39,3,1.7074525906358022,1.0197743608484116,1,0.009249593271474982,1.382149073313347,2
0.25,1,18,40,3,1.3307824727949746,0.7002182670184054,1,4.269310653471824e-05,1.3844879166545894,2
0.25,1,18,41,3,1.9771379667201276,1.0981603537369986,1,0.0015156139899154904,1.334007823026416,2
0.25,1,18,42,3,1.4046237941085578,0.7850827967846188,0,1.1176328588318543,1.3861732067632042,2
0.25,1,18,43,3,1.5064876383765313,0.8706822014099491,1,1.4552035534873115e-06,1.3763660303489722,2
0.25,1,18,44,3,2.246289065128286,1.039435987544762,1,0.01541275505378945,1.3584749679365795,2
0.25,1,18,45,3,1.7389067620733705,1.0419186256905026,1,1.0061705218208678e-05,1.370958756951392,2
0.25,1,18,46,3,1.2270483352463328,0.5393927476091173,1,0.2839511413183284,1.3846075429749938,2
0.25,1,18,47,3,1.938697302007551,1.0951011338659307,0,0.9942333038720306,1.3852595185703125,2
0.25,1,18,48,3,1.4305313275935487,0.8122895934180714,1,2.26695844503519e-08,1.3769569108890412,2
0.25,1,18,49,3,1.4570557989851496,0.8169840738450023,1,0.00013922708710329781,1.3853331355736216,2
0.25,1,18,50,3,1.5921109753600515,0.946502038322417,1,7.80725327591199e-06,1.368155616319596,2
0.25,1,18,51,3,1.6548811063234665,0.9926185001248515,0,0.9905226202947552,1.3858732419882864,2
0.25,1,18,52,3,1.2383920818123002,0.5953624177108044,1,0.0010276944879729416,1.3825262778591465,2
0.25,1,18,53,3,1.6275293637374753,0.9698739773426732,0,0.07133945753790905,1.3854079966292006,2
0.25,1,18,54,3,1.7576217379214893,1.0344157491919725,1,4.494832342676414e-06,1.368194603639474,2
0.25,1,18,55,3,1.3511341471577003,0.7201079303482798,1,1.8926048986218993e-07,1.3849852643817684,2
0.25,1,18,56,3,1.6875503433868697,1.0114807928021428,0,0.3330156159907092,1.3857747519504793,2
0.25,1,18,57,3,1.9077795585532182,1.0898854467355208,1,0.776616298860845,1.3860776281766232,2
0.25,1,18,58,3,1.4295984646793767,0.7993074958477544,1,9.005736580275514e-07,1.3821628712670417,2
0.25,1,18,59,3,1.2451585890697907,0.5646525257157269,1,0.6429314152155823,1.383247829789155,2
0.25,1,19,0,0,1.4344293186332897,0.8264237176600804,0,0.5667188525998839,1.3819419147769962,4
0.25,1,19,1,0,1.3950087148939223,0.7595046913523806,0,0.07801904994174308,1.3858227247337165,4
0.25,1,19,2,0,1.1859867096599637,0.4445621926733062,0,0.018649597744188916,1.3860376491582618,4
0.25,1,19,3,0,1.4747923465226893,0.8435399403969295,0,0.585876249492599,1.3861614535703246,4
0.25,1,19,4,0,1.7732976402499316,1.0488707635346124,0,0.07952230379786124,1.3831104745883336,4
0.25,1,19,5,0,1.5324392870446788,0.8809308352791192,1,0.30486549787847117,1.3862280620499585,4
0.25,1,19,6,0,1.5424380831102948,0.9044667845253025,0,0.5560848207543384,1.3836667729661125,4
0.25,1,19,7,0,1.962672836301523,1.0932645031766544,0,0.055163644273590794,1.301158084757167,4
0.25,1,19,8,0,1.942512244052717,1.0950755654639857,1,0.0013590142443991378,1.370598953902458,4
0.25,1,19,9,0,1.3354365742704228,0.6952556164763711,0,0.10457089858344618,1.385520685795862,4
0.25,1,19,10,0,1.4830984083761944,0.8369396089814096,1,2.1317177257275753e-07,1.374954975621932,4
0.25,1,19,11,0,1.6363926191227507,0.9885876532714575,1,0.007152328862619796,1.3848401007837419,4
0.25,1,19,12,0,2.191368678706765,0.9008939375660054,1,0.00024142649847593942,1.1778198470517174,4
0.25,1,19,13,0,1.137489856714717,0.36046951455053183,1,4.750357257061752e-06,1.3862474140936436,4
0.25,1,19,14,0,1.8289992208598507,1.0723981031797525,0,0.3883606562024996,1.3861748770276838,4
0.25,1,19,15,0,1.2113516885610518,0.5128269783676428,0,0.04536921780729587,1.3856537872305599,4
0.25,1,19,16,0,1.5237399456063332,0.869409352879958,1,0.0007438219402767424,1.3856673238653976,4
0.25,1,19,17,0,1.4672506866760322,0.8184907943899329,1,0.004289333181271969,1.3848886191395215,4
0.25,1,19,18,0,1.275386553539432,0.6279697234356502,1,3.836603487941392e-07,1.3857830866846845,4
0.25,1,19,19,0,1.6528760791119899,0.9868346006779359,0,0.4811797934235616,1.3862178067559547,4
0.25,1,19,20,0,2.405891087650508,0.9678141011389355,1,1.3542788637374476e-06,1.3070999505843204,4
0.25,1,19,21,0,1.4618228973315144,0.822434486786707,1,0.030921115762284124,1.3779884854034494,4
0.25,1,19,22,0,1.7769447971282673,1.0573408380851095,0,0.12877236912846143,1.3828604909895503,4
0.25,1,19,23,0,1.858197326089159,1.0786411155666673,1,0.09140916692674181,1.3862637368155617,4
0.25,1,19,24,0,2.180604065467693,1.058600499497609,1,9.359364659538229e-06,1.3608058098860376,4
0.25,1,19,25,0,1.338973980974083,0.6823920624178714,1,9.312022318601454e-08,1.3816815512248015,4
0.25,1,19,26,0,2.062778974482632,1.0956479486191344,1,0.5353649283523458,1.380485095321451,4
0.25,1,19,27,0,1.5286319027368511,0.8950201374146436,0,0.5079109204849559,1.384244803798868,4
0.25,1,19,28,0,1.7031339008835,1.0167828493332733,0,1.0476575073908019,1.3861377932916392,4
0.25,1,19,29,0,1.8693770833802483,1.0791762563025689,1,0.00036165590272572686,1.3813375728789523,4
0.25,1,19,30,0,1.0890526654045618,0.2796172562659854,1,0.005304002369897813,1.3861606886589461,4
0.25,1,19,31,0,2.0710129642449,1.0926708182278475,1,0.004358849749853997,1.3721458283206451,4
0.25,1,19,32,0,1.5461758735358941,0.9087290521982236,0,0.11643188437104898,1.3862419723235073,4
0.25,1,19,33,0,1.3413795794508367,0.720100506678375,0,0.8732934905816765,1.3860993516765252,4
0.25,1,19,34,0,1.2881601422090825,0.6078487490320932,1,0.00039483166070560665,1.383731076032916,4
0.25,1,19,35,0,1.809737368138499,1.0642273810034033,0,0.0253634729736239,1.3762562884417502,4
0.25,1,19,36,0,2.0795161178979913,1.0833727274168496,1,2.3012190412298763e-06,1.3842009004606148,4
0.25,1,19,37,0,1.468414041262891,0.8529900811780574,1,7.470032976056347e-06,1.375664534770466,4
0.25,1,19,38,0,1.8424742832087353,1.0692366627527872,1,1.087609603054316,1.3816018648609951,4
0.25,1,19,39,0,2.1343385298823523,1.0796647612988315,0,0.08805127621282327,1.368567324335554,4
0.25,1,19,40,0,1.1972393468381328,0.4986375436227206,1,0.010180375839386645,1.3860246249970245,4
0.25,1,19,41,0,1.8284110747593054,1.0763789496687484,1,0.006348800639962281,1.377530651738509,4
0.25,1,19,42,0,1.957171746550807,1.0969729239179964,1,0.010391317770461057,1.3858760655329876,4
0.25,1,19,43,0,1.3623208810201615,0.7142886383732141,1,0.0008528393989337391,1.382605839953742,4
0.25,1,19,44,0,1.728823775527679,1.0297667480447574,1,5.610465091408255e-08,1.3830536213840818,4
0.25,1,19,45,0,1.6385274976991957,0.9772037001459892,0,0.34440516953159817,1.3862669121385656,4
0.25,1,19,46,0,1.0660301157061176,0.23633093622239865,1,0.0022774653552025846,1.3862234254484274,4
0.25,1,19,47,0,1.6828286379489923,1.0124006104708263,1,0.04193344906933247,1.3812834419573312,4
0.25,1,19,48,0,1.7479626330470583,1.0388360501517446,1,0.0008200794062379364,1.3773180983212785,4
0.25,1,19,49,0,1.890091300983841,1.07857786054673,1,0.00011743816594647497,1.3674911613359466,4
0.25,1,19,50,0,1.5573261502932785,0.9149856981921968,1,0.0012612520565340238,1.3806033385299648,4
0.25,1,19,51,0,1.0024657624894728,0.010482009756233682,1,0.3931953927153063,1.3862941132975044,4
0.25,1,19,52,0,1.5779272127439592,0.9434181677744351,0,0.14430108565677338,1.3853212675955515,4
0.25,1,19,53,0,1.9542002658480992,1.0959706791437271,1,0.06867328225860267,1.381875096014616,4
0.25,1,19,54,0,1.4723796160828375,0.8492668492953857,0,0.058625367063081815,1.3841596232435767,4
0.25,1,19,55,0,1.619472457694552,0.9777639678501016,1,2.009138443220386e-05,1.3814270355614096,4
0.25,1,19,56,0,1.5313669152824911,0.8920620107508456,0,0.15203745475471864,1.375598316278498,4
0.25,1,19,57,0,1.7102463179262364,1.020051227073869,1,0.00011762375580770917,1.3846546038445156,4
0.25,1,19,58,0,2.439761861733628,0.8662513660524831,1,0.00031386555282768226,1.376938456711684,4
0.25,1,19,59,0,2.1250569905173413,1.0853164245485751,1,0.19833737517489547,1.3847246108943607,4
0.25,3,0,0,2,1.1808784477795486,0.4593803123214323,1,0.594554866028697,1.385806583692227,2
0.25,3,0,1,2,1.3137173070084773,0.669671497757955,1,0.026508817576911405,1.3860109959510496,2
0.25,3,0,2,2,1.3824480459437711,0.7825033734460695,1,0.16695316965251777,1.3845072173221966,2
0.25,3,0,3,2,2.261194954607276,1.021705999362169,1,0.016501802435287614,1.3076873295335982,2
0.25,3,0,4,2,2.136352526046485,1.082429495462466,1,0.0001374745337139124,1.3484759899917278,2
0.25,3,0,5,2,2.340463669420177,0.9632080779932448,1,1.64327139445143e-06,1.3088783595672535,2
0.25,3,0,6,2,2.3825426919023434,0.9498234499662437,1,8.44303405851722e-06,1.3203807162435193,2
0.25,3,0,7,2,2.0726517957271273,1.0946496482899273,1,0.0004544373263266643,1.3125461489143944,2
0.25,3,0,8,2,1.6794239636878567,1.011347101846349,0,0.18201470713165147,1.3744146626374196,2
0.25,3,0,9,2,2.5855429921407933,0.8203920118827419,1,1.374416964402042e-06,1.3152775908185201,2
0.25,3,0,10,2,2.461963708647251,0.7534551757247014,1,6.2375348937250434e-09,1.1759111785909997,2
0.25,3,0,11,2,2.2455197053354596,1.0461675926991496,1,5.542563832942794e-06,1.3535840335103844,2
0.25,3,0,12,2,1.7515327680109125,1.029286398923929,1,0.05372015638768962,1.3798962343985448,2
0.25,3,0,13,2,1.588144272672728,0.9293408315033996,1,0.5168447688533788,1.376217492885047,2
0.25,3,0,14,2,1.7012246534796067,1.0009473996373788,1,0.9008034155344198,1.3796093597321382,2
0.25,3,0,15,2,1.7573221821696041,1.017567616053501,1,1.478235918297226e-05,1.352564352695477,2
0.25,3,0,16,2,2.104108409228161,1.0854937216770646,1,0.00019995596942869547,1.3816002758270227,2
0.25,3,0,17,2,1.83416012511838,1.0714140761425144,0,0.8918244376119755,1.3860126786257077,2
0.25,3,0,18,2,2.509510339970459,0.7448393381147971,1,1.5560907819582321e-09,1.1178908053259762,2
0.25,3,0,19,2,1.7552526088847604,1.0421591129381755,1,0.8980658824394439,1.3801074351185898,2
0.25,3,0,20,2,1.775008033130504,1.060213136396378,1,0.6468998511893583,1.3715768456055848,2
0.25,3,0,21,2,1.7034102588117832,1.015157272538933,1,0.7989737604081538,1.3861226988178854,2
0.25,3,0,22,2,2.513334192075616,0.7520177615947202,1,0.012303284986734851,1.2468298531772253,2
0.25,3,0,23,2,2.070529929981086,0.8919430178645741,1,0.04530199932614606,1.2931060761717619,2
0.25,3,0,24,2,1.9547869434693306,1.0963772351624952,1,0.00014021672763887537,1.3733453003298672,2
0.25,3,0,25,2,1.478356685719145,0.8826165947588689,1,0.16801925202432552,1.3840187601764682,2
0.25,3,0,26,2,2.2333371111311755,1.0328402812601971,1,0.0010829802976994557,1.2058213481001745,2
0.25,3,0,27,2,2.390396248185855,0.9033881205556665,0,0.013179172504336966,1.345656183296609,2
0.25,3,0,28,2,1.4790949878678796,0.8509270146144714,1,0.004714914657534332,1.3830327386179202,2
0.25,3,0,29,2,2.3288690643167755,0.9679092602757388,0,0.3472387780159297,1.355917771215089,2
0.25,3,0,30,2,2.561024063577024,0.6891952970140709,1,4.1813851554863154e-11,1.1313954339930428,2
0.25,3,0,31,2,2.3679670676747384,0.9650415423686922,1,6.190849937934572e-06,1.3421125751558631,2
0.25,3,0,32,2,2.5635028722746176,0.7152303270508025,1,4.9402658511481935e-05,1.242723594597011,2
0.25,3,0,33,2,2.0266964856710725,1.0979750903841419,1,0.6509910328918496,1.374248933779624,2
0.25,3,0,34,2,1.460683929784933,0.8214953542317658,1,0.00010732640039266878,1.3816351930667745,2
0.25,3,0,35,2,2.4607173725121188,0.7325241307867503,1,0.5358415162874214,1.3533490556002061,2
0.25,3,0,36,2,2.475107428026406,0.8880085604745479,1,1.0487466312843738e-06,1.353079808339947,2
0.25,3,0,37,2,1.599208413135455,0.950694930984707,0,0.7442946762153784,1.3861715993102972,2
0.25,3,0,38,2,2.3643688099151965,0.949493938055301,1,0.002699659589222953,1.3564126660205744,2
0.25,3,0,39,2,1.9536184515262611,1.0941918896370018,1,3.508604103719539e-10,1.3702318260481507,2
0.25,3,0,40,2,2.1470524234695,1.063070714896213,1,4.360562031726643e-12,1.3632437962219908,2
0.25,3,0,41,2,2.172216487460073,1.0547783375423918,1,1.9487562114325713e-08,1.3576304596075244,2
0.25,3,0,42,2,2.5151438616930863,0.7855839132706548,1,1.608104401147074e-08,1.1708218597467326,2
0.25,3,0,43,2,2.38001726705645,0.9481291018552198,1,1.0224676063935939e-05,1.169190704112775,2
0.25,3,0,44,2,1.8791857429216987,1.0868194137453988,1,0.0001735117713936084,1.3410944245821095,2
0.25,3,0,45,2,1.0116549400880666,0.05082315981829667,0,0.013550314955694927,1.3862943480192451,2
0.25,3,0,46,2,1.7922793901635838,1.0553453248321545,0,0.0006044426903795662,1.381979953104768,2
0.25,3,0,47,2,1.2603451586671095,0.618725281190344,1,0.00011344216016754888,1.3849861344702616,2
0.25,3,0,48,2,2.074695889521526,1.0920491691225513,1,0.00010366749830241827,1.364825747634135,2
0.25,3,0,49,2,1.9351809084148692,1.0949673005017846,1,0.13546840546455052,1.3861651031277207,2
0.25,3,0,50,2,2.5015602612680743,0.800781693428138,1,1.0113804465176914e-05,1.0986108974655564,2
0.25,3,0,51,2,1.0220785777559165,0.09549711319567289,0,0.064725119038248,1.3862831666708133,2
0.25,3,0,52,2,1.5578119385100508,0.889920165647227,1,0.06926985775968993,1.384877931193471,2
0.25,3,0,53,2,1.0077444856697544,0.037918554441971855,1,0.5493802997000298,1.3862924438256878,2
0.25,3,0,54,2,2.1218125950656668,1.0805407380193175,1,9.65413863761816e-07,1.2926366727531302,2
0.25,3,0,55,2,1.7955409139672667,1.0666655727778749,1,0.00023769471040067328,1.3806944177454246,2
0.25,3,0,56,2,1.25017442493755,0.5673211106452869,1,0.04508515344379146,1.3843575644514425,2
0.25,3,0,57,2,2.4547623398473015,0.8167317018824151,1,7.104008479705656e-06,1.3274155889652066,2
0.25,3,0,58,2,1.7558667382732027,1.0419144483142717,1,0.2294624650073213,1.3732275243369885,2
0.25,3,0,59,2,2.1859411873173435,1.063684733090546,0,0.0005748949085527995,1.3087134284402835,2
0.25,3,1,0,1,1.7401451793882794,1.0469511425479794,0,0.3363403399282174,1.385912253928924,4
0.25,3,1,1,1,1.0823143786325702,0.2506641831053612,1,0.0011035416497709848,1.3862047702130116,4
0.25,3,1,2,1,1.8754028859319325,1.0832030032454651,1,0.7154265911954164,1.3862759512266492,4
0.25,3,1,3,1,1.9450190406148178,1.0956404457923834,1,4.2331137499567706e-05,1.385453500236392,4
0.25,3,1,4,1,1.3986485350917508,0.7632164018869143,1,3.913240874706169e-06,1.3817087844553135,4
0.25,3,1,5,1,1.5655927994537984,0.923958481390705,1,0.0021913682457126655,1.3859816231912978,4
0.25,3,1,6,1,1.6044469103454888,0.9535091975548293,1,4.048456376682246e-08,1.3819334566434764,4
0.25,3,1,7,1,1.1104653203074784,0.31400916131712403,1,1.546217709106072e-05,1.3862602498891197,4
0.25,3,1,8,1,1.440952678123955,0.8094301793400207,1,0.00020653266424672362,1.384773515587332,4
0.25,3,1,9,1,2.0089550894308115,1.0982954720457752,0,0.03810376447680038,1.3760779878276213,4
0.25,3,1,10,1,1.6353705103100913,0.975030033199507,1,0.003911185281295243,1.3831455597776783,4
0.25,3,1,11,1,1.5478460699315444,0.909551360435434,1,0.015997067162368383,1.3835160118747158,4
0.25,3,1,12,1,1.0108567069362702,0.04582484400574775,1,0.034908867036794515,1.3862941294244533,4
0.25,3,1,13,1,2.0780499903529397,1.0923432712081729,1,0.06698943878975205,1.3837679236206961,4
0.25,3,1,14,1,1.9445531486243461,1.0955856894238403,1,0.03968288505102949,1.3861556580693724,4
0.25,3,1,15,1,1.361043898254429,0.7187185443627806,1,0.0029888697843510233,1.3857699810006714,4
0.25,3,1,16,1,2.2110002733269836,1.0507082529705554,1,0.31917206709444323,1.3861347111138071,4
0.25,3,1,17,1,2.427685009866577,0.8529430663902287,1,0.020212530703576117,1.3848081904525986,4
0.25,3,1,18,1,2.422578660168202,0.8606120062239164,1,1.347423173186395e-06,1.3736501634195284,4
0.25,3,1,19,1,1.891051063765595,1.087107916416087,1,0.005427489708786116,1.383210014031417,4
0.25,3,1,20,1,1.7441247144026717,1.0369751281572246,1,5.19260747187784e-07,1.3808186012388937,4
0.25,3,1,21,1,1.732968661785193,1.0315927624265493,1,9.374593871824517e-12,1.3707778564741533,4
0.25,3,1,22,1,1.0630773302067469,0.2035690454209202,1,0.004331540330611645,1.386293422185353,4
0.25,3,1,23,1,1.7770856581163441,1.051584579959877,1,0.0003191748154813029,1.378932059588834,4
0.25,3,1,24,1,1.447647739723742,0.8182178248398224,1,0.4847574753956629,1.3851430201943686,4
0.25,3,1,25,1,2.0307214670277816,1.0972372777179875,0,0.797685027510297,1.3849706510067477,4
0.25,3,1,26,1,2.0283817481253172,1.0977803624953042,1,0.22864595810458896,1.3854783991713573,4
0.25,3,1,27,1,2.100222818088439,1.088235715272726,1,0.06921273475288811,1.3857789520257937,4
0.25,3,1,28,1,2.0352090334525057,1.097394605013768,0,0.6932320139113629,1.381589400743936,4
0.25,3,1,29,1,1.3417513099636844,0.6966522276597259,1,0.5192232937686608,1.386014572285335,4
0.25,3,1,30,1,2.4216919065802363,0.8619195539351235,1,1.0778805590700332e-07,1.3513195105769757,4
0.25,3,1,31,1,1.8773519150642741,1.0856256149638641,0,0.3130237788139897,1.384968517904194,4
0.25,3,1,32,1,2.171640667509672,1.0669337290145613,1,0.0006143472518588129,1.3753145060895042,4
0.25,3,1,33,1,1.8338250059739765,1.0720273577920487,1,0.5442646732110111,1.385020338995965,4
0.25,3,1,34,1,1.422737696649082,0.7899834090486768,1,0.004573161371389693,1.3805881264382682,4
0.25,3,1,35,1,1.6067880720206622,0.9551995670918405,1,7.46496465808648e-07,1.381258967993179,4
0.25,3,1,36,1,1.4449512377239664,0.8135954801945908,1,0.001824723301090358,1.379674750179571,4
0.25,3,1,37,1,1.7484765773732438,1.0390147721035197,1,0.00010662821476402348,1.3654305763888284,4
0.25,3,1,38,1,1.753922857579778,1.0415235486282985,0,0.3827740680715065,1.3859708658370231,4
0.25,3,1,39,1,1.8893097209587686,1.0867430594409497,1,0.01259515219715829,1.3784546771555224,4
0.25,3,1,40,1,2.243958542678766,1.0271436536188125,1,0.4276064618074774,1.3854892585665817,4
0.25,3,1,41,1,1.6340240948923133,0.9730579964475286,0,0.002675415414833903,1.376697689859134,4
0.25,3,1,42,1,1.09039112506472,0.2694435563833131,1,0.001867130919711725,1.386094947079188,4
0.25,3,1,43,1,1.2587324957928614,0.5794331264482299,1,0.16001646716537893,1.385515489962179,4
0.25,3,1,44,1,1.6012112880227847,0.9511563401925869,1,4.473537616228389e-06,1.3820872576869059,4
0.25,3,1,45,1,2.09739602585467,1.089859904745859,0,0.015179896416538613,1.3402940057742958,4
0.25,3,1,46,1,1.7035431225463942,1.0132771123191673,0,0.0630755028214904,1.3808041993270743,4
0.25,3,1,47,1,1.146612818215468,0.38784236010354955,1,6.219381393192522e-07,1.3861635745057572,4
0.25,3,1,48,1,2.4329375702992766,0.8447860127270277,1,9.808568348182099e-05,1.2814990430336592,4
0.25,3,1,49,1,1.6416929417062602,0.979208574428492,1,0.00019900966985193232,1.3828613288284313,4
0.25,3,1,50,1,2.298910913375915,0.9942555175531376,1,5.439290827332224e-07,1.3814218022727613,4
0.25,3,1,51,1,1.6941723334295806,1.0106978891644927,0,1.1657980203129605,1.3862779164632415,4
0.25,3,1,52,1,1.5240550106347008,0.8964859790297547,0,0.21196970329076778,1.3862377697083779,4
0.25,3,1,53,1,1.2479176437481447,0.5628822376424312,1,7.740421832091945e-06,1.3860525727138957,4
0.25,3,1,54,1,2.432278657147349,0.8458631694975136,1,0.007012506404178871,1.3401982486100512,4
0.25,3,1,55,1,1.5792070990634526,0.9346397511521096,1,2.2356734781128196e-05,1.3844353697172922,4
0.25,3,1,56,1,2.4239995487715458,0.8585019646727032,1,0.00024239677876388682,1.3640208380099592,4
0.25,3,1,57,1,2.400350735605009,0.8914380475975013,1,0.004844992154452855,1.2219834679430994,4
0.25,3,1,58,1,1.5871969328741775,0.9407462162579994,1,0.005911733801304458,1.3831058705760964,4
0.25,3,1,59,1,1.7550245902359118,1.0420201339368838,1,2.224900197625587e-05,1.3858460658541953,4
